Date,TradeStat,Sector,Measure,Value
2017-10-01,A,PI,WMF,1334.2048538
2017-10-01,A,PI,N,8.7
2017-10-01,A,PI,R,2.6
2017-10-01,A,MET,WMF,1178.68779363
2017-10-01,A,MET,N,17.7
2017-10-01,A,MET,R,10.9
2017-10-01,A,FZ,WMF,611.29739287
2017-10-01,A,FZ,N,59.4
2017-10-01,A,FZ,R,161.2
2017-10-01,A,TBS,WMF,366.03554433
2017-10-01,A,TBS,N,17.5
2017-10-01,A,TBS,R,9.3
2017-10-01,H,GT,WMF,1323.08759644
2017-11-01,E,GT,WMF,16707.87483864
2017-11-01,E,GT,N,18.0
2017-11-01,E,GT,R,12.4
2017-11-01,E,CHEM,WMF,4136.24987881
2017-11-01,E,CHEM,N,16.1
2017-11-01,E,CHEM,R,3.5
2017-11-01,E,ME,WMF,2749.22864873
2017-11-01,E,ME,N,18.2
2017-11-01,E,ME,R,15.7
2017-11-01,E,UHR,WMF,338.17019089
2017-11-01,E,UHR,N,13.2
2017-11-01,E,UHR,R,0.7
2017-11-01,E,PI,WMF,669.67483529
2017-11-01,E,PI,N,10.0
2017-11-01,E,PI,R,5.3
2017-11-01,E,MET,WMF,1331.25004972
2017-11-01,E,MET,N,24.5
2017-11-01,E,MET,R,11.7
2017-11-01,E,FZ,WMF,1565.65904962
2017-11-01,E,FZ,N,3.1
2017-11-01,E,FZ,R,-2.6
2017-11-01,E,TBS,WMF,946.83045408
2017-11-01,E,TBS,N,18.3
2017-11-01,E,TBS,R,10.1
2017-11-01,A,GT,WMF,17723.46605708
2017-11-01,A,GT,N,10.3
2017-11-01,A,GT,R,3.9
2017-11-01,A,CHEM,WMF,8074.9506959
2017-11-01,A,CHEM,N,8.2
2017-11-01,A,CHEM,R,-2.5
2017-11-01,A,ME,WMF,2836.16552365
2017-11-01,A,ME,N,9.9
2017-11-01,A,ME,R,6.2
2017-11-01,A,UHR,WMF,1732.91217833
2017-11-01,A,UHR,N,8.9
2017-11-01,A,UHR,R,9.7
2017-11-01,A,PI,WMF,1382.26314415
2017-11-01,A,PI,N,15.8
2017-11-01,A,PI,R,9.4
2017-11-01,A,MET,WMF,1225.32302469
2017-11-01,A,MET,N,20.2
2017-11-01,A,MET,R,13.2
2017-11-01,A,FZ,WMF,331.31141395
2017-11-01,A,FZ,N,-9.7
2017-11-01,A,FZ,R,-2.5
2017-11-01,A,TBS,WMF,376.66451257
2017-11-01,A,TBS,N,21.2
2017-11-01,A,TBS,R,11.5
2017-11-01,H,GT,WMF,1015.59121844
2017-12-01,E,GT,WMF,16678.74520911
2017-12-01,E,GT,N,15.1
2017-12-01,E,GT,R,12.0
2017-12-01,E,CHEM,WMF,3650.17571061
2017-12-01,E,CHEM,N,-2.4
2017-12-01,E,CHEM,R,-11.0
2017-12-01,E,ME,WMF,2863.44844696
2017-12-01,E,ME,N,18.8
2017-12-01,E,ME,R,13.0
2017-12-01,E,UHR,WMF,322.43065165
2017-12-01,E,UHR,N,6.0
2017-12-01,E,UHR,R,-0.7
2017-12-01,E,PI,WMF,715.72423938
2017-12-01,E,PI,N,12.4
2017-12-01,E,PI,R,8.2
2017-12-01,E,MET,WMF,1426.63518591
2017-12-01,E,MET,N,24.2
2017-12-01,E,MET,R,13.9
2017-12-01,E,FZ,WMF,1547.73423153
2017-12-01,E,FZ,N,4.8
2017-12-01,E,FZ,R,-2.0
2017-12-01,E,TBS,WMF,974.58041259
2017-12-01,E,TBS,N,14.1
2017-12-01,E,TBS,R,6.8
2017-12-01,A,GT,WMF,19048.38421345
2017-12-01,A,GT,N,12.2
2017-12-01,A,GT,R,4.6
2017-12-01,A,CHEM,WMF,8938.15745581
2017-12-01,A,CHEM,N,9.5
2017-12-01,A,CHEM,R,-3.0
2017-12-01,A,ME,WMF,2959.64120666
2017-12-01,A,ME,N,13.3
2017-12-01,A,ME,R,6.9
2017-12-01,A,UHR,WMF,1759.72451036
2017-12-01,A,UHR,N,6.8
2017-12-01,A,UHR,R,4.5
2017-12-01,A,PI,WMF,1394.14222039
2017-12-01,A,PI,N,18.9
2017-12-01,A,PI,R,14.1
2017-12-01,A,MET,WMF,1300.77807756
2017-12-01,A,MET,N,20.9
2017-12-01,A,MET,R,13.6
2017-12-01,A,FZ,WMF,455.92939821
2017-12-01,A,FZ,N,18.8
2017-12-01,A,FZ,R,21.9
2017-12-01,A,TBS,WMF,415.79444855
2017-12-01,A,TBS,N,22.5
2017-12-01,A,TBS,R,10.9
2017-12-01,H,GT,WMF,2369.63900434
2018-01-01,E,GT,WMF,17578.83305476
2018-01-01,E,GT,N,24.9
2018-01-01,E,GT,R,18.2
2018-01-01,E,CHEM,WMF,4739.8164115
2018-01-01,E,CHEM,N,42.7
2018-01-01,E,CHEM,R,24.6
2018-01-01,E,ME,WMF,2708.27542283
2018-01-01,E,ME,N,14.2
2018-01-01,E,ME,R,7.6
2018-01-01,E,UHR,WMF,303.44097282
2018-01-01,E,UHR,N,4.7
2018-01-01,E,UHR,R,2.3
2018-01-01,E,PI,WMF,686.98268372
2018-01-01,E,PI,N,10.0
2018-01-01,E,PI,R,6.7
2018-01-01,E,MET,WMF,1372.91607491
2018-01-01,E,MET,N,25.9
2018-01-01,E,MET,R,14.1
2018-01-01,E,FZ,WMF,1957.16240274
2018-01-01,E,FZ,N,41.8
2018-01-01,E,FZ,R,35.0
2018-01-01,E,TBS,WMF,966.64270842
2018-01-01,E,TBS,N,21.0
2018-01-01,E,TBS,R,12.1
2018-01-01,A,GT,WMF,18125.7676602
2018-01-01,A,GT,N,4.6
2018-01-01,A,GT,R,1.5
2018-01-01,A,CHEM,WMF,8352.6982632
2018-01-01,A,CHEM,N,-3.2
2018-01-01,A,CHEM,R,-7.1
2018-01-01,A,ME,WMF,2838.57889132
2018-01-01,A,ME,N,13.6
2018-01-01,A,ME,R,5.4
2018-01-01,A,UHR,WMF,1765.05226067
2018-01-01,A,UHR,N,10.7
2018-01-01,A,UHR,R,10.3
2018-01-01,A,PI,WMF,1357.38688142
2018-01-01,A,PI,N,10.6
2018-01-01,A,PI,R,7.2
2018-01-01,A,MET,WMF,1262.99186505
2018-01-01,A,MET,N,21.0
2018-01-01,A,MET,R,14.0
2018-01-01,A,FZ,WMF,417.44391323
2018-01-01,A,FZ,N,-0.4
2018-01-01,A,FZ,R,12.7
2018-01-01,A,TBS,WMF,408.29332965
2018-01-01,A,TBS,N,32.9
2018-01-01,A,TBS,R,26.2
2018-01-01,H,GT,WMF,546.93460544
2018-02-01,E,GT,WMF,16160.28934437
2018-02-01,E,GT,N,10.8
2018-02-01,E,GT,R,5.5
2018-02-01,E,CHEM,WMF,3819.97966721
2018-02-01,E,CHEM,N,5.2
2018-02-01,E,CHEM,R,-4.3
2018-02-01,E,ME,WMF,2604.56641726
2018-02-01,E,ME,N,7.0
2018-02-01,E,ME,R,0.8
2018-02-01,E,UHR,WMF,342.34884627
2018-02-01,E,UHR,N,32.4
2018-02-01,E,UHR,R,15.1
2018-02-01,E,PI,WMF,687.3806696
2018-02-01,E,PI,N,11.8
2018-02-01,E,PI,R,9.0
2018-02-01,E,MET,WMF,1334.03698176
2018-02-01,E,MET,N,21.0
2018-02-01,E,MET,R,9.7
2018-02-01,E,FZ,WMF,1292.89084808
2018-02-01,E,FZ,N,-22.9
2018-02-01,E,FZ,R,-24.2
2018-02-01,E,TBS,WMF,968.73911344
2018-02-01,E,TBS,N,15.7
2018-02-01,E,TBS,R,8.3
2018-02-01,A,GT,WMF,18307.29153401
2018-02-01,A,GT,N,7.6
2018-02-01,A,GT,R,2.6
2018-02-01,A,CHEM,WMF,8682.46539597
2018-02-01,A,CHEM,N,7.9
2018-02-01,A,CHEM,R,2.6
2018-02-01,A,ME,WMF,2764.7782176
2018-02-01,A,ME,N,5.0
2018-02-01,A,ME,R,-1.9
2018-02-01,A,UHR,WMF,1764.19357072
2018-02-01,A,UHR,N,11.2
2018-02-01,A,UHR,R,9.0
2018-02-01,A,PI,WMF,1342.79667318
2018-02-01,A,PI,N,6.2
2018-02-01,A,PI,R,3.7
2018-02-01,A,MET,WMF,1220.37831229
2018-02-01,A,MET,N,13.1
2018-02-01,A,MET,R,8.3
2018-02-01,A,FZ,WMF,381.10637778
2018-02-01,A,FZ,N,-22.3
2018-02-01,A,FZ,R,-9.9
2018-02-01,A,TBS,WMF,372.10044569
2018-02-01,A,TBS,N,14.4
2018-02-01,A,TBS,R,6.4
2018-02-01,H,GT,WMF,2147.00218964
2018-03-01,E,GT,WMF,17215.95056002
2018-03-01,E,GT,N,18.4
2018-03-01,E,GT,R,11.1
2018-03-01,E,CHEM,WMF,4596.81225517
2018-03-01,E,CHEM,N,30.4
2018-03-01,E,CHEM,R,20.9
2018-03-01,E,ME,WMF,2654.32023061
2018-03-01,E,ME,N,9.2
2018-03-01,E,ME,R,1.8
2018-03-01,E,UHR,WMF,346.14805243
2018-03-01,E,UHR,N,4.6
2018-03-01,E,UHR,R,1.0
2018-03-01,E,PI,WMF,659.0328195
2018-03-01,E,PI,N,5.9
2018-03-01,E,PI,R,2.9
2018-03-01,E,MET,WMF,1325.40985869
2018-03-01,E,MET,N,16.8
2018-03-01,E,MET,R,5.8
2018-03-01,E,FZ,WMF,1757.9333753
2018-03-01,E,FZ,N,20.7
2018-03-01,E,FZ,R,16.1
2018-03-01,E,TBS,WMF,948.63013371
2018-03-01,E,TBS,N,10.9
2018-03-01,E,TBS,R,2.1
2018-03-01,A,GT,WMF,18329.19414266
2018-03-01,A,GT,N,8.8
2018-03-01,A,GT,R,2.2
2018-03-01,A,CHEM,WMF,8675.76309652
2018-03-01,A,CHEM,N,10.9
2018-03-01,A,CHEM,R,1.3
2018-03-01,A,ME,WMF,2770.06661647
2018-03-01,A,ME,N,5.3
2018-03-01,A,ME,R,-1.7
2018-03-01,A,UHR,WMF,1739.16018243
2018-03-01,A,UHR,N,4.8
2018-03-01,A,UHR,R,5.0
2018-03-01,A,PI,WMF,1376.45340531
2018-03-01,A,PI,N,7.1
2018-03-01,A,PI,R,5.8
2018-03-01,A,MET,WMF,1209.91467043
2018-03-01,A,MET,N,9.1
2018-03-01,A,MET,R,2.2
2018-03-01,A,FZ,WMF,391.82151171
2018-03-01,A,FZ,N,-0.3
2018-03-01,A,FZ,R,8.6
2018-03-01,A,TBS,WMF,400.23233862
2018-03-01,A,TBS,N,19.9
2018-03-01,A,TBS,R,14.1
2018-03-01,H,GT,WMF,1113.24358263
2018-04-01,E,GT,WMF,17020.56799843
2018-04-01,E,GT,N,10.3
2018-04-01,E,GT,R,7.5
2018-04-01,E,CHEM,WMF,4042.04995678
2018-04-01,E,CHEM,N,-0.6
2018-04-01,E,CHEM,R,-3.5
2018-04-01,E,ME,WMF,2669.6295572
2018-04-01,E,ME,N,9.6
2018-04-01,E,ME,R,1.5
2018-04-01,E,UHR,WMF,337.57739509
2018-04-01,E,UHR,N,18.5
2018-04-01,E,UHR,R,9.8
2018-04-01,E,PI,WMF,693.32590702
2018-04-01,E,PI,N,12.1
2018-04-01,E,PI,R,10.4
2018-04-01,E,MET,WMF,1339.18201364
2018-04-01,E,MET,N,18.0
2018-04-01,E,MET,R,6.6
2018-04-01,E,FZ,WMF,1667.9422116
2018-04-01,E,FZ,N,-13.9
2018-04-01,E,FZ,R,-11.7
2018-04-01,E,TBS,WMF,996.51219168
2018-04-01,E,TBS,N,17.9
2018-04-01,E,TBS,R,7.9
2018-04-01,A,GT,WMF,18505.74402434
2018-04-01,A,GT,N,9.3
2018-04-01,A,GT,R,4.2
2018-04-01,A,CHEM,WMF,8570.00808551
2018-04-01,A,CHEM,N,6.2
2018-04-01,A,CHEM,R,0.7
2018-04-01,A,ME,WMF,2870.96362642
2018-04-01,A,ME,N,12.8
2018-04-01,A,ME,R,6.3
2018-04-01,A,UHR,WMF,1825.28724211
2018-04-01,A,UHR,N,12.3
2018-04-01,A,UHR,R,8.3
2018-04-01,A,PI,WMF,1408.2198295
2018-04-01,A,PI,N,14.0
2018-04-01,A,PI,R,9.3
2018-04-01,A,MET,WMF,1225.61285475
2018-04-01,A,MET,N,13.1
2018-04-01,A,MET,R,6.3
2018-04-01,A,FZ,WMF,400.46107524
2018-04-01,A,FZ,N,-5.3
2018-04-01,A,FZ,R,-6.6
2018-04-01,A,TBS,WMF,406.63818297
2018-04-01,A,TBS,N,22.7
2018-04-01,A,TBS,R,16.5
2018-04-01,H,GT,WMF,1485.17602591
2018-05-01,E,GT,WMF,17353.27635324
2018-05-01,E,GT,N,12.2
2018-05-01,E,GT,R,9.8
2018-05-01,E,CHEM,WMF,4218.09326641
2018-05-01,E,CHEM,N,0.2
2018-05-01,E,CHEM,R,1.5
2018-05-01,E,ME,WMF,2665.83898088
2018-05-01,E,ME,N,7.0
2018-05-01,E,ME,R,-0.1
2018-05-01,E,UHR,WMF,367.35250888
2018-05-01,E,UHR,N,24.5
2018-05-01,E,UHR,R,18.3
2018-05-01,E,PI,WMF,695.43036617
2018-05-01,E,PI,N,9.6
2018-05-01,E,PI,R,6.5
2018-05-01,E,MET,WMF,1323.53635128
2018-05-01,E,MET,N,10.7
2018-05-01,E,MET,R,0.5
2018-05-01,E,FZ,WMF,1685.31351972
2018-05-01,E,FZ,N,7.6
2018-05-01,E,FZ,R,8.6
2018-05-01,E,TBS,WMF,995.13042945
2018-05-01,E,TBS,N,15.7
2018-05-01,E,TBS,R,5.2
2018-05-01,A,GT,WMF,18944.19323034
2018-05-01,A,GT,N,7.6
2018-05-01,A,GT,R,1.8
2018-05-01,A,CHEM,WMF,8918.04930046
2018-05-01,A,CHEM,N,4.1
2018-05-01,A,CHEM,R,-2.5
2018-05-01,A,ME,WMF,2866.5947186
2018-05-01,A,ME,N,12.1
2018-05-01,A,ME,R,1.6
2018-05-01,A,UHR,WMF,1810.42742088
2018-05-01,A,UHR,N,10.1
2018-05-01,A,UHR,R,8.9
2018-05-01,A,PI,WMF,1375.61793796
2018-05-01,A,PI,N,5.3
2018-05-01,A,PI,R,3.3
2018-05-01,A,MET,WMF,1212.25825163
2018-05-01,A,MET,N,8.5
2018-05-01,A,MET,R,1.6
2018-05-01,A,FZ,WMF,492.83352129
2018-05-01,A,FZ,N,10.8
2018-05-01,A,FZ,R,11.8
2018-05-01,A,TBS,WMF,416.28308743
2018-05-01,A,TBS,N,23.9
2018-05-01,A,TBS,R,20.8
2018-05-01,H,GT,WMF,1590.9168771
2018-06-01,E,GT,WMF,17645.86629147
2018-06-01,E,GT,N,12.1
2018-06-01,E,GT,R,9.9
2018-06-01,E,CHEM,WMF,4441.49617869
2018-06-01,E,CHEM,N,6.8
2018-06-01,E,CHEM,R,6.9
2018-06-01,E,ME,WMF,2707.51788898
2018-06-01,E,ME,N,7.7
2018-06-01,E,ME,R,0.7
2018-06-01,E,UHR,WMF,386.82636365
2018-06-01,E,UHR,N,34.0
2018-06-01,E,UHR,R,43.1
2018-06-01,E,PI,WMF,687.58900818
2018-06-01,E,PI,N,7.8
2018-06-01,E,PI,R,8.1
2018-06-01,E,MET,WMF,1355.50695876
2018-06-01,E,MET,N,17.0
2018-06-01,E,MET,R,6.4
2018-06-01,E,FZ,WMF,1696.28122807
2018-06-01,E,FZ,N,11.3
2018-06-01,E,FZ,R,11.8
2018-06-01,E,TBS,WMF,979.50573894
2018-06-01,E,TBS,N,11.5
2018-06-01,E,TBS,R,3.2
2018-06-01,A,GT,WMF,18830.34017065
2018-06-01,A,GT,N,9.7
2018-06-01,A,GT,R,3.2
2018-06-01,A,CHEM,WMF,8735.82396739
2018-06-01,A,CHEM,N,10.7
2018-06-01,A,CHEM,R,6.5
2018-06-01,A,ME,WMF,2888.1555354
2018-06-01,A,ME,N,8.2
2018-06-01,A,ME,R,-0.5
2018-06-01,A,UHR,WMF,1846.82541457
2018-06-01,A,UHR,N,11.1
2018-06-01,A,UHR,R,8.2
2018-06-01,A,PI,WMF,1424.171659
2018-06-01,A,PI,N,9.9
2018-06-01,A,PI,R,5.5
2018-06-01,A,MET,WMF,1236.03897926
2018-06-01,A,MET,N,7.3
2018-06-01,A,MET,R,1.6
2018-06-01,A,FZ,WMF,422.2619743
2018-06-01,A,FZ,N,-16.8
2018-06-01,A,FZ,R,-27.4
2018-06-01,A,TBS,WMF,419.4521164
2018-06-01,A,TBS,N,20.1
2018-06-01,A,TBS,R,16.3
2018-06-01,H,GT,WMF,1184.47387918
2018-07-01,E,GT,WMF,16888.48738519
2018-07-01,E,GT,N,12.0
2018-07-01,E,GT,R,8.8
2018-07-01,E,CHEM,WMF,3853.61731256
2018-07-01,E,CHEM,N,-8.1
2018-07-01,E,CHEM,R,-11.1
2018-07-01,E,ME,WMF,2700.8993455
2018-07-01,E,ME,N,8.5
2018-07-01,E,ME,R,3.1
2018-07-01,E,UHR,WMF,366.31509408
2018-07-01,E,UHR,N,30.9
2018-07-01,E,UHR,R,30.3
2018-07-01,E,PI,WMF,685.96240551
2018-07-01,E,PI,N,11.6
2018-07-01,E,PI,R,10.0
2018-07-01,E,MET,WMF,1343.86215561
2018-07-01,E,MET,N,11.2
2018-07-01,E,MET,R,1.9
2018-07-01,E,FZ,WMF,1775.98655382
2018-07-01,E,FZ,N,22.4
2018-07-01,E,FZ,R,30.3
2018-07-01,E,TBS,WMF,962.60181314
2018-07-01,E,TBS,N,10.3
2018-07-01,E,TBS,R,3.4
2018-07-01,A,GT,WMF,18323.3982829
2018-07-01,A,GT,N,4.4
2018-07-01,A,GT,R,0.3
2018-07-01,A,CHEM,WMF,8566.05556637
2018-07-01,A,CHEM,N,1.3
2018-07-01,A,CHEM,R,-1.7
2018-07-01,A,ME,WMF,2734.84161814
2018-07-01,A,ME,N,4.3
2018-07-01,A,ME,R,-2.1
2018-07-01,A,UHR,WMF,1761.76939073
2018-07-01,A,UHR,N,5.8
2018-07-01,A,UHR,R,1.1
2018-07-01,A,PI,WMF,1437.78549648
2018-07-01,A,PI,N,14.1
2018-07-01,A,PI,R,11.4
2018-07-01,A,MET,WMF,1208.88756543
2018-07-01,A,MET,N,8.6
2018-07-01,A,MET,R,3.1
2018-07-01,A,FZ,WMF,405.52849828
2018-07-01,A,FZ,N,-16.8
2018-07-01,A,FZ,R,-21.9
2018-07-01,A,TBS,WMF,406.56317786
2018-07-01,A,TBS,N,16.3
2018-07-01,A,TBS,R,10.9
2018-07-01,H,GT,WMF,1434.91089771
2018-08-01,E,GT,WMF,16780.27286224
2018-08-01,E,GT,N,5.2
2018-08-01,E,GT,R,1.8
2018-08-01,E,CHEM,WMF,4125.51491305
2018-08-01,E,CHEM,N,3.9
2018-08-01,E,CHEM,R,-0.7
2018-08-01,E,ME,WMF,2737.9963365
2018-08-01,E,ME,N,3.0
2018-08-01,E,ME,R,-1.8
2018-08-01,E,UHR,WMF,333.15290932
2018-08-01,E,UHR,N,16.8
2018-08-01,E,UHR,R,17.9
2018-08-01,E,PI,WMF,680.87382045
2018-08-01,E,PI,N,3.2
2018-08-01,E,PI,R,0.3
2018-08-01,E,MET,WMF,1314.26814559
2018-08-01,E,MET,N,5.1
2018-08-01,E,MET,R,-1.8
2018-08-01,E,FZ,WMF,1631.59904166
2018-08-01,E,FZ,N,-6.3
2018-08-01,E,FZ,R,1.5
2018-08-01,E,TBS,WMF,977.11443619
2018-08-01,E,TBS,N,10.3
2018-08-01,E,TBS,R,3.2
2018-08-01,A,GT,WMF,18155.9955278
2018-08-01,A,GT,N,2.6
2018-08-01,A,GT,R,-1.6
2018-08-01,A,CHEM,WMF,8285.45499773
2018-08-01,A,CHEM,N,-0.1
2018-08-01,A,CHEM,R,-3.9
2018-08-01,A,ME,WMF,2771.63314292
2018-08-01,A,ME,N,1.1
2018-08-01,A,ME,R,-4.1
2018-08-01,A,UHR,WMF,1749.7255278
2018-08-01,A,UHR,N,3.8
2018-08-01,A,UHR,R,-3.4
2018-08-01,A,PI,WMF,1441.9536454
2018-08-01,A,PI,N,8.2
2018-08-01,A,PI,R,7.1
2018-08-01,A,MET,WMF,1218.82048468
2018-08-01,A,MET,N,6.1
2018-08-01,A,MET,R,1.6
2018-08-01,A,FZ,WMF,428.26740222
2018-08-01,A,FZ,N,-3.2
2018-08-01,A,FZ,R,-6.6
2018-08-01,A,TBS,WMF,415.01310287
2018-08-01,A,TBS,N,15.1
2018-08-01,A,TBS,R,11.7
2018-08-01,H,GT,WMF,1375.72266557
2018-09-01,E,GT,WMF,16374.6221512
2018-09-01,E,GT,N,2.7
2018-09-01,E,GT,R,2.3
2018-09-01,E,CHEM,WMF,4244.03179604
2018-09-01,E,CHEM,N,7.1
2018-09-01,E,CHEM,R,5.1
2018-09-01,E,ME,WMF,2706.41073987
2018-09-01,E,ME,N,5.7
2018-09-01,E,ME,R,1.0
2018-09-01,E,UHR,WMF,309.42511597
2018-09-01,E,UHR,N,9.1
2018-09-01,E,UHR,R,0.1
2018-09-01,E,PI,WMF,697.05907571
2018-09-01,E,PI,N,6.9
2018-09-01,E,PI,R,6.1
2018-09-01,E,MET,WMF,1293.10937591
2018-09-01,E,MET,N,2.2
2018-09-01,E,MET,R,-2.1
2018-09-01,E,FZ,WMF,1461.352961
2018-09-01,E,FZ,N,-10.0
2018-09-01,E,FZ,R,-5.6
2018-09-01,E,TBS,WMF,956.72549185
2018-09-01,E,TBS,N,3.6
2018-09-01,E,TBS,R,-2.8
2018-09-01,A,GT,WMF,17697.3825427
2018-09-01,A,GT,N,-0.2
2018-09-01,A,GT,R,-1.6
2018-09-01,A,CHEM,WMF,7999.86774796
2018-09-01,A,CHEM,N,-1.8
2018-09-01,A,CHEM,R,-3.1
2018-09-01,A,ME,WMF,2842.38332648
2018-09-01,A,ME,N,1.6
2018-09-01,A,ME,R,-3.5
2018-09-01,A,UHR,WMF,1687.87373715
2018-09-01,A,UHR,N,-2.9
2018-09-01,A,UHR,R,-6.4
2018-09-01,A,PI,WMF,1409.24728609
2018-09-01,A,PI,N,4.5
2018-09-01,A,PI,R,6.8
2018-09-01,A,MET,WMF,1176.70549077
2018-09-01,A,MET,N,0.6
2018-09-01,A,MET,R,-0.4
2018-09-01,A,FZ,WMF,437.98091604
2018-09-01,A,FZ,N,0.6
2018-09-01,A,FZ,R,9.8
2018-09-01,A,TBS,WMF,401.26015025
2018-09-01,A,TBS,N,9.0
2018-09-01,A,TBS,R,6.6
2018-09-01,H,GT,WMF,1322.7603915
2018-10-01,E,GT,WMF,16505.8284779
2018-10-01,E,GT,N,1.6
2018-10-01,E,GT,R,-0.2
2018-10-01,E,CHEM,WMF,3966.9544121
2018-10-01,E,CHEM,N,-1.4
2018-10-01,E,CHEM,R,0.1
2018-10-01,E,ME,WMF,2727.21581158
2018-10-01,E,ME,N,8.6
2018-10-01,E,ME,R,5.1
2018-10-01,E,UHR,WMF,321.97901497
2018-10-01,E,UHR,N,10.3
2018-10-01,E,UHR,R,8.3
2018-10-01,E,PI,WMF,700.74475239
2018-10-01,E,PI,N,6.1
2018-10-01,E,PI,R,4.6
2018-10-01,E,MET,WMF,1344.88433156
2018-10-01,E,MET,N,4.9
2018-10-01,E,MET,R,1.3
2018-10-01,E,FZ,WMF,1461.0327247
2018-10-01,E,FZ,N,-10.5
2018-10-01,E,FZ,R,-9.4
2018-10-01,E,TBS,WMF,982.94913918
2018-10-01,E,TBS,N,7.8
2018-10-01,E,TBS,R,2.3
2018-10-01,A,GT,WMF,19018.50184368
2018-10-01,A,GT,N,8.3
2018-10-01,A,GT,R,3.0
2018-10-01,A,CHEM,WMF,9233.38330403
2018-10-01,A,CHEM,N,14.1
2018-10-01,A,CHEM,R,13.7
2018-10-01,A,ME,WMF,2788.89217545
2018-10-01,A,ME,N,6.2
2018-10-01,A,ME,R,2.3
2018-10-01,A,UHR,WMF,1776.52040892
2018-10-01,A,UHR,N,6.5
2018-10-01,A,UHR,R,0.6
2018-10-01,A,PI,WMF,1427.0621246
2018-10-01,A,PI,N,7.0
2018-10-01,A,PI,R,12.0
2018-10-01,A,MET,WMF,1171.85396684
2018-10-01,A,MET,N,-0.6
2018-10-01,A,MET,R,-1.3
2018-10-01,A,FZ,WMF,423.87009303
2018-10-01,A,FZ,N,-30.7
2018-10-01,A,FZ,R,-54.1
2018-10-01,A,TBS,WMF,408.40226299
2018-10-01,A,TBS,N,11.6
2018-10-01,A,TBS,R,9.9
2018-10-01,H,GT,WMF,2512.67336577
2018-11-01,E,GT,WMF,16154.2088314
2018-11-01,E,GT,N,-3.3
2018-11-01,E,GT,R,-5.9
2018-11-01,E,CHEM,WMF,3893.96831929
2018-11-01,E,CHEM,N,-5.9
2018-11-01,E,CHEM,R,-5.4
2018-11-01,E,ME,WMF,2653.27829532
2018-11-01,E,ME,N,-3.5
2018-11-01,E,ME,R,-7.6
2018-11-01,E,UHR,WMF,298.2107816
2018-11-01,E,UHR,N,-11.8
2018-11-01,E,UHR,R,-18.7
2018-11-01,E,PI,WMF,667.01822554
2018-11-01,E,PI,N,-0.4
2018-11-01,E,PI,R,-1.1
2018-11-01,E,MET,WMF,1295.16901564
2018-11-01,E,MET,N,-2.7
2018-11-01,E,MET,R,-4.6
2018-11-01,E,FZ,WMF,1447.56529104
2018-11-01,E,FZ,N,-7.5
2018-11-01,E,FZ,R,-9.2
2018-11-01,E,TBS,WMF,999.5691696
2018-11-01,E,TBS,N,5.6
2018-11-01,E,TBS,R,-0.5
2018-11-01,A,GT,WMF,19167.55096962
2018-11-01,A,GT,N,8.1
2018-11-01,A,GT,R,5.3
2018-11-01,A,CHEM,WMF,9402.29251387
2018-11-01,A,CHEM,N,16.4
2018-11-01,A,CHEM,R,15.5
2018-11-01,A,ME,WMF,2781.98038329
2018-11-01,A,ME,N,-1.9
2018-11-01,A,ME,R,-7.0
2018-11-01,A,UHR,WMF,1805.12448802
2018-11-01,A,UHR,N,4.2
2018-11-01,A,UHR,R,-3.5
2018-11-01,A,PI,WMF,1435.55566096
2018-11-01,A,PI,N,3.9
2018-11-01,A,PI,R,8.3
2018-11-01,A,MET,WMF,1154.75286565
2018-11-01,A,MET,N,-5.8
2018-11-01,A,MET,R,-6.1
2018-11-01,A,FZ,WMF,407.51131204
2018-11-01,A,FZ,N,23.0
2018-11-01,A,FZ,R,27.0
2018-11-01,A,TBS,WMF,413.95044595
2018-11-01,A,TBS,N,9.9
2018-11-01,A,TBS,R,7.1
2018-11-01,H,GT,WMF,3013.34213822
2018-12-01,E,GT,WMF,17076.62146219
2018-12-01,E,GT,N,2.4
2018-12-01,E,GT,R,-3.0
2018-12-01,E,CHEM,WMF,4428.86353083
2018-12-01,E,CHEM,N,21.3
2018-12-01,E,CHEM,R,15.5
2018-12-01,E,ME,WMF,2676.84440033
2018-12-01,E,ME,N,-6.5
2018-12-01,E,ME,R,-9.7
2018-12-01,E,UHR,WMF,311.19709474
2018-12-01,E,UHR,N,-3.5
2018-12-01,E,UHR,R,-13.4
2018-12-01,E,PI,WMF,717.66898375
2018-12-01,E,PI,N,0.3
2018-12-01,E,PI,R,-1.1
2018-12-01,E,MET,WMF,1317.77002129
2018-12-01,E,MET,N,-7.6
2018-12-01,E,MET,R,-8.9
2018-12-01,E,FZ,WMF,1573.02344956
2018-12-01,E,FZ,N,1.6
2018-12-01,E,FZ,R,-1.9
2018-12-01,E,TBS,WMF,978.45188924
2018-12-01,E,TBS,N,0.4
2018-12-01,E,TBS,R,-6.0
2018-12-01,A,GT,WMF,18994.26387256
2018-12-01,A,GT,N,-0.3
2018-12-01,A,GT,R,-2.6
2018-12-01,A,CHEM,WMF,9350.62862378
2018-12-01,A,CHEM,N,4.6
2018-12-01,A,CHEM,R,2.3
2018-12-01,A,ME,WMF,2760.09582968
2018-12-01,A,ME,N,-6.7
2018-12-01,A,ME,R,-9.6
2018-12-01,A,UHR,WMF,1733.52844449
2018-12-01,A,UHR,N,-1.5
