Gasverbrauch,Stromverbrauch,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m],Hour,Traffic
1.9952709797318067,0.9553597475653356,-1.505209684089772,-0.3148053042551812,-0.47608190965300223,0.63174911975317,18,-1.2954794849567368
1.9796383277570746,0.377605346379178,-1.5126613147019121,-0.3148053042551812,-0.4187022838710609,0.6584261343117372,19,-1.2954794849567368
1.6935156969677978,-0.06616086510952156,-1.4679515496581381,-0.3148053042551812,-0.531142075586374,0.602281195579891,20,-1.2954794849567368
0.9146818562678375,-0.40690225905566274,-1.4480805322085553,-0.3148053042551812,-0.5835080325770768,0.5697169084565843,21,-1.2954794849567368
0.6304041738812034,-0.7740612159172835,-1.4679515496581381,-0.3148053042551812,-0.3070881317203783,0.33807432877943194,22,-1.2954794849567368
0.7098432612204365,-1.0838939831951653,-1.4840967412451795,-0.3148053042551812,-0.3477834157167511,0.38629012695027415,23,-1.2954794849567368
0.7464283665341116,-1.163755623183173,-1.4232417883401776,-0.3148053042551812,-0.5098408072148946,0.4800356578864664,0,-1.2264310369430618
0.755844973758493,-1.3379564648901554,-1.402128845495585,-0.3148053042551812,-0.5257773198379956,0.5405572478757747,1,-1.2761865362470335
0.851140959572496,-1.430418321863989,-1.3921933429804827,-0.3148053042551812,-0.5835080325770768,0.5697169084565843,2,-1.278217372953318
1.1438304529008672,-1.351543401587983,-1.3685964996683582,0.01162306330959832,-0.5835080325770768,0.5697169084565843,3,-1.2832944647190294
1.8401275329104314,-0.8874851794991792,-1.3698384499021241,0.3380514308743779,-0.5257773198379956,0.5405572478757747,4,-1.278217372953318
2.4012865504163226,-0.0947415603844091,-1.3921933429804827,0.6644797984391574,-0.6327453691428194,0.5337522101765116,5,-0.5156381897434665
2.528502322206978,0.7963524133818506,-1.3934352807948704,0.3380514308743779,-0.6909025073929679,0.5658942021189705,6,0.09259740378875857
2.6895476251090598,1.2523710304537774,-1.4095804723819116,0.3380514308743779,-0.3115468600191871,0.5507925286923651,7,-0.3846492221881126
2.50838023185205,1.4051603743743097,-1.3561771339438584,-0.3148053042551812,-0.5501327151568279,0.442922753385214,8,-0.295292407111592
2.2876844153269373,1.5169778726131684,-1.310225447230888,-0.3148053042551812,-0.9613846062487025,0.602281195579891,9,0.5728902848250568
2.2429559750181913,1.6547385432050463,-1.2133542728698838,-0.3148053042551812,-0.6783561451889559,1.466889559420773,10,1.062321931039635
2.117259992570592,1.5788366861071763,-1.1748542130432402,-0.3148053042551812,-0.2784723686419468,1.8060509565212233,11,0.6856017220238495
2.1493456791035075,1.464933725887836,-1.0990960684624753,-0.3148053042551812,-0.1299913183666195,1.9329523337117136,12,0.2824806358263648
2.1200041479845533,1.2918594387036253,-1.060595921700185,-0.3148053042551812,-0.31154675438464713,-1.7932853359452074,13,0.3434057370149014
2.1893498032463725,1.1460229473907988,-1.1015799440912513,-0.3148053042551812,-0.5177798978299514,-1.6989437364961595,14,0.36472952243088924
2.3201271903945284,1.1674547681645828,-1.127660563677126,-0.3148053042551812,-1.0689453075767354,-1.7417964939570434,15,0.37996079772802377
2.557474614611111,1.3458518145036222,-1.3449997060337464,-0.3148053042551812,-1.2189330866767896,-1.7074267787422859,16,0.37996079772802377
2.4540101298236108,1.2880849184782968,-1.3499674572912976,-0.3148053042551812,-1.391627221418663,-1.3432816118708537,17,0.5444585709370726
2.4275593013339667,0.9270063322041571,-1.420757912711402,-0.3148053042551812,-1.012725401155625,1.6312074569719994,18,0.5129806019896621
2.3687919109322655,0.3839095511143475,-1.5089354975329352,-0.3148053042551812,-1.2840665623444458,-1.3432816118708537,19,0.4378396438571334
2.2679119937095025,-0.07075723569113185,-1.5784840151386519,-0.3148053042551812,-1.530691674993352,0.11589053424975992,20,0.1941392391029863
1.678422012971226,-0.4136063484533631,-1.6182260249506737,-0.3148053042551812,-1.2666118701124822,-0.1712426265895291,21,0.25201808523209646
1.5238414056067506,-0.7606332063868388,-1.764774687296821,-0.3148053042551812,-0.8423864729906566,0.054166586545643665,22,0.582029050003337
1.3281854089833014,-1.0314044184706297,-1.7995489460996792,-0.3148053042551812,-0.20432917516943805,-0.019529380896452446,23,-0.4110500993698118
1.3936935619263269,-1.082735748721551,-1.8728232523098027,-0.3148053042551812,-0.5473990411500154,-0.11149709992207632,0,-1.2954794849567368
1.5424073473192002,-1.2569184122547419,-1.819419963549262,-0.3148053042551812,-0.5722633625556539,-0.06896731666899703,1,-1.2954794849567368
1.6531515592107462,-1.362724384904734,-1.7275165590748762,-0.3148053042551812,-0.592023359607827,-0.024564064675287465,2,-1.2954794849567368
1.7968247758671227,-1.257873100407123,-1.7362101175659017,-0.3148053042551812,-0.46336315187971217,0.07466546692399532,3,-1.2954794849567368
2.315981636949904,-0.8672215085665332,-1.747387557895392,-0.3148053042551812,-0.2377250068173547,0.11589053424975992,4,-1.2954794849567368
2.818363272919293,-0.07290359631185762,-1.728758495647326,-0.3148053042551812,-0.30486473592248375,0.18841505680574602,5,-0.6821667996588003
2.9696900940485658,0.7378384893480736,-1.6952261622394778,-0.3148053042551812,-0.21884110038611543,0.218165844170292,6,-0.5288386283343162
2.903467058504082,1.1752480360720166,-1.674113226846512,-0.3148053042551812,-0.007744500465451144,0.14535845842303896,7,-0.37551045700983204
2.9339820729722166,1.2906636172517068,-1.6070485842486022,-0.3148053042551812,0.300748011537323,0.06645259847721535,8,-0.8354949709832844
2.7821652280809386,1.448814748901359,-1.5126613147019121,-0.3148053042551812,0.4524132248787421,0.07010074461081872,9,-0.22218228568534795
2.741887337964376,1.5853282631598191,-1.3897094673517072,-0.3148053042551812,0.7522408102152197,0.1358607620226525,10,-0.22218228568534795
2.550216420385957,1.6752521728175418,-1.367354599112105,-0.3148053042551812,0.8282592280417868,0.2722952880883996,11,0.6977867422615568
2.512684433412263,1.468375272600972,-1.3661126240395827,0.01162306330959832,1.359469132329768,0.36038150154979526,12,-0.06885411436086382
2.415464506923321,1.2944112745664424,-1.4108224101962994,0.990908166003937,1.4892422210636782,0.4166323653589976,13,1.157771256235009
2.301555183350403,1.1969275652294742,-1.4182740370826261,0.6644797984391574,0.9947965170005547,0.5252691246956597,14,0.23780222828810443
2.2871553360204095,1.2368713771678028,-1.3971610942380337,0.3380514308743779,1.1407893668131188,0.5658942021189705,15,-0.06885411436086382
2.3252760778260013,1.4163129828627259,-1.3735642757646656,0.3380514308743779,1.2083830075366229,0.531139103370219,16,0.6977867422615568
2.4384118742467376,1.3255234827168123,-1.395919156423646,0.3380514308743779,1.161763315998958,0.5178082162112964,17,-0.06885411436086382
2.3145422738755883,0.9093485394034132,-1.3785320270222168,0.990908166003937,1.2993799805968578,0.5793549015410611,18,0.39113039961258855
2.176984219661044,0.3452219318550152,-1.3499674572912976,-0.3148053042551812,1.1918962023408521,0.5784739940099857,19,0.23780222828810443
2.087968315638316,-0.11482172669613248,-1.3027738327639393,-0.3148053042551812,1.158627237775474,0.45641015025027115,20,-0.06885411436086382
1.5083453970502199,-0.3722549059356141,-1.2667576361466935,-0.3148053042551812,1.3526358452063265,0.39590574606433,21,0.39113039961258855
1.279976874965861,-0.7225529912904556,-1.2543382704221937,-0.3148053042551812,1.4901764529354273,0.3826148510264502,22,1.3110994275594934
1.2159738401038727,-0.9994938474303069,-1.2108703972411083,-0.3148053042551812,2.025713359250839,0.3274501516074046,23,-0.8354949709832844
1.2718568610759378,-1.0366258439758134,-1.1885155414208841,0.3380514308743779,2.269168015971564,0.28823917396680127,0,-1.1421513136322528
1.2308639605229161,-1.2672741697709484,-1.1984510315166086,3.275906738957394,2.5325897134428597,0.3367424830618964,1,-1.2954794849567368
1.1459756681560278,-1.4256917505521103,-1.219563986780579,3.275906738957394,2.765694720472663,0.5488948485054822,2,-1.2954794849567368
1.3264238773101682,-1.4356843313621463,-1.2021768822179062,0.6644797984391574,2.8934793446256366,0.7593794344147737,3,-1.1421513136322528
1.8243776503846336,-1.2495191923041333,-1.1698864617856892,0.01162306330959832,3.0631677119125684,0.9149378685026992,4,-1.2954794849567368
2.4695990661313183,-0.9901717845587622,-1.1736123000676089,0.01162306330959832,2.290748307416996,1.028150483094341,5,-1.1421513136322528
2.320979802035857,-0.6544234110560089,-1.2145962479424062,0.3380514308743779,1.5346855663639165,1.0135197439147172,6,-0.5288386283343162
2.5347469380800787,-0.29738990796140224,-1.2804189148468248,-0.3148053042551812,1.0388936557230488,0.8894144645059935,7,-0.5288386283343162
2.548989744502474,0.05103839223701213,-1.2940802432244687,-0.3148053042551812,0.6926356759445839,0.7188452580017252,8,-0.5288386283343162
2.4649329812480474,0.23828237250670417,-1.2853867157818886,-0.3148053042551812,1.263327545902512,0.7427360106785658,9,-0.5288386283343162
2.2665605274447738,0.3182014653689376,-1.233225327577601,-0.3148053042551812,1.7475231080113929,0.732316117584297,10,-0.22218228568534795
2.237040199072038,0.41171776190529863,-1.1524993572230164,-0.3148053042551812,2.3460139747844817,0.7642129686334453,11,-0.06885411436086382
2.0270682285410864,0.3121631120303565,-1.0618378843533292,-0.3148053042551812,2.0755350449649472,0.6748057181358771,12,0.23780222828810443
1.9455157900405213,0.3569410875664463,-1.015886210059737,-0.3148053042551812,1.9832643306214068,0.5091573799956924,13,0.6977867422615568
1.9027021550833327,0.33014273234504915,-0.9898055035382152,-0.3148053042551812,1.8761247096967166,0.45752593042736245,14,0.0844740569636203
1.8063580144769922,0.37422023287481426,-0.9873216279094397,-0.3148053042551812,1.1502472497173704,0.380097401050219,15,0.23780222828810443
1.7998367007198053,0.6275697926127591,-0.997257130424542,-0.3148053042551812,1.161763210364418,0.3420567874275894,16,-0.06885411436086382
1.8161330822666724,0.6085106278688325,-0.9450957298008764,-0.3148053042551812,1.2794063905048072,0.31514803474060205,17,-0.22218228568534795
1.8417305179553047,0.2757783896194466,-0.9662086850648471,0.01162306330959832,1.4478605238263933,0.3200243713374708,18,-0.9888231423077686
1.7035166979964431,-0.018797439911495527,-0.9413699660352256,0.6644797984391574,1.9443823691386524,0.22252693092659162,19,-0.9888231423077686
1.4412834487021613,-0.3481366182981492,-0.9227408739806524,0.6644797984391574,2.2029336805087643,0.15300343875101238,20,-0.22218228568534795
0.9344997695805566,-0.6514630761156155,-0.9177731475618575,0.6644797984391574,2.284063964994953,0.1643631466897845,21,0.6977867422615568
0.6544102262831942,-0.9275939662758614,-0.8867247022021626,2.296621636263055,2.0471485088383132,0.14167939946073804,22,0.39113039961258855
0.5458890792108121,-1.1547236023921006,-0.9239827745369058,3.6023351065221734,2.8235228705114395,0.24439127202151706,23,-0.8354949709832844
0.46338435192243344,-1.3697979096448425,-0.902869893789204,4.581620209216512,2.7947036553089704,0.31176394469269436,0,-1.1421513136322528
0.7046176435131002,-1.497471944078731,-0.8444987668354651,4.255191841651732,4.267383298757863,0.5625646959119451,1,-1.2954794849567368
0.9900506230122859,-1.536808457336744,-0.9078376450467552,3.6023351065221734,3.964124703562224,0.7409433908745301,2,-1.2954794849567368
1.334573747015811,-1.5238385940432437,-0.9711764239030202,4.908048576781292,3.4026224047769507,0.7636702647422147,3,-1.2954794849567368
1.869591413347615,-1.3912566284900962,-1.0456926803469098,4.908048576781292,3.1968913211733527,0.8366380513208926,4,-1.2954794849567368
2.0942796067349785,-1.2771768090557272,-1.1003379565993507,3.9287634740869533,3.360294855868517,0.9645665775012982,5,-1.2954794849567368
1.9741098957676757,-1.0781057995017,-1.096612118317431,1.3173365335687166,3.1216402326453365,0.9683800964597538,6,-0.8354949709832844
1.9833778172239978,-0.874826208686651,-1.0866766158023289,-0.3148053042551812,2.461405132166637,0.863777785528605,7,0.39113039961258855
2.053501612432276,-0.6131955941843918,-1.1139992849769946,-0.3148053042551812,1.9687330320300933,0.7720709880710814,8,-0.9888231423077686
2.0649567117147565,-0.37463410188873053,-1.0866766158023289,-0.3148053042551812,1.5291564432713,0.6661187809245208,9,0.23780222828810443
2.104989832446482,-0.17687719497933674,-1.0680476231027805,0.01162306330959832,1.3152610773402758,0.6708103971568977,10,0.39113039961258855
2.0942454084325792,-0.07040541594847129,-1.060595921700185,0.3380514308743779,2.0637341879635227,0.7209675425873289,11,-0.06885411436086382
1.8606593119996373,-0.09452454744700162,-1.0469346554194319,0.3380514308743779,1.8301466423550041,0.8199280461074894,12,-0.37551045700983204
