location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Temperature,Temperature,Precipitation Total,Wind Speed,Wind Speed,Wind Speed,Wind Direction Dominant
unit,°C,°C,°C,mm,km/h,km/h,km/h,°
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,sfc,10 m,10 m,10 m,10 m
resolution,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Maximum,Minimum,Mean,Summation,Maximum,Minimum,Mean,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Direction Dominant [10 m]
20230607T0000,26.430529,12.310529,20.497614,0.0,7.9526596,1.835647,5.4586234,49.230606
20230608T0000,27.740528,15.990529,22.015114,0.2,11.212135,0.71999997,4.8445697,79.33692
20230609T0000,28.170528,15.660529,22.979698,0.0,16.203999,2.6208394,9.540283,95.06239
20230610T0000,26.680529,16.90053,22.484278,0.2,6.1305785,1.5273507,3.7707303,173.36748
20230611T0000,27.80053,18.20053,22.581366,0.0,15.484185,1.9386592,7.6314588,101.673706
20230612T0000,28.32053,15.080529,22.228027,0.0,15.158522,5.00128,10.369792,95.151306
20230613T0000,26.770529,13.130529,20.432196,0.0,19.881649,3.319036,10.430415,90.43536
20230614T0000,26.530529,10.810529,19.68428,0.0,14.578888,0.35999998,7.5084004,24.195541
20230615T0000,25.79053,13.940529,20.704697,0.0,9.114471,0.35999998,4.632817,71.3843
20230616T0000,26.73053,15.920529,21.854696,0.0,9.346143,1.1384199,5.094202,17.265808
20230617T0000,28.88053,14.310529,22.898447,0.0,9.605998,0.0,5.551386,113.50521
20230618T0000,30.46053,16.920528,24.59553,0.8,14.88242,3.0547013,9.0355625,114.06963
20230619T0000,30.96053,20.56053,25.97928,0.6,10.805999,1.8,6.510071,99.7697
20230620T0000,32.84053,20.63053,26.687609,0.90000004,17.193533,1.8,9.497629,197.92795
20230621T0000,30.54053,20.240528,25.226362,0.1,16.279802,1.1384199,6.6715674,34.60794
20230622T0000,32.74053,18.07053,24.808863,2.8000002,34.925564,1.08,14.201008,246.7451
20230623T0000,27.000528,16.520529,21.863861,0.0,37.777702,3.5455887,17.087666,276.88394
20230624T0000,28.590528,14.790529,22.41636,0.0,19.829433,5.991594,13.760219,100.54065
20230625T0000,30.350529,14.490529,23.72886,0.0,15.941944,2.8116899,6.8527775,122.66409
20230626T0000,29.920528,19.330528,24.940947,0.0,24.1388,1.08,11.974488,280.96936
20230627T0000,25.97053,16.64053,21.609278,0.0,12.43434,3.0758414,9.0236635,319.18494
20230628T0000,27.600529,15.780529,22.228027,0.0,8.78872,0.0,5.5531483,91.169136
20230629T0000,28.73053,16.270529,23.262194,2.8000002,24.014996,1.835647,11.686821,172.71405
20230630T0000,22.57053,17.500528,19.64428,7.8,21.24,2.6208394,10.824433,259.71942
20230701T0000,23.110529,13.560529,19.213863,0.0,24.023088,8.669949,16.148024,256.6378
20230702T0000,25.440529,15.220529,20.28511,0.0,25.562534,8.404285,17.632757,258.78033
20230703T0000,25.930529,13.500529,20.572197,0.1,25.277023,3.319036,15.64645,260.62732
20230704T0000,25.510529,15.960529,21.398445,0.2,16.919998,5.7599998,10.691548,250.44885
20230705T0000,24.430529,15.370529,20.463448,1.9000002,23.266697,6.924738,16.213188,252.48024
20230706T0000,26.31053,13.850529,20.785112,0.0,9.531505,0.8049845,4.897432,124.77783
20230707T0000,31.47053,14.400529,24.247194,0.0,18.11841,5.6233797,12.343616,110.28399
20230708T0000,33.200527,18.90053,26.917612,0.0,17.22742,6.193674,10.243908,145.20993
20230709T0000,35.16053,21.010529,28.980112,0.0,17.388409,6.12,9.776811,123.20235
20230710T0000,32.60053,20.71053,27.843447,0.0,12.964998,1.835647,7.840142,240.9132
20230711T0000,36.970528,21.71053,29.392616,7.7999997,16.45007,1.609969,9.65396,160.5667
20230712T0000,26.89053,20.670528,24.344278,2.3,17.22742,2.1897945,11.615212,253.17667
20230713T0000,26.55053,18.04053,22.24053,0.0,17.581125,4.829907,10.001504,258.85553
20230714T0000,30.580528,15.790529,23.741777,0.0,13.849477,4.510787,9.913212,137.79951
20230715T0000,35.34053,18.500528,27.622192,0.2,27.41678,7.8625183,15.182321,218.63857
20230716T0000,26.850529,18.79053,22.55636,0.2,15.629971,1.8,7.024561,274.54608
20230717T0000,28.47053,19.850529,24.333445,0.0,15.937878,1.2979984,7.6928444,282.34485
20230718T0000,31.40053,16.690529,25.676783,0.2,15.978486,2.5455842,9.481978,110.33922
20230719T0000,29.39053,20.56053,25.643446,0.0,27.117346,3.671294,17.23837,263.56604
20230720T0000,28.06053,16.72053,23.240944,0.0,11.298495,0.8049845,5.850088,268.46222
20230721T0000,25.22053,18.12053,22.112612,1.9000001,17.727943,2.2768397,8.775639,263.8791
20230722T0000,27.29053,16.330528,22.123446,0.0,19.386591,3.96,11.277576,242.83948
20230723T0000,29.88053,14.780529,23.501364,0.0,30.574575,1.2979984,11.750233,233.54907
20230724T0000,24.81053,19.21053,21.601778,6.6999993,18.014393,2.7416782,10.320336,225.31482
20230725T0000,20.910528,12.230529,17.393862,6.2000003,33.510952,5.0528407,20.693142,262.7342
20230726T0000,21.000528,11.900529,16.704277,0.5,17.313717,7.10031,13.032348,257.2591
20230727T0000,27.440529,12.720529,20.842613,0.0,23.828083,4.2136917,13.626479,241.49347
20230728T0000,26.45053,16.80053,21.289696,0.1,28.639803,2.52,13.612209,260.9836
20230729T0000,23.940529,17.500528,21.177612,3.4999995,15.986595,2.8116899,10.0421715,226.36145
20230730T0000,24.920528,15.780529,21.017612,0.2,26.649727,6.4096174,16.664936,265.74896
20230731T0000,25.780529,13.530529,20.925947,0.0,19.110542,1.484318,11.600857,239.54414
20230801T0000,22.660528,16.490528,20.205946,7.8000007,31.006012,6.638072,21.428946,252.04053
20230802T0000,30.420528,16.850529,22.640108,1.2,43.493008,6.9899354,21.594007,240.9454
20230803T0000,22.590528,15.010529,19.078445,0.0,33.11413,10.00256,24.745842,251.72197
20230804T0000,18.31053,13.3005295,15.763028,6.5,16.055355,3.319036,9.772786,290.1321
20230805T0000,23.910528,12.430529,18.04053,0.0,24.48,1.8,10.062405,262.3016
20230806T0000,17.98053,14.080529,15.6355295,1.4000001,35.728977,14.48972,26.337547,263.53296
20230807T0000,19.80053,12.400529,15.777612,0.70000005,22.691425,7.342588,15.051559,269.4526
20230808T0000,24.48053,12.840529,19.353865,0.0,18.359999,4.3349743,9.99805,249.29941
20230809T0000,25.22053,16.610529,21.33928,0.0,23.219301,3.0758414,11.45025,264.88412
20230810T0000,28.860529,17.22053,22.938444,0.0,10.08,1.1384199,5.5685887,87.477585
20230811T0000,32.17053,17.280529,25.195112,0.0,10.137692,0.0,4.0793805,121.38581
20230812T0000,31.740528,22.47053,27.005114,0.1,19.734436,1.609969,8.997989,226.46881
20230813T0000,30.89053,21.010529,25.955948,0.1,8.427383,1.0182338,4.0938506,137.77916
20230814T0000,33.68053,19.580528,27.005949,0.0,11.726277,1.5273507,6.3645444,122.311325
20230815T0000,32.42053,21.490528,27.480112,0.0,13.202726,0.0,6.345606,102.388466
20230816T0000,32.400528,19.530529,26.50928,0.2,8.699793,0.0,3.7567894,88.0153
20230817T0000,32.51053,20.830528,26.35386,0.0,13.708391,0.0,4.986754,119.71838
20230818T0000,34.26053,18.20053,26.82136,0.0,13.217443,6.5693827,10.481554,115.701546
20230819T0000,35.59053,20.250528,28.71636,0.0,11.525623,0.5091169,6.745443,215.26302
20230820T0000,34.42053,23.96053,28.936777,0.0,15.978486,1.2979984,6.0566707,44.861267
20230821T0000,34.27053,21.56053,28.663033,0.0,14.84318,1.484318,5.5087056,111.605515
20230822T0000,35.040527,23.170528,28.989279,0.0,7.342588,1.1384199,3.7915115,60.97679
20230823T0000,33.810528,20.97053,27.093445,0.0,15.111424,0.5091169,5.9765534,349.87534
20230824T0000,37.96053,19.440529,28.97428,1.3000001,18.837322,0.8049845,8.708154,124.34205
20230825T0000,33.33053,23.05053,27.79928,3.5,19.602652,2.7416782,9.623122,280.008
20230826T0000,23.71053,16.490528,20.14803,1.8,16.215992,4.072935,8.979938,266.92105
20230827T0000,20.45053,14.410529,17.067198,11.500001,19.022177,1.484318,7.5617633,272.67737
20230828T0000,16.500528,12.210529,13.980115,6.8,26.758923,0.35999998,11.655101,319.8461
20230829T0000,18.04053,11.510529,14.762196,2.6,17.698677,3.096837,11.032867,259.68674
20230830T0000,21.07053,12.450529,16.990526,0.0,14.759999,2.5959969,8.463841,229.91026
20230831T0000,22.14053,13.610529,18.38803,0.0,21.288757,2.968636,11.118739,251.04495
20230901T0000,26.670528,16.840528,21.992613,0.0,18.391735,1.8,8.628308,233.28372
20230902T0000,28.840528,14.510529,22.784279,0.0,9.826088,3.6,7.1392646,107.43686
20230903T0000,29.72053,16.65053,23.077194,0.0,11.113451,1.8,5.6615815,64.10448
20230904T0000,30.12053,16.270529,23.033028,0.0,25.210283,1.835647,13.811259,106.90382
20230905T0000,29.38053,15.710529,22.278028,0.0,15.315873,8.049845,12.937346,119.00104
20230906T0000,28.96053,14.680529,22.12928,0.0,12.984975,4.5536795,8.120135,112.888245
20230907T0000,30.38053,15.970529,23.954697,0.0,13.684735,1.609969,5.957016,109.653824
20230908T0000,31.660528,19.12053,25.718863,0.0,7.0911775,0.35999998,3.4382122,125.64966
20230909T0000,31.46053,21.340528,26.125114,0.0,7.42159,0.35999998,3.2763803,141.68385
20230910T0000,31.580528,21.010529,25.863441,0.0,8.435069,0.71999997,3.8473558,124.66344
20230911T0000,32.32053,18.48053,25.330946,0.0,11.019764,2.0991426,6.2794986,126.390335
20230912T0000,31.180529,19.430529,25.139694,0.0,15.4800005,0.8049845,8.105634,243.23601
20230913T0000,22.190529,17.45053,19.157198,11.199999,14.799459,2.3051248,9.343949,280.7889
20230914T0000,24.62053,16.79053,19.798443,0.0,10.08,1.08,6.375796,16.630936
20230915T0000,26.79053,13.890529,20.261778,0.0,11.928989,0.71999997,7.6024356,111.676254
20230916T0000,27.95053,16.260529,22.490946,0.0,12.413476,2.16,6.6832004,122.47119
20230917T0000,29.860529,17.340528,23.67053,0.0,20.63023,5.1165614,14.048806,122.1493
20230918T0000,21.72053,17.100529,19.82261,7.7,14.512064,4.510787,8.3976345,158.89516
20230919T0000,24.010529,14.3005295,19.04053,0.0,19.803272,8.287822,13.707971,255.86295
20230920T0000,26.510529,13.370529,19.775528,0.0,13.363711,1.609969,8.222485,146.76491
20230921T0000,27.090528,14.290529,20.314276,2.3999999,27.783045,5.3517847,13.25586,206.67896
20230922T0000,18.840528,12.270529,15.223862,3.1999996,23.266697,3.8268526,10.567581,244.83102
20230923T0000,19.23053,10.310529,14.652614,0.0,12.43434,2.4149535,7.680296,265.64435
20230924T0000,20.63053,10.440529,15.155945,0.0,20.211363,2.16,11.436912,104.403145
20230925T0000,22.39053,8.380529,15.488445,0.0,11.966953,1.0182338,6.5334034,118.98545
20230926T0000,24.71053,11.060529,17.962614,0.0,8.714677,0.0,5.378803,122.20099
20230927T0000,26.360529,11.790529,19.244696,0.0,16.418526,5.495161,10.3287325,116.984375
20230928T0000,27.65053,16.13053,21.936365,0.0,7.5599995,1.8,5.190754,129.95755
20230929T0000,27.46053,16.56053,21.411362,0.0,27.44513,2.3051248,10.689304,263.6598
20230930T0000,22.920528,13.510529,18.490114,0.0,8.587338,1.5273507,5.343325,328.79086
20231001T0000,26.020529,13.320529,19.530111,0.0,12.758432,1.8,7.0284843,113.05129
20231002T0000,28.440529,14.570529,21.232613,0.0,10.041354,4.6102495,7.5368314,119.08885
20231003T0000,26.590528,15.270529,20.26011,0.0,32.809414,2.4149535,15.649635,274.9503
20231004T0000,20.420528,10.470529,15.605113,0.0,10.594036,2.4149535,5.5362206,3.0774384
20231005T0000,21.020529,11.5505295,15.94053,0.0,7.5599995,0.35999998,3.621334,326.45392
20231006T0000,22.990528,10.830529,16.939281,0.0,11.631956,1.0182338,6.28949,123.628525
20231007T0000,24.830528,12.530529,18.373865,0.0,6.8399997,0.0,4.039655,163.21735
20231008T0000,27.96053,16.340528,21.314278,0.0,6.12,0.71999997,4.2571344,147.99461
20231009T0000,29.160528,16.670528,22.201777,0.0,17.518356,2.5959969,8.514268,242.36745
20231010T0000,27.87053,16.15053,21.342611,0.0,9.3876505,3.7585104,6.8246136,217.44684
20231011T0000,27.45053,15.430529,20.46678,0.0,12.245294,1.9386592,6.652738,192.69536
20231012T0000,27.46053,14.540529,20.33428,0.0,25.099514,2.2768397,11.09776,227.34836
20231013T0000,29.270529,15.750529,21.769697,0.0,34.20568,4.8965297,15.618748,200.24846
20231014T0000,20.88053,11.920529,16.818445,1.4000001,28.551426,1.835647,19.095018,266.33768
20231015T0000,14.160529,7.3205285,11.222196,0.2,10.703569,2.8116899,7.1292844,354.28943
20231016T0000,15.710529,3.1005285,9.524695,0.0,18.94024,1.08,10.226399,98.15653
20231017T0000,19.670528,6.0605288,12.304695,0.0,18.0,7.0911775,13.491685,110.679054
20231018T0000,17.170528,10.910529,14.235531,1.5,22.881958,3.096837,16.699102,119.7578
20231019T0000,19.29053,13.630529,16.183863,3.3,19.652176,1.8,11.327542,119.08746
20231020T0000,18.590528,12.930529,15.507613,0.2,38.243114,3.219938,16.754385,199.46378
20231021T0000,18.57053,10.330529,14.663861,0.0,32.058197,5.8603754,16.345125,235.30484
20231022T0000,17.81053,7.5705285,12.89178,0.0,17.533146,4.3349743,8.782538,221.08588
20231023T0000,18.280529,8.940529,13.614694,0.0,24.387177,6.12,14.681114,112.51916
20231024T0000,15.030529,8.980529,12.174697,11.7,20.892412,1.4399999,9.756345,266.0995
20231025T0000,17.190529,7.1505284,12.107196,5.8999996,34.38895,7.8625183,20.923716,213.16159
20231026T0000,17.910528,10.400529,12.795945,3.7,33.280045,3.0758414,16.023026,251.84845
20231027T0000,14.560529,9.980529,12.355113,2.8,32.489872,4.6800003,19.130444,251.90796
20231028T0000,16.770529,8.350529,12.805946,0.1,23.188583,6.763786,16.349188,218.26851
20231029T0000,19.95053,13.440529,16.693445,0.0,32.219498,10.514218,18.615458,201.98755
20231030T0000,19.160528,7.6305285,12.978863,19.000002,16.520823,3.6,11.175986,152.50449
20231031T0000,14.100529,8.670529,11.41803,1.5,27.112564,7.5685663,18.7419,250.02922
20231101T0000,18.23053,5.5105286,11.213862,0.7,29.179993,7.9932966,15.007804,181.69254
20231102T0000,15.000529,7.8205285,10.221361,1.1,35.9946,10.24578,22.850603,197.70934
20231103T0000,11.790529,4.5105286,7.9442787,0.0,19.829433,4.896529,10.152686,228.90855
20231104T0000,12.170529,4.3205285,8.610112,4.2,36.659946,8.225035,19.388414,199.15373
20231105T0000,13.290529,9.110529,11.099694,0.90000004,44.45672,23.979893,33.449783,242.05574
20231106T0000,13.890529,7.4905286,10.418862,0.6,28.220417,9.19939,16.519564,240.25513
20231107T0000,11.590529,5.5005283,8.257195,0.2,30.37683,8.225035,15.225261,241.97643
20231108T0000,13.720529,3.6305285,8.070111,0.0,12.303366,4.8965297,8.70758,189.28693
20231109T0000,13.920529,8.0505295,10.177612,0.4,23.740902,4.32,14.545677,211.15514
20231110T0000,10.350529,7.1405287,8.827612,1.5000001,32.219494,7.7043357,21.317537,246.16302
20231111T0000,9.090529,3.7605286,6.7788615,0.4,30.993471,7.208994,20.199411,264.42346
20231112T0000,11.750529,2.3505285,6.975946,4.4,32.409996,1.609969,13.917611,218.98085
20231113T0000,17.670528,11.170529,14.810947,1.6000001,36.55906,17.595861,29.45713,242.39738
20231114T0000,16.30053,9.950529,13.102195,5.9,36.758804,11.165805,24.70917,258.216
20231115T0000,11.680529,7.3505287,9.592196,0.0,30.77105,9.931042,22.234217,259.01993
20231116T0000,13.510529,5.3705287,9.389279,4.1,51.15168,7.5942073,21.742342,224.39467
20231117T0000,9.350529,5.6605287,7.0213623,4.0,60.634087,11.304229,23.894249,276.85867
20231118T0000,11.120529,4.9905286,7.869694,2.0,12.738099,1.8,7.0735765,184.51399
20231119T0000,14.980529,11.850529,12.875527,1.4000001,25.721743,6.6185193,19.868137,255.4309
20231120T0000,12.8005295,8.100529,10.07928,0.0,24.119999,11.609651,17.64419,257.6216
20231121T0000,10.240529,7.4805284,8.610946,2.9,21.575987,10.137692,14.956458,298.03384
20231122T0000,7.0105286,1.3305286,5.1259456,0.7,20.969805,3.0758414,11.743842,351.83636
20231123T0000,9.110529,0.32052866,4.2442784,0.0,17.298738,0.8049845,6.7225304,255.55597
20231124T0000,8.130529,3.0005286,6.104279,0.1,34.05379,15.281989,25.867744,277.78357
20231125T0000,5.5805287,1.1805286,3.213029,1.6000001,35.88822,16.862455,26.094193,284.77066
20231126T0000,6.0805287,2.0105286,3.9442787,0.8000001,27.117346,4.32,16.066183,269.17053
20231127T0000,7.7205286,2.4705286,5.0305285,1.6,32.623226,2.8116899,17.689089,243.00595
20231128T0000,6.4905286,0.16052866,3.3421955,0.90000004,33.82659,8.049845,22.559649,293.1703
20231129T0000,6.6205287,-2.8294713,2.2371953,0.0,17.193533,1.5273507,8.65476,242.41582
20231130T0000,3.9905286,1.4205287,2.796779,9.3,28.017622,6.0347,15.547237,119.158005
20231201T0000,6.8705287,2.5205286,4.071362,7.4999995,20.858265,3.0547013,10.521198,287.15408
20231202T0000,2.0205286,-4.5994716,-0.75488806,0.8000001,34.03476,7.386582,20.719822,341.21765
20231203T0000,1.0805286,-4.8094716,-2.6744716,0.0,21.986542,5.8603754,13.818656,147.40038
20231204T0000,4.7505283,-3.9994717,0.60219526,0.3,32.151043,15.137133,21.708868,130.59651
20231205T0000,6.6905284,2.9705286,4.9067783,0.0,41.939613,23.166218,32.70772,237.20741
20231206T0000,6.0305285,2.0405285,4.1459455,0.0,30.886656,5.315336,18.769522,260.37476
20231207T0000,5.8505287,0.48052865,2.5255287,0.0,25.284714,2.8799999,16.498188,118.86716
20231208T0000,9.070529,2.2705286,6.417612,4.3,24.29133,5.8603754,13.231898,217.81703
20231209T0000,10.830529,4.3105288,7.8721967,2.1999998,44.093754,7.208994,20.255812,236.86984
20231210T0000,11.200529,6.6305285,8.763863,0.0,41.079453,17.57744,28.565218,247.88596
20231211T0000,13.090529,10.190529,11.433862,1.0,34.2303,8.14587,18.495672,260.15457
20231212T0000,15.930529,9.230529,12.027614,1.0,25.417631,4.32,14.308034,240.56798
20231213T0000,10.350529,6.8805285,8.4359455,4.4,21.03152,9.504273,15.898849,255.68518
20231214T0000,8.780529,5.8105288,6.8888626,0.6,21.542923,11.525623,17.19595,283.45523
20231215T0000,7.7705283,3.1305285,5.480945,0.0,12.4811535,0.8049845,6.219429,295.9744
20231216T0000,6.2305284,2.4705286,4.5638623,0.0,6.638072,1.8,4.185129,45.65854
20231217T0000,8.980529,-0.52947134,3.7005289,0.0,8.12197,0.35999998,4.307697,96.66323
20231218T0000,9.150529,3.9205287,6.3413615,0.0,7.628263,2.2768397,5.5298467,117.35977
20231219T0000,8.610529,3.1905286,5.170945,0.0,9.255571,0.8049845,6.291591,216.43912
20231220T0000,6.9205284,2.3605285,4.6846957,4.4,20.966715,0.5091169,13.607006,271.72565
20231221T0000,8.160529,4.1005287,6.6676116,0.5,44.75742,21.096123,35.01617,250.95505
20231222T0000,,,,,,,,
20231223T0000,,,,,,,,
20231224T0000,12.980529,5.7105284,9.245946,0.0,25.277023,18.25026,21.3638,249.10431
20231225T0000,11.620529,7.2805285,9.417195,0.0,23.803596,4.5820518,14.263135,264.8389
20231226T0000,10.220529,5.1405287,7.884278,0.0,22.608458,4.3349743,11.817252,264.56342
20231227T0000,10.460529,2.6805286,6.312613,0.0,13.779114,4.1046314,9.665143,114.60976
20231228T0000,11.430529,3.5405285,7.239695,0.2,11.013882,2.3051248,7.5459,124.733215
20231229T0000,11.710529,6.9905286,9.309279,0.1,27.51116,8.209263,14.491483,253.27106
20231230T0000,11.520529,3.5305285,7.7563624,0.0,13.441071,1.08,9.33502,214.27963
20231231T0000,10.570529,3.2205286,6.770945,4.7000003,34.636787,11.384198,18.632864,209.69708
20240101T0000,9.440529,4.7105284,6.6680284,0.0,26.693459,9.1641035,19.496992,245.64223
20240102T0000,11.370529,6.3805285,9.392613,1.8000001,36.247547,11.165805,27.951853,231.4469
20240103T0000,12.400529,8.030529,10.241362,0.6,41.514103,24.344624,33.866894,246.41296
20240104T0000,10.410529,4.5505285,7.6067777,0.0,34.838253,6.151683,22.862389,253.62848
20240105T0000,8.090529,3.5105286,6.5946956,4.4,12.181625,1.9386592,7.498032,161.09154
20240106T0000,6.9205284,3.6405284,5.1446953,0.8,20.431387,8.0899935,13.323697,337.0149
20240107T0000,5.3605285,-0.039471343,2.4930284,4.7999997,28.901073,15.03835,21.909393,3.1053772
20240108T0000,3.6405284,-1.2394713,0.6367786,0.1,24.363249,10.009036,16.10919,57.153778
20240109T0000,1.4005287,-3.9494715,-1.193638,0.0,18.775301,8.311245,13.600581,98.13935
20240110T0000,5.0605288,-1.5594714,0.65011185,0.3,29.024128,2.7416782,16.204222,118.96765
20240111T0000,1.7705287,-3.3294713,-1.3823881,0.0,9.085988,3.8268526,6.4121666,311.33096
20240112T0000,1.5505286,-2.9894714,-1.1482214,0.0,6.9899354,2.5959969,4.9336305,288.56757
20240113T0000,2.4505286,-3.5694714,-0.7840546,0.0,8.089993,1.4399999,4.086824,245.37643
20240114T0000,4.3205285,-2.3994715,1.1392785,0.0,20.418695,1.5273507,6.466391,230.9495
20240115T0000,3.1905286,-2.2894714,0.47552863,0.5,41.947342,13.276144,25.526678,273.54236
20240116T0000,3.0205286,-3.8094714,-0.31030473,0.0,13.896187,1.0182338,7.728382,164.05461
20240117T0000,14.340529,0.6305287,8.81928,4.4,35.08292,6.849467,20.63861,216.75578
20240118T0000,12.450529,-0.25947133,4.856362,5.8,36.102455,16.075521,27.343864,302.11115
20240119T0000,2.2905285,-2.7694714,-0.5282214,0.0,14.021525,2.16,8.328717,326.15994
20240120T0000,3.3605285,-3.5894713,-0.57488817,0.0,13.049689,0.35999998,7.134668,122.06739
20240121T0000,7.6405287,-2.7694714,2.155945,0.0,12.397806,1.8,7.4028907,125.96893
20240122T0000,13.520529,0.7705287,7.7617784,7.7999997,35.413826,5.8603754,18.582508,244.32852
20240123T0000,10.330529,5.6505284,8.013863,0.2,26.437336,7.928177,20.302526,253.2535
20240124T0000,13.670529,10.270529,11.941779,1.0,34.862427,10.630672,27.376547,263.41806
20240125T0000,12.930529,7.1905284,10.870529,0.6,23.4,4.5536795,14.938522,268.59387
20240126T0000,13.680529,5.0905285,9.370112,1.3000001,30.248568,4.68,14.936131,268.9691
20240127T0000,10.460529,0.99052864,5.703029,0.0,15.158522,2.3051248,7.3348694,96.354195
20240128T0000,11.900529,0.62052864,5.6696963,0.0,17.399586,7.4128532,14.053205,116.34479
20240129T0000,13.900529,3.8605285,7.751362,0.0,10.829958,2.9024127,7.1831284,109.52173
20240130T0000,13.420529,4.5305285,8.858029,0.0,6.151683,2.4149535,4.600479,132.51044
20240131T0000,12.470529,5.7105284,8.549277,0.0,8.373386,0.35999998,5.0624423,213.96753
20240201T0000,11.180529,5.4905286,8.783029,0.3,19.917469,2.8116899,10.94238,259.33765
20240202T0000,12.010529,6.0605288,8.175529,0.0,17.057314,1.8,7.601875,263.89893
20240203T0000,10.400529,3.6505284,6.468862,0.0,20.06334,4.379589,11.094436,255.78415
20240204T0000,10.280529,5.1105285,6.955946,0.0,22.319998,7.69592,13.811759,262.93796
20240205T0000,12.430529,3.7105286,7.663862,0.0,11.212135,3.396233,7.280977,247.3597
20240206T0000,10.590529,5.4805284,7.429278,0.0,21.188072,3.5455887,10.670865,262.58087
20240207T0000,13.210529,6.6705284,10.106362,0.0,34.387066,13.779114,23.489126,245.03433
20240208T0000,15.910529,9.690529,12.593446,0.1,32.83705,7.653705,19.295614,237.80719
20240209T0000,14.530529,8.850529,11.378863,3.3,26.674032,2.5455842,13.608335,203.58806
20240210T0000,11.680529,7.6105285,9.890946,0.2,17.64,2.8799999,9.770218,137.13547
20240211T0000,10.650529,6.7705283,8.210945,0.0,25.862436,13.783817,22.663107,252.53607
20240212T0000,10.530529,5.2705283,7.6113625,0.0,24.975283,6.379216,16.049768,269.9448
20240213T0000,11.240529,3.1605287,7.365112,0.0,13.722565,0.71999997,7.083278,240.65318
20240214T0000,15.700529,7.2005286,11.268447,0.0,22.725668,2.3051248,9.087912,224.70619
20240215T0000,17.63053,6.5105286,11.843029,0.0,16.394829,6.1305785,11.037669,115.60665
20240216T0000,16.160528,11.410529,13.371779,0.1,21.96,2.52,9.81454,255.89392
20240217T0000,11.680529,8.410529,10.653862,0.3,16.80857,6.489992,11.583099,317.27197
20240218T0000,14.560529,6.5705285,10.103446,2.6,27.059933,0.35999998,9.747436,272.53613
20240219T0000,12.580529,8.370529,9.943028,0.4,23.933907,12.57426,19.188684,273.6101
20240220T0000,12.350529,6.3105288,8.845112,0.0,21.746504,6.849467,10.836338,275.20227
20240221T0000,14.090529,6.2305284,9.953029,0.0,18.057508,0.0,6.8929725,178.48459
20240222T0000,12.780529,6.9505286,10.594279,7.0,44.802284,19.011953,35.42468,228.02768
20240223T0000,9.610529,1.7805287,6.434695,0.1,30.652895,6.12,14.848771,233.2123
20240224T0000,10.8005295,3.6205285,6.8121953,0.6,21.533897,7.2359104,13.8974,233.31137
20240225T0000,12.110529,1.6705287,7.3446956,0.0,19.469975,7.24486,12.754579,153.83844
20240226T0000,12.020529,6.1505284,8.181779,0.4,19.995398,1.8,11.339847,102.2372
20240227T0000,12.920529,6.0905285,8.955946,0.0,25.277023,5.6233797,13.309766,356.82782
20240228T0000,11.140529,3.1505284,7.0321956,0.0,16.676977,1.2979984,9.481805,330.0608
20240229T0000,13.930529,2.2905285,8.372612,0.0,12.074766,0.8049845,6.241115,112.34282
20240301T0000,11.680529,6.5605288,8.638862,0.90000004,20.969805,1.1384199,9.849065,222.87103
20240302T0000,16.12053,4.4105287,9.700946,0.0,22.66857,7.42159,14.151603,122.76178
20240303T0000,15.720529,6.6605287,10.296363,0.0,17.58481,2.1897945,10.888902,10.023178
20240304T0000,10.070529,5.2205286,7.578029,0.0,20.833395,2.7416782,11.59014,267.85837
20240305T0000,10.020529,5.790529,7.873446,0.0,20.211363,1.2979984,13.729238,269.93555
20240306T0000,9.540529,4.1605287,6.8946953,0.6,14.904173,5.815978,10.823119,293.38306
20240307T0000,10.570529,3.9005284,7.005529,0.0,20.275385,3.096837,12.454296,107.02205
20240308T0000,13.960529,0.73052865,7.3255286,0.0,21.2522,3.5455887,15.174428,110.44483
20240309T0000,16.06053,4.0905285,10.218863,0.0,23.411074,4.072935,17.114887,110.25298
20240310T0000,11.610529,4.8905287,7.628863,10.0,27.362366,2.8799999,11.751457,213.02388
20240311T0000,13.900529,3.0905285,8.320945,0.0,14.332341,4.1046314,9.400981,237.96822
20240312T0000,11.850529,4.3205285,8.589696,1.9,24.251284,7.968939,15.480334,255.83571
20240313T0000,14.690529,7.8105288,11.298028,7.8,23.042812,1.9386592,14.477185,255.56332
20240314T0000,18.160528,6.9305286,13.19678,0.0,10.44,0.8049845,6.0422997,123.45074
20240315T0000,16.47053,11.250529,13.708447,2.6,22.065973,1.8,13.120631,257.62604
20240316T0000,13.280529,9.440529,11.360946,0.0,24.546085,1.9386592,17.548067,272.68845
20240317T0000,16.330528,6.3705287,11.971779,0.0,11.183201,0.0,6.094767,113.08062
