location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Precipitation Total,Wind Speed,Wind Direction
unit,°C,mm,km/h,°
level,2 m elevation corrected,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20230305T2100,3.7705286,0.0,5.6920996,341.56506
20230305T2200,3.4605286,0.0,5.315336,331.69925
20230305T2300,3.6205285,0.0,4.829907,296.56506
20230306T0000,3.6505284,0.0,3.6179552,275.7106
20230306T0100,3.5905285,0.0,3.0547013,225.0
20230306T0200,3.3405285,0.0,3.5455887,203.9625
20230306T0300,2.9105287,0.0,1.4399999,180.0
20230306T0400,2.8205285,0.0,2.8799999,180.0
20230306T0500,2.3105285,0.0,4.0249224,206.56505
20230306T0600,1.7705287,0.0,5.904439,232.43141
20230306T0700,2.5605285,0.0,5.8603754,259.38034
20230306T0800,4.3805285,0.0,8.707238,277.125
20230306T0900,5.5005283,0.0,14.145756,284.74356
20230306T1000,6.1205287,0.0,16.394829,289.23068
20230306T1100,6.6705284,0.0,17.555305,285.46124
20230306T1200,6.4305286,0.0,20.620806,286.22018
20230306T1300,7.4805284,0.0,19.930477,290.07153
20230306T1400,7.8505287,0.0,19.9954,283.53586
20230306T1500,7.9205284,0.0,20.870687,284.9951
20230306T1600,7.4105287,0.0,19.137648,286.38956
20230306T1700,6.6505284,0.0,16.327497,284.03625
20230306T1800,5.3305287,0.0,11.720751,280.61966
20230306T1900,4.1905284,0.0,8.647496,267.61407
20230306T2000,3.3405285,0.0,8.311245,252.34988
20230306T2100,2.5605285,0.0,8.14587,225.0
20230306T2200,3.0305285,0.0,7.7043357,232.59465
20230306T2300,3.8805285,0.0,7.653705,228.81409
20230307T0000,3.9505286,0.0,9.290511,234.46233
20230307T0100,2.9405286,0.0,9.726664,218.991
20230307T0200,2.1705287,0.0,9.227524,200.55605
20230307T0300,1.6105287,0.0,9.585739,214.28688
20230307T0400,1.2905287,0.0,9.422101,223.45184
20230307T0500,1.0005287,0.0,8.913181,223.36343
20230307T0600,0.7005287,0.0,7.653705,221.18593
20230307T0700,1.7005286,0.0,7.5685663,244.65384
20230307T0800,3.9205287,0.0,15.484185,268.6678
20230307T0900,5.3005285,0.0,20.16,270.0
20230307T1000,6.6305285,0.0,21.602999,270.95483
20230307T1100,7.2405286,0.0,22.319998,270.0
20230307T1200,8.020529,0.0,19.48661,281.7251
20230307T1300,8.600529,0.0,20.478907,280.1247
20230307T1400,8.940529,0.0,21.542923,279.61972
20230307T1500,9.270529,0.0,22.805367,281.84207
20230307T1600,9.130529,0.0,22.963936,283.60056
20230307T1700,8.370529,0.0,20.380579,287.4748
20230307T1800,6.6405287,0.0,13.5515,286.99084
20230307T1900,5.3605285,0.0,10.948973,260.5377
20230307T2000,4.6105285,0.0,11.119281,240.9454
20230307T2100,4.3305287,0.0,11.119281,240.9454
20230307T2200,4.2305284,0.0,9.387651,237.52881
20230307T2300,3.6805286,0.0,9.085988,213.69006
20230308T0000,3.4005284,0.0,9.290511,215.53769
20230308T0100,3.3105285,0.0,6.0347,197.35403
20230308T0200,3.5605285,0.0,7.9932976,172.23483
20230308T0300,3.9205287,0.0,7.928178,182.60257
20230308T0400,4.7505283,0.0,6.297428,210.96376
20230308T0500,4.6605287,0.0,5.8603754,137.48955
20230308T0600,4.2005286,0.0,9.826088,118.442924
20230308T0700,6.2805285,0.0,9.0,216.8699
20230308T0800,7.0505285,0.8,23.928492,225.0
20230308T0900,8.520529,0.1,34.37387,223.72697
20230308T1000,10.870529,0.0,33.449017,235.96788
20230308T1100,13.740529,0.0,40.65291,247.0679
20230308T1200,14.170529,0.0,38.59395,252.07208
20230308T1300,14.8005295,0.0,35.43578,249.17145
20230308T1400,15.670529,0.0,35.772484,249.37646
20230308T1500,16.04053,0.0,34.30594,241.82141
20230308T1600,15.100529,0.0,32.886345,228.10603
20230308T1700,11.530529,3.0,22.89611,233.31029
20230308T1800,13.190529,1.2,25.40743,249.25392
20230308T1900,12.330529,0.9,36.386723,242.92792
20230308T2000,12.630529,1.1,39.31259,249.0755
20230308T2100,12.290529,0.0,38.976547,248.8865
20230308T2200,12.150529,0.0,37.56786,251.56506
20230308T2300,11.860529,0.0,34.09373,248.31094
20230309T0000,11.590529,0.0,33.425762,247.85483
20230309T0100,11.600529,0.0,34.651752,246.09796
20230309T0200,11.310529,0.0,37.249126,246.65599
20230309T0300,10.790529,0.0,39.732323,252.05756
20230309T0400,10.110529,0.0,37.483242,253.82785
20230309T0500,9.320529,0.0,32.688713,253.3612
20230309T0600,8.830529,0.0,24.795612,244.17902
20230309T0700,10.030529,0.0,25.189713,239.03625
20230309T0800,10.870529,0.0,28.091534,239.16217
20230309T0900,12.000529,0.1,30.7542,244.33481
20230309T1000,12.830529,0.0,32.2396,246.29736
20230309T1100,14.030529,0.0,34.964508,253.24426
20230309T1200,14.580529,0.0,33.46645,258.20657
20230309T1300,15.430529,0.0,30.903435,261.9643
20230309T1400,15.920529,0.0,29.381382,262.96207
20230309T1500,15.980529,0.0,26.220753,261.31366
20230309T1600,15.600529,0.0,22.065973,264.38242
20230309T1700,14.520529,0.0,18.089775,264.28943
20230309T1800,13.340529,0.0,18.214718,251.56506
20230309T1900,11.060529,0.1,31.883888,244.59229
20230309T2000,11.030529,0.1,16.548256,225.88141
20230309T2100,10.510529,0.1,13.905509,201.2505
20230309T2200,10.940529,0.0,17.906157,210.17352
20230309T2300,10.940529,0.2,22.406927,226.30196
20230310T0000,11.330529,0.0,20.304129,217.07307
20230310T0100,10.730529,0.0,16.548256,225.88141
20230310T0200,11.100529,0.0,22.38378,242.19855
20230310T0300,10.630529,0.0,24.482647,252.89728
20230310T0400,9.820529,0.0,20.767975,236.30994
20230310T0500,9.670529,0.0,19.134262,228.81409
20230310T0600,9.310529,0.3,22.065973,236.30994
20230310T0700,9.8005295,0.0,29.07989,248.1986
20230310T0800,10.540529,0.0,31.106167,246.10484
20230310T0900,10.730529,0.0,37.379375,241.2134
20230310T1000,11.0505295,0.1,42.06458,240.80252
20230310T1100,11.040529,0.1,42.022964,244.09349
20230310T1200,10.000529,0.1,43.952446,250.37775
20230310T1300,9.380529,0.4,42.876286,256.89722
20230310T1400,8.060529,0.6,41.493805,261.51837
20230310T1500,8.370529,0.1,47.541813,268.26428
20230310T1600,7.9105287,0.0,40.68,262.37186
20230310T1700,7.2105284,0.1,39.660496,261.64923
20230310T1800,6.5705285,0.3,40.373,261.79767
20230310T1900,5.6005287,0.3,37.815426,271.6366
20230310T2000,5.1505284,0.4,35.85932,276.3402
20230310T2100,4.7405286,0.0,34.245445,282.13684
20230310T2200,4.1505284,0.0,29.414444,291.541
20230310T2300,3.5905285,0.0,20.799152,293.45905
20230311T0000,2.9505286,0.0,15.124284,271.36392
20230311T0100,2.9405286,0.0,13.797912,277.49585
20230311T0200,3.0405285,0.0,12.24,270.0
20230311T0300,2.7205286,0.0,15.175612,292.3062
20230311T0400,1.4005287,0.4,18.64369,10.00798
20230311T0500,1.2905287,0.0,15.192682,13.706955
20230311T0600,0.65052867,0.0,13.1041975,20.924484
20230311T0700,0.90052867,0.0,13.905509,21.250488
20230311T0800,1.7505287,0.0,15.256526,19.29004
20230311T0900,2.6805286,0.0,11.720751,10.619659
20230311T1000,3.6405284,0.0,8.350138,352.5686
20230311T1100,4.6405287,0.0,9.028754,336.50146
20230311T1200,6.7605286,0.0,2.8116899,309.80557
20230311T1300,7.5105286,0.0,4.0249224,296.56506
20230311T1400,8.070529,0.0,5.3999996,306.8699
20230311T1500,8.410529,0.0,5.904439,307.5686
20230311T1600,8.570529,0.0,5.8048253,299.74487
20230311T1700,8.500529,0.0,6.696387,306.25385
20230311T1800,7.9705286,0.0,6.489992,340.55997
20230311T1900,7.4705286,0.0,5.937272,345.96375
20230311T2000,7.1605287,0.0,2.0364676,315.0
20230311T2100,6.8605285,0.0,6.0347,252.64598
20230311T2200,6.6605287,0.0,9.0645685,263.15723
20230311T2300,6.3505287,0.1,8.557102,247.75098
20230312T0000,6.3305287,0.1,4.39436,214.99202
20230312T0100,6.2805285,0.5,4.379589,189.46233
20230312T0200,6.2805285,0.3,3.96,180.0
20230312T0300,6.8505287,0.0,11.525623,255.52971
20230312T0400,6.5305285,0.0,17.811815,255.96376
20230312T0500,7.6105285,0.0,22.427162,251.27422
20230312T0600,7.8105288,0.0,29.09103,257.8557
20230312T0700,8.660529,0.1,29.522196,269.30133
20230312T0800,9.0505295,0.2,31.810638,275.19443
20230312T0900,9.570529,0.2,31.731092,273.25195
20230312T1000,9.730529,0.1,34.92742,271.1812
20230312T1100,10.880529,0.0,37.095722,271.66833
20230312T1200,12.630529,0.0,28.551426,264.9364
20230312T1300,13.3005295,0.0,28.001427,261.8699
20230312T1400,13.790529,0.0,28.981676,263.5812
20230312T1500,13.610529,0.0,27.684914,257.22876
20230312T1600,13.250529,0.0,26.27753,260.5377
20230312T1700,12.830529,0.0,18.792551,253.30075
20230312T1800,11.270529,0.0,12.313894,232.12502
20230312T1900,10.160529,0.0,11.165805,200.77226
20230312T2000,10.290529,0.0,10.315115,209.24883
20230312T2100,10.420529,0.0,9.360001,202.61987
20230312T2200,10.530529,0.0,9.3876505,184.39871
20230312T2300,10.880529,0.0,9.3876505,175.60129
20230313T0000,10.310529,0.0,9.449572,162.25533
20230313T0100,10.140529,0.0,9.290511,144.46231
20230313T0200,10.350529,0.0,8.714677,141.70984
20230313T0300,9.460529,0.0,10.086427,145.1755
20230313T0400,10.470529,0.0,6.489992,160.55997
20230313T0500,12.240529,0.0,4.6938252,175.60129
20230313T0600,12.3005295,0.0,8.4042845,189.86581
20230313T0700,11.660529,0.0,9.47012,188.74615
20230313T0800,13.440529,0.0,7.24486,206.56505
20230313T0900,16.500528,0.0,6.696387,233.74615
20230313T1000,20.110529,0.0,11.885453,234.86581
20230313T1100,20.490528,0.0,22.065973,213.69006
20230313T1200,21.280529,0.0,21.096123,216.67435
20230313T1300,21.520529,0.0,27.07669,215.80334
20230313T1400,21.280529,0.0,32.048088,218.15723
20230313T1500,20.80053,0.0,32.76791,215.61086
20230313T1600,20.38053,0.0,27.362368,212.64464
20230313T1700,19.600529,0.0,22.782625,211.42957
20230313T1800,19.000528,0.0,30.61482,221.18593
20230313T1900,17.96053,0.0,29.407835,230.46385
20230313T2000,17.110529,0.0,31.485083,231.03326
20230313T2100,13.650529,5.9,27.153164,276.08853
20230313T2200,12.840529,1.2,25.420181,257.73523
20230313T2300,12.200529,0.0,21.2522,243.869
20230314T0000,12.030529,0.0,19.09358,225.7639
20230314T0100,11.900529,0.0,19.914215,229.39871
20230314T0200,10.850529,0.0,14.372974,202.0679
20230314T0300,10.210529,0.0,14.973577,207.1811
20230314T0400,10.160529,0.0,14.904173,232.85332
20230314T0500,9.910529,0.0,15.192682,216.32683
20230314T0600,9.500529,0.0,21.897945,223.66779
20230314T0700,10.520529,0.0,34.20568,229.2679
20230314T0800,11.040529,0.0,38.808266,232.91751
20230314T0900,10.680529,0.1,43.04522,240.43343
20230314T1000,10.560529,0.3,39.04797,251.7321
20230314T1100,9.8005295,0.4,42.73702,276.2869
20230314T1200,9.520529,0.0,42.962345,274.32507
20230314T1300,9.980529,0.0,37.254345,275.54532
20230314T1400,9.380529,0.0,35.309376,272.3373
20230314T1500,8.510529,0.0,33.841915,270.6095
20230314T1600,8.070529,0.1,33.497414,271.84763
20230314T1700,7.5605288,0.0,29.986076,274.82077
20230314T1800,6.9805284,0.0,27.153164,276.08853
20230314T1900,6.3305287,0.0,25.721743,276.42877
20230314T2000,4.9605284,1.2,21.218632,284.74356
20230314T2100,4.2605286,1.2,23.039999,270.0
20230314T2200,3.9505286,0.5,26.089447,332.02054
20230314T2300,2.5505285,0.5,12.24,331.92752
20230315T0000,3.1805286,0.0,7.42159,320.90616
20230315T0100,2.6905286,0.0,4.802999,282.99463
20230315T0200,2.1405284,0.0,6.489992,266.8202
20230315T0300,1.2905287,0.0,7.072878,255.25644
20230315T0400,0.74052864,0.0,8.39657,239.03624
20230315T0500,0.7505287,0.0,8.287822,235.61966
20230315T0600,0.50052863,0.0,9.449572,229.63547
20230315T0700,1.3805287,0.0,8.534353,242.35403
20230315T0800,3.5305285,0.0,8.759178,260.5377
20230315T0900,5.4705286,0.0,14.869351,263.04706
20230315T1000,6.7105284,0.0,20.16,270.0
20230315T1100,7.2405286,0.0,22.782625,275.44034
20230315T1200,8.850529,0.0,16.62249,287.65012
20230315T1300,9.540529,0.0,16.854767,289.98312
20230315T1400,9.920529,0.0,18.25026,292.0113
20230315T1500,9.960529,0.0,17.388409,297.09555
20230315T1600,9.730529,0.0,14.007655,295.90652
20230315T1700,9.270529,0.0,11.298495,292.47943
20230315T1800,8.540529,0.0,7.5942082,301.42957
20230315T1900,8.140529,0.0,4.3349743,318.36646
20230315T2000,7.5005283,0.0,0.8049845,63.43495
20230315T2100,7.0605288,0.0,5.6002855,135.0
20230315T2200,6.3105288,0.0,8.161764,138.57634
20230315T2300,5.0805287,0.0,9.826088,118.442924
20230316T0000,3.0305285,0.0,12.758432,106.38954
20230316T0100,3.1205285,0.0,16.1198,113.702644
20230316T0200,3.0805285,0.0,16.42247,116.00334
20230316T0300,2.8005285,0.0,15.379206,122.57405
20230316T0400,2.3505285,0.0,14.689588,126.027374
20230316T0500,1.8305286,0.0,14.277983,123.69006
20230316T0600,1.5805286,0.0,15.575981,123.69006
20230316T0700,3.2005286,0.0,17.906157,120.173515
20230316T0800,5.7605286,0.0,17.555307,118.1416
20230316T0900,8.400529,0.0,18.998316,117.0506
20230316T1000,10.560529,0.0,19.694992,120.78415
20230316T1100,12.190529,0.0,18.171976,123.69006
20230316T1200,13.700529,0.0,16.516901,110.409874
20230316T1300,14.960529,0.0,14.003029,107.96913
20230316T1400,16.000528,0.0,11.631956,111.80141
20230316T1500,16.750528,0.0,8.942214,130.1009
20230316T1600,16.54053,0.0,10.829958,158.55226
20230316T1700,14.560529,0.0,12.522619,161.56505
20230316T1800,11.660529,0.0,14.021525,150.80252
20230316T1900,8.750529,0.0,14.689588,143.97263
20230316T2000,6.9705286,0.0,13.513193,138.2397
20230316T2100,6.7305284,0.0,11.304229,142.76517
20230316T2200,6.3805285,0.0,10.44,136.39719
20230316T2300,6.2105284,0.0,9.673221,135.0
20230317T0000,6.2505283,0.0,9.931042,133.53119
20230317T0100,5.6305285,0.0,11.019764,128.36748
20230317T0200,5.4105287,0.0,10.086427,124.82449
20230317T0300,4.6905284,0.0,8.39657,120.96376
20230317T0400,5.0505285,0.0,8.39657,120.96376
20230317T0500,5.8305287,0.0,7.7879906,123.69006
20230317T0600,5.8605285,0.0,7.4128532,119.054596
20230317T0700,6.1905284,0.0,7.754637,111.80141
20230317T0800,8.390529,0.0,7.8954163,114.22774
20230317T0900,11.110529,0.0,6.151683,110.556046
20230317T1000,13.730529,0.0,4.6938257,122.47119
20230317T1100,15.980529,0.0,2.3051248,141.34018
20230317T1200,18.29053,0.0,6.12,151.9275
20230317T1300,20.96053,0.0,12.496718,228.50352
20230317T1400,20.610529,0.0,21.479664,230.44034
20230317T1500,20.71053,0.0,18.388212,246.9487
20230317T1600,20.15053,0.0,15.646544,246.97452
20230317T1700,18.38053,0.0,12.768586,229.57393
20230317T1800,15.740529,0.0,11.113451,204.90477
20230317T1900,13.250529,0.0,9.531505,190.88553
20230317T2000,12.240529,0.0,5.771239,176.42366
20230317T2100,12.0505295,0.0,4.8965297,143.97263
20230317T2200,11.590529,0.0,5.991594,122.73523
20230317T2300,11.160529,0.0,6.12,118.07248
20230318T0000,10.760529,0.0,5.937272,104.03624
20230318T0100,10.410529,0.0,5.4477882,97.59464
20230318T0200,9.700529,0.0,5.5887027,104.93142
20230318T0300,9.260529,0.0,4.802999,102.99461
20230318T0400,8.740529,0.0,5.5887027,104.93142
20230318T0500,8.220529,0.0,9.028754,113.498566
20230318T0600,7.0505285,0.0,10.787993,115.70995
20230318T0700,7.0505285,0.0,9.360001,112.61986
20230318T0800,9.790529,0.0,11.792404,102.33909
20230318T0900,12.260529,0.0,10.823973,93.81408
20230318T1000,14.040529,0.0,6.379216,73.61045
20230318T1100,15.170529,0.0,5.315336,61.699234
20230318T1200,16.260529,0.0,4.3349743,48.366455
20230318T1300,17.100529,0.0,4.3498964,24.443954
20230318T1400,17.38053,0.0,5.7599998,360.0
20230318T1500,17.32053,0.0,4.802999,347.00537
20230318T1600,17.100529,0.0,5.634891,333.43497
20230318T1700,16.590528,0.0,5.315336,331.69925
20230318T1800,16.180529,0.0,7.42159,309.09387
20230318T1900,14.460529,0.0,9.360001,292.61987
20230318T2000,13.920529,0.0,6.130579,273.36646
20230318T2100,13.470529,0.0,3.319036,220.6013
20230318T2200,13.180529,0.0,5.04,180.0
20230318T2300,12.760529,0.0,6.2145634,169.99202
20230319T0000,12.330529,0.0,5.8603754,169.38034
20230319T0100,12.090529,0.0,3.0758414,200.55605
20230319T0200,12.180529,0.0,7.5170207,286.69925
20230319T0300,10.630529,0.0,7.42159,292.83368
20230319T0400,10.3005295,0.0,1.835647,348.69006
20230319T0500,9.850529,0.0,6.439876,116.56505
20230319T0600,9.250529,0.2,6.989936,145.49147
20230319T0700,9.650529,0.5,6.6185193,157.61987
20230319T0800,12.280529,0.0,10.1376915,263.8845
20230319T0900,13.530529,0.0,12.620554,266.7295
20230319T1000,13.600529,0.0,11.542478,273.57632
20230319T1100,13.850529,0.0,11.252519,277.3524
20230319T1200,13.170529,0.0,13.1041975,254.0546
20230319T1300,13.100529,0.4,9.931042,226.46881
20230319T1400,12.530529,0.2,9.531505,190.88553
20230319T1500,12.650529,0.0,6.8399997,180.0
20230319T1600,13.150529,0.1,5.3999996,180.0
20230319T1700,12.930529,0.8,5.4119864,183.81407
20230319T1800,12.060529,0.3,4.1046314,232.12502
20230319T1900,10.5505295,0.2,15.629971,298.92645
20230319T2000,9.310529,0.3,15.281989,254.98164
20230319T2100,8.870529,1.4,6.9247384,207.89728
20230319T2200,9.0505295,0.0,7.8954163,245.77226
20230319T2300,8.8005295,0.0,9.693296,248.1986
20230320T0000,9.000529,0.0,11.659777,261.11935
20230320T0100,8.380529,0.0,12.144331,258.02386
20230320T0200,8.040529,0.0,9.793058,252.89728
20230320T0300,7.9505286,0.0,7.771331,256.6075
20230320T0400,7.8405285,0.0,6.849467,273.0128
20230320T0500,7.3705287,0.0,7.6367526,278.1301
20230320T0600,7.2205286,0.0,6.12,270.0
20230320T0700,8.010529,0.0,5.7599998,270.0
20230320T0800,9.040529,0.0,4.32,270.0
20230320T0900,10.0505295,0.0,5.3999996,306.8699
20230320T1000,10.170529,0.0,6.696387,323.74615
20230320T1100,11.030529,0.0,7.9036193,329.93143
20230320T1200,13.370529,0.0,8.825508,281.7683
20230320T1300,14.170529,0.0,7.69592,280.7843
20230320T1400,14.660529,0.0,6.725354,285.5241
20230320T1500,14.750529,0.0,7.754637,291.8014
20230320T1600,14.690529,0.0,7.0911775,293.9625
20230320T1700,14.110529,0.0,7.289445,302.90524
20230320T1800,12.750529,0.0,7.729527,297.75854
20230320T1900,11.650529,0.0,6.4799995,270.0
20230320T2000,10.740529,0.0,6.3690495,227.29062
20230320T2100,10.080529,0.0,6.9247384,207.89728
20230320T2200,9.150529,0.0,7.2805495,188.53076
20230320T2300,8.350529,0.0,6.87779,173.991
20230321T0000,8.410529,0.0,5.315336,151.69923
20230321T0100,8.180529,0.0,5.1165614,140.71059
20230321T0200,7.8705287,0.0,5.0911684,135.0
20230321T0300,7.6205287,0.0,4.8965297,126.027374
20230321T0400,7.3305287,0.0,5.3517847,137.72632
20230321T0500,7.0605288,0.0,5.0911684,135.0
20230321T0600,6.7705283,0.0,4.8965297,126.027374
20230321T0700,7.3105288,0.0,4.896529,107.10272
20230321T0800,9.570529,0.0,6.379216,106.38954
20230321T0900,12.060529,0.0,4.802999,102.99461
20230321T1000,13.970529,0.0,0.8049845,63.43495
20230321T1100,15.390529,0.0,3.6,306.8699
20230321T1200,15.650529,0.0,5.95906,295.0169
20230321T1300,16.73053,0.0,8.557102,292.24902
20230321T1400,16.750528,0.0,11.525623,284.47028
20230321T1500,16.79053,0.0,11.367109,280.95407
20230321T1600,16.680529,0.0,11.874544,284.03625
20230321T1700,16.15053,0.0,10.703569,289.6538
20230321T1800,14.850529,0.0,9.107359,288.43497
20230321T1900,14.060529,0.0,6.379216,286.38956
20230321T2000,13.870529,0.0,4.0249224,259.69516
20230321T2100,13.670529,0.0,5.634891,206.56505
20230321T2200,12.880529,0.0,8.209263,217.87498
20230321T2300,10.250529,0.0,10.514218,231.95296
20230322T0000,9.030529,0.0,9.659814,206.56505
20230322T0100,7.7605286,0.0,8.28,180.0
20230322T0200,7.1805286,0.0,7.0911775,156.0375
20230322T0300,7.2305284,0.0,6.1305785,139.76364
20230322T0400,7.8205285,0.0,6.3690495,137.2906
20230322T0500,8.150529,0.0,6.297428,120.963745
20230322T0600,8.000528,0.0,6.6185193,112.380135
20230322T0700,8.5505295,0.0,6.489992,93.179825
20230322T0800,10.770529,0.0,4.68,89.99999
20230322T0900,12.950529,0.0,0.71999997,360.0
20230322T1000,15.380529,0.0,6.28713,293.6294
20230322T1100,16.82053,0.0,14.264361,280.1755
20230322T1200,17.780529,0.0,15.893093,283.0919
20230322T1300,18.340528,0.0,15.328561,279.46234
20230322T1400,18.32053,0.0,14.869351,276.95297
20230322T1500,18.520529,0.0,14.205182,278.74615
20230322T1600,18.46053,0.0,11.792404,282.33908
20230322T1700,17.580528,0.0,8.4042845,279.8658
20230322T1800,17.080528,0.0,6.439876,296.56506
20230322T1900,16.31053,0.0,3.396233,302.00537
20230322T2000,15.840529,0.0,1.8,216.8699
20230322T2100,15.750529,0.0,5.1165614,140.71059
20230322T2200,14.650529,0.0,8.14587,135.0
20230322T2300,13.670529,0.0,6.8777895,132.8789
20230323T0000,13.110529,0.0,6.6185193,157.61987
20230323T0100,12.5505295,0.0,3.9763298,264.80557
20230323T0200,11.510529,0.0,4.8965297,143.97263
20230323T0300,11.160529,0.0,8.427383,160.01689
20230323T0400,10.450529,0.0,7.9932966,234.16235
20230323T0500,10.440529,0.0,5.4833565,156.8014
20230323T0600,10.490529,0.0,6.1305785,139.76364
20230323T0700,11.240529,0.0,0.8049845,296.56506
20230323T0800,12.500529,0.0,3.8939953,303.69006
20230323T0900,15.560529,0.0,17.026896,283.4486
20230323T1000,16.110529,0.0,19.416653,280.6849
20230323T1100,16.780529,0.0,22.007162,273.75174
20230323T1200,18.080528,0.0,24.881702,273.31778
20230323T1300,18.590528,0.0,23.499481,264.7261
20230323T1400,18.57053,0.0,15.978484,247.47943
20230323T1500,18.940529,0.0,7.8954163,226.84761
20230323T1600,18.72053,0.0,6.9527545,201.2505
20230323T1700,18.45053,0.0,1.8,89.99999
20230323T1800,16.21053,0.0,10.829959,74.577835
20230323T1900,14.240529,0.0,13.570615,111.80141
20230323T2000,14.080529,0.0,12.218805,135.0
20230323T2100,15.650529,0.0,13.397612,173.82982
20230323T2200,16.12053,0.0,17.429354,218.29016
20230323T2300,16.07053,0.0,14.565548,219.9869
20230324T0000,15.830529,0.0,16.870138,230.19443
20230324T0100,15.810529,0.0,14.512064,226.0051
20230324T0200,15.530529,0.0,15.03835,222.08917
20230324T0300,15.290529,0.0,16.831684,221.53177
20230324T0400,15.370529,0.0,13.53236,208.61046
20230324T0500,14.700529,0.0,20.466246,230.7106
20230324T0600,14.510529,0.0,21.67786,234.46233
20230324T0700,14.400529,1.0,21.407139,222.27368
20230324T0800,14.540529,0.0,21.889065,233.69551
20230324T0900,14.500529,0.1,18.486622,276.70984
20230324T1000,14.430529,1.7,18.511143,256.50427
20230324T1100,14.770529,0.3,20.545246,258.88696
20230324T1200,14.690529,0.0,24.36325,251.0296
20230324T1300,16.39053,0.0,27.820337,259.56253
20230324T1400,17.21053,0.0,28.981676,263.5812
20230324T1500,16.160528,0.1,24.522316,273.36646
20230324T1600,15.120529,0.3,25.959969,273.17984
20230324T1700,14.390529,0.0,22.319998,270.0
20230324T1800,12.940529,0.0,18.289274,259.79602
20230324T1900,12.240529,0.0,15.778518,242.85033
20230324T2000,11.710529,0.0,15.2947035,243.43495
20230324T2100,11.020529,0.0,15.509274,248.1986
20230324T2200,10.420529,0.0,16.766108,255.06857
20230324T2300,10.270529,0.0,26.795223,263.82983
20230325T0000,9.690529,0.0,29.655787,259.50854
20230325T0100,9.200529,0.0,30.385365,256.29303
20230325T0200,9.000529,0.0,34.68166,260.4399
20230325T0300,8.000528,0.1,31.700449,254.85902
20230325T0400,8.010529,0.0,30.312773,254.14807
20230325T0500,7.6305285,0.0,27.897097,252.73419
20230325T0600,7.7505283,0.0,28.802248,251.79152
20230325T0700,8.690529,0.0,29.337238,255.79324
20230325T0800,8.8005295,0.0,30.035742,256.1303
20230325T0900,10.080529,0.0,32.908016,259.9194
20230325T1000,10.120529,0.0,31.427404,260.10608
20230325T1100,10.840529,0.0,30.911821,255.15454
20230325T1200,12.080529,0.0,34.213257,261.52887
20230325T1300,12.570529,0.0,33.97187,260.23822
20230325T1400,12.840529,0.0,34.245445,257.8632
20230325T1500,12.3005295,0.0,33.46645,258.20657
20230325T1600,12.340529,0.0,31.085323,256.6075
20230325T1700,11.910529,0.0,27.792374,253.44293
20230325T1800,11.150529,0.0,22.870626,241.82141
20230325T1900,10.330529,0.0,20.570463,237.14429
20230325T2000,9.810529,0.0,17.974781,237.26477
20230325T2100,9.510529,0.0,17.174677,236.97614
20230325T2200,8.950529,0.0,13.104198,232.8153
20230325T2300,8.350529,0.0,12.096214,233.47115
20230326T0000,7.9805284,0.0,11.246759,230.19443
20230326T0100,7.4505286,0.0,7.628263,199.29004
20230326T0200,7.6105285,0.0,7.5170207,163.30075
20230326T0300,8.420529,0.0,5.692099,145.30484
20230326T0400,8.150529,0.2,5.8048253,150.25511
20230326T0500,8.510529,0.0,7.9932976,187.76517
20230326T0600,8.510529,0.2,17.10284,210.34326
20230326T0700,9.580529,0.0,31.569351,224.07596
20230326T0800,11.450529,0.0,30.760519,235.00798
20230326T0900,11.880529,0.0,43.279427,258.97046
20230326T1000,11.660529,0.0,44.274147,259.69516
20230326T1100,11.290529,0.0,43.225487,262.3423
20230326T1200,11.480529,0.0,33.636406,264.47247
20230326T1300,10.990529,0.0,31.394394,266.0548
20230326T1400,9.490529,0.1,27.419146,266.23596
20230326T1500,8.510529,0.8,22.007162,273.75174
20230326T1600,7.1405287,1.2,25.212852,260.1342
20230326T1700,7.8205285,0.0,19.06301,259.11447
20230326T1800,7.540529,0.0,17.935081,259.5923
20230326T1900,7.2505283,0.0,16.862455,253.8866
20230326T2000,6.0805287,0.0,16.58346,242.8787
20230326T2100,6.3405285,0.0,16.1198,246.29736
20230326T2200,6.290529,0.0,17.339897,265.23636
20230326T2300,5.9205284,0.0,19.813087,267.91745
20230327T0000,6.040529,0.0,22.319998,270.0
20230327T0100,6.1705284,0.0,25.264202,274.08563
20230327T0200,6.0505285,0.3,22.79684,285.57254
20230327T0300,5.7305284,1.3,17.477621,302.38068
20230327T0400,4.290529,1.8,27.086262,4.573929
20230327T0500,0.87052864,0.8,27.952787,7.399582
20230327T0600,1.5105287,0.3,22.691425,358.1817
20230327T0700,2.5905285,0.0,21.398056,347.36664
20230327T0800,3.2105286,0.0,23.4,360.0
20230327T0900,4.3205285,0.0,19.083395,1.0809326
20230327T1000,5.3505287,0.0,17.654688,357.66272
20230327T1100,6.1505284,0.0,16.946787,347.73523
20230327T1200,6.4705286,0.0,13.53236,331.38956
