Datum;Gasverbrauch effektiv;Gasverbrauch erwartet;Differenz Gasverbrauch (effektiv - erwartet);Prognoseintervall tief;Prognoseintervall hoch;data split
2023-12-24;8.5857184371;9.24576973674645;-0.660051299646446;7.19481069414668;11.2967287793462;Prognose
2023-12-26;10.1945352152;12.171660961353;-1.97712574615299;10.1400026489526;14.2033192737533;Prognose
2024-01-02;10.1621671423;10.9303077754087;-0.768140633108741;8.91742606257009;12.9431894882474;Prognose
2024-01-06;10.8027564513;12.6043005293675;-1.80154407806746;10.6000411873666;14.6085598713683;Prognose
2024-01-07;12.4130339912;14.8313713231781;-2.41833733197811;12.8432979442827;16.8194447020735;Prognose
2024-01-10;17.6916182335;20.5089951849685;-2.81737695146845;18.4974566452233;22.5205337247136;Prognose
2024-01-14;18.5403289253;21.233510153868;-2.69318122856799;19.217100416384;23.249919891352;Prognose
2024-01-17;14.938290702;13.6124088899944;1.32588181200556;11.6166482053991;15.6081695745898;Prognose
2024-01-18;13.5258538088;13.3761217547335;0.149732054066542;11.3813200281696;15.3709234812973;Prognose
2024-01-21;17.3041599224;18.0675157661068;-0.763355843706812;16.0685116838287;20.0665198483849;Prognose
2024-01-26;9.6038284414;10.6915875936161;-1.08775915221609;8.68540926669775;12.6977659205344;Prognose
2024-01-29;13.2724078314;14.2638348989772;-0.991427067577234;12.2619281474521;16.2657416505024;Prognose
2024-02-04;10.7268655639;10.9888822491871;-0.262016685287058;9.02106073315585;12.9567037652183;Prognose
2024-02-09;8.6332269205;8.83428999592388;-0.201063075423878;6.86079992916964;10.8077800626781;Prognose
2024-02-14;9.8946365068;9.7161845980528;0.178451908747197;7.74011528576423;11.6922539103414;Prognose
2024-02-17;7.8703468141;7.85373110565775;0.0166157084422496;5.86973980966088;9.83772240165462;Prognose
2024-02-19;8.587897371;8.86787778939132;-0.279980418391322;6.8865454657915;10.8492101129911;Prognose
2024-02-20;9.641322431;10.1721847219575;-0.530862290957526;8.19778984351195;12.1465796004031;Prognose
2024-02-21;10.42116025;10.2112375300594;0.209922719940616;8.23498257217222;12.1874924879465;Prognose
2024-02-22;9.5580086884;8.66874722674117;0.889261461658826;6.68377419012379;10.6537202633586;Prognose
2024-02-26;9.6191213335;10.4827898108711;-0.86366847737113;8.5107905927632;12.4547890289791;Prognose
2024-03-02;9.187973554;8.7735116002213;0.414461953778694;6.81179678708659;10.735226413356;Prognose
2024-03-03;8.5257566171;8.88719377855771;-0.36143716145771;6.92524217313795;10.8491453839775;Prognose
2024-03-05;10.0757802815;10.0401809137836;0.0355993677164275;8.07707961629283;12.0032822112743;Prognose
2024-03-07;11.263255586;10.755623267213;0.507632318786991;8.79055351111132;12.7206930233147;Prognose
2024-03-09;8.7486137071;8.40290106887175;0.34571263822825;6.43993196756164;10.3658701701819;Prognose
2024-03-10;9.1533773774;9.36683947812602;-0.213462100726021;7.40079419346655;11.3328847627855;Prognose
2024-03-12;10.3195010815;9.98840648989295;0.331094591607044;8.02206071291508;11.9547522668708;Prognose
2024-03-13;9.2704718941;8.44182443364382;0.828647460456184;6.46751815953432;10.4161307077533;Prognose
2024-03-14;7.9786044624;7.52503842465477;0.453566037745233;5.54468863542536;9.50538821388418;Prognose
2024-03-15;7.172828003;7.27998799833754;-0.107159995337543;5.31409925940451;9.24587673727058;Prognose
2024-03-27;8.1482160294;9.86717005487984;-1.71895402547984;7.88668011328101;11.8476599964787;Prognose
2024-03-28;8.3044551866;8.84738006244926;-0.542924875849256;6.87277148385171;10.8219886410468;Prognose
2024-03-29;6.5033058081;6.47406364614151;0.0292421619584875;4.45826575045615;8.48986154182687;Prognose
2024-04-01;6.581714858;5.96248084093175;0.619234017068246;3.96429030222237;7.96067137964113;Prognose
2024-04-07;3.0135439976;3.0220877441888;-0.00854374658879964;1.01480697384646;5.02936851453113;Prognose
2024-04-12;5.1241578785;4.73189972293792;0.392258155562074;2.7569015581144;6.70689788776145;Prognose
2024-04-13;3.8633236236;3.17851172821788;0.684811895382121;1.1978493621024;5.15917409433336;Prognose
2024-04-16;6.2517193839;8.26142576047075;-2.00970637657075;6.29537402058967;10.2274775003518;Prognose
2024-04-20;9.0929324549;8.57912578882943;0.51380666607057;6.61616841467766;10.5420831629812;Prognose
2024-04-21;10.0300681298;9.98169348195432;0.0483746478456784;8.01616403076235;11.9472229331463;Prognose
2024-04-25;10.5751147827;9.0351831247753;1.5399316579247;7.0656421596471;11.0047240899035;Prognose
2024-04-27;5.8339321348;4.15880795683399;1.67512417796601;2.17779330436545;6.13982260930252;Prognose
2024-05-04;4.04963120981;3.04643241907312;1.00319879073688;1.08320135025111;5.00966348789513;Prognose
2024-05-07;5.3231667838;4.58827818039908;0.734888603400921;2.620462953474;6.55609340732416;Prognose
2024-05-10;3.9821994354;2.83501234667491;1.14718708872509;0.861438558895247;4.80858613445456;Prognose
2024-05-12;2.68718935437;1.74036142409499;0.946827930275009;-0.226189522962158;3.70691237115214;Prognose
2024-05-15;3.47453845079;3.45136877688169;0.0231696739083129;1.4889336694075;5.41380388435588;Prognose
2024-05-20;2.92282815581;1.94994831732609;0.97287983848391;-0.0514776049058985;3.95137423955808;Prognose
2024-05-22;3.7829534011;3.13964918083697;0.64330422026303;1.17666724588538;5.10263111578856;Prognose
2024-05-23;4.1490138251;4.02057649858766;0.128437326512335;2.05481401436156;5.98633898281376;Prognose
2024-05-26;3.0737077887;2.22219700793833;0.851510780761672;0.260939424462988;4.18345459141367;Prognose
2024-06-06;3.01742443637;2.16247454618882;0.854949890181183;0.196924432990767;4.12802465938687;Prognose
2024-06-07;2.84990463214;1.81491693608216;1.03498769605784;-0.148868302933039;3.77870217509735;Prognose
2024-06-09;2.46683216232;1.90714577709895;0.559686385221053;-0.0640010782211975;3.87829263241909;Prognose
2024-06-10;3.02960526989;2.65084315004343;0.378762119846571;0.671461372551545;4.63022492753531;Prognose
2024-06-15;2.65951767557;2.15596347670535;0.503554198864647;0.186618393278298;4.12530856013241;Prognose
2024-06-16;2.54174563634;1.92658838377457;0.615157252565428;-0.0402891289907941;3.89346589653994;Prognose
2024-06-18;2.76539751766;1.67568937672421;1.08970814093579;-0.294064977269289;3.64544373071771;Prognose
2024-06-19;2.57935957535;1.61604021304851;0.963319362301488;-0.353854391246376;3.5859348173434;Prognose
2024-06-20;2.56466995778;1.9864661320315;0.578203825748496;0.0128837209872219;3.96004854307579;Prognose
2024-06-24;2.83810205357;1.92359369205453;0.914508361515471;-0.0442082613356611;3.89139564544472;Prognose
2024-06-28;2.60663442389;1.43272384999426;1.17391057389574;-0.550296489785668;3.4157441897742;Prognose
2024-07-01;2.838327208;2.25396205241326;0.584365155586741;0.288371978909101;4.21955212591742;Prognose
2024-07-02;3.20233305274;2.94058925707482;0.261743795665177;0.966581657283834;4.91459685686581;Prognose
2024-07-06;2.25611871531;1.79289189390231;0.46322682140769;-0.181230546614167;3.76701433441879;Prognose
2024-07-08;2.64260692791;1.69185632933723;0.950750598572775;-0.28025702011207;3.66396967878652;Prognose
2024-07-23;2.54598320377;1.69095524808528;0.855027955684723;-0.27120768659907;3.65311818276963;Prognose
2024-07-28;2.15188362859;1.12854108396341;1.02334254462659;-0.833422215340565;3.09050438326738;Prognose
2024-07-29;2.44528751979;1.43524451960407;1.01004300018593;-0.535359413442396;3.40584845265053;Prognose
2024-07-30;2.33643599249;1.53962402141601;0.796811971073986;-0.446222824869821;3.52547086770185;Prognose
2024-07-31;2.26283724288;1.47154994198682;0.791287300893178;-0.506718131193184;3.44981801516683;Prognose
2024-08-02;2.2517805225;0.476836100425613;1.77494442207439;-1.55223422600815;2.50590642685937;Prognose
2024-08-09;2.31643160383;0.675848141219415;1.64058346261058;-1.34066533243815;2.69236161487698;Prognose
2024-08-10;2.00179145463;0.00105001604210742;2.00074143858789;-2.0193810636348;2.02148109571901;Prognose
2024-08-12;2.14327437903;1.45134410487002;0.691930274159984;-0.584857862720437;3.48754607246047;Prognose
2024-08-14;2.21364788226;1.32725697313149;0.886390909128512;-0.685313414639619;3.3398273609026;Prognose
2024-08-15;2.09833994583;1.17210657356432;0.926233372265683;-0.842958718990716;3.18717186611935;Prognose
2024-08-19;2.34071799324;1.70649971465844;0.634218278581557;-0.304579866542632;3.71757929585952;Prognose
2024-08-23;1.98732992521;1.3579945321575;0.629335393052498;-0.654686618637116;3.37067568295212;Prognose
2024-08-24;1.50438064823;0.781566050435272;0.722814597794728;-1.24725872842956;2.81039082930011;Prognose
2024-08-26;2.08039872747;2.52021727515978;-0.43981854768978;0.500453958018208;4.53998059230135;Prognose
2024-08-28;1.94537638959;1.24622634190194;0.699150047688064;-0.768304425998421;3.26075710980229;Prognose
2024-08-31;1.32325467662;0.475800998582489;0.847453678037511;-1.54192028279796;2.49352227996294;Prognose
2024-09-02;1.83083919435;2.3185292591584;-0.4876900648084;0.227575701936586;4.40948281638022;Prognose
2024-09-04;1.94640621097;2.4528058689136;-0.506399657943597;0.368336007524233;4.53727573030296;Prognose
2024-09-20;3.7690300091;3.27300339454331;0.496026614556689;1.19908844479769;5.34691834428893;Prognose
2024-09-28;4.75647054078;4.9173183490344;-0.160847808254404;2.83161403988817;7.00302265818064;Prognose
2024-09-30;4.2964263343;3.86720562799148;0.429220706308524;1.77337195256125;5.9610393034217;Prognose
2024-10-01;4.73261978629;5.39423177532101;-0.661611989031014;3.32739212667017;7.46107142397185;Prognose
2024-10-02;5.4852347875;5.96763642113136;-0.482401633631363;3.90488061920938;8.03039222305334;Prognose
2024-10-04;6.5733810179;6.60652607389825;-0.0331450559982507;4.54123103847108;8.67182110932542;Prognose
2024-10-07;4.444876798;4.34482271982504;0.100054078174963;2.27399157732344;6.41565386232663;Prognose
2024-10-09;4.9461894239;4.82629463513718;0.11989478876282;2.75460849306821;6.89798077720615;Prognose
2024-10-10;4.72490073376;5.09969495587256;-0.374794222112557;3.02673201206562;7.17265789967949;Prognose
2024-10-13;4.3506726388;4.99715494896154;-0.646482310161537;2.92800146183249;7.06630843609059;Prognose
2024-10-15;4.7095259891;5.51366322549825;-0.804137236398248;3.44256085224557;7.58476559875093;Prognose
2024-10-21;4.4054028317;5.10751404796203;-0.702111216262034;3.03038731574527;7.1846407801788;Prognose
2024-10-25;4.7251096355;5.49283759143512;-0.767727955935123;3.41621317081676;7.56946201205349;Prognose
2024-10-30;5.675323826;5.68026486891272;-0.00494104291272102;3.57966831117494;7.78086142665051;Prognose
2024-11-03;6.5908447315;7.28623391819359;-0.695389186693592;5.20363362596;9.36883421042719;Prognose
2024-11-07;8.2108324299;8.96864212794911;-0.75780969804911;6.88736779553925;11.049916460359;Prognose
2024-11-13;12.7039743516;12.0374126103089;0.666561741291082;9.96291818052188;14.111907040096;Prognose
2024-11-16;10.9652206748;12.1434841081042;-1.1782634333042;10.0641861650786;14.2227820511298;Prognose
2024-11-18;10.1223964981;9.91002536346045;0.212371134639552;7.82495881626601;11.9950919106549;Prognose
2021-09-08;3.6268281113;4.45084446136617;-0.824016350066169;2.50207761163669;6.39961131109565;Test
2021-09-12;3.1102409306;4.19964019343722;-1.08939926283722;2.25873535149562;6.14054503537883;Train
2021-09-16;3.886108385;4.67461526619744;-0.788506881197438;2.73190871441397;6.61732181798091;Test
2021-09-17;4.3970154818;5.00936222817286;-0.612346746372857;3.07096300795013;6.94776144839558;Test
2021-09-19;5.5983041999;5.9294314017723;-0.331127201872303;3.97893741492249;7.87992538862212;Train
2021-09-21;6.2215605148;6.15129846417121;0.070262050628787;4.21246302932218;8.09013389902025;Test
2021-09-26;4.0690636122;4.24507436225761;-0.176010750057615;2.30019003701434;6.18995868750089;Test
2021-09-30;5.6544511943;7.5625447396343;-1.9080935453343;5.616694785231;9.50839469403761;Train
2021-10-02;4.2720129308;5.22239199178735;-0.950379060987348;3.27872799978107;7.16605598379362;Test
2021-10-07;6.7913293442;8.10407457750342;-1.31274523330342;6.16212801909676;10.0460211359101;Test
2021-10-09;6.7722736358;8.12907081915129;-1.35679718335129;6.18742201679118;10.0707196215114;Train
2021-10-12;8.249096814;8.71448744623265;-0.465390632232655;6.77466117182848;10.6543137206368;Train
2021-10-14;10.0269170384;10.4387103795223;-0.411793341122344;8.48988854436959;12.3875322146751;Test
2021-10-15;9.2199058931;9.28509987593174;-0.0651939828317385;7.34139477625793;11.2288049756055;Train
2021-10-16;8.5561148298;9.10622682283452;-0.550111993034523;7.16046063194821;11.0519930137208;Test
2021-10-17;7.6398780087;8.81035815225257;-1.17048014355257;6.86538019147474;10.7553361130304;Test
2021-10-22;8.5999833643;10.1325398333137;-1.53255646901368;8.18568325317097;12.0793964134564;Train
2021-10-25;9.279741762;8.48811114652167;0.791630615478331;6.51548703837781;10.4607352546655;Test
2021-10-30;9.203241795;9.01234841002664;0.190893384973363;7.03825266763371;10.9864441524196;Train
2021-10-31;6.9706066628;6.01278967077134;0.957816992028663;4.04551330638912;7.98006603515355;Train
2021-11-03;10.9695476983;11.0888525077606;-0.119304809460596;9.13100210971493;13.0467029058063;Train
2021-11-04;11.0243461181;11.5328748582198;-0.508528740119795;9.57736702211277;13.4883826943268;Train
2021-11-05;10.7096873556;11.0281847913401;-0.318497435740074;9.07419750539129;12.9821720772889;Train
2021-11-06;11.646565691;11.9127219123003;-0.266156221300346;9.95914588142601;13.8662979431747;Train
2021-11-09;14.4478186191;14.8641048731816;-0.416286254081552;12.9146221040605;16.8135876423026;Train
2021-11-10;14.4356186426;14.4697283646931;-0.0341097220930671;12.5233072913203;16.4161494380659;Train
2021-11-12;15.013041907;14.2426743727372;0.770367534262775;12.2921245581984;16.1932241872761;Test
2021-11-13;12.7592823304;11.9955919503704;0.763690380029553;10.0491542164345;13.9420296843064;Train
2021-11-15;13.5343701505;12.0247222242457;1.50964792625432;10.0723517552167;13.9770926932746;Train
2021-11-19;15.9039560569;14.8562174728099;1.04773858409006;12.903530921071;16.8089040245488;Test
2021-11-22;15.8932069393;13.928030750944;1.96517618835599;11.9797806523622;15.8762808495258;Train
2021-11-23;15.9836357567;14.9814027093119;1.00223304738814;13.033566149456;16.9292392691677;Train
2021-11-25;17.7363844096;17.5673019333931;0.169082476206892;15.6053986350767;19.5292052317095;Train
2021-12-02;16.9915180367;16.5153626788007;0.476155357899337;14.5835446690331;18.4471806885682;Test
2021-12-09;17.5676951346;16.570773659101;0.996921475498997;14.6392460389285;18.5023012792735;Train
2021-12-10;18.0593857576;17.2580056748546;0.801380082745411;15.3276619514157;19.1883493982934;Train
2021-12-11;17.6303551157;15.883999857451;1.74635525824896;13.9502254859721;17.81777422893;Train
2021-12-12;16.9399051714;17.1657142155142;-0.22580904411425;15.2329266075668;19.0985018234617;Train
2021-12-18;16.9670904778;16.3806052940399;0.586485183760068;14.4390233799181;18.3221872081618;Test
2021-12-19;17.109247021;17.1875922027267;-0.0783451817267213;15.2424085304489;19.1327758750046;Test
2021-12-21;20.5797272386;19.7250776490317;0.854649589568318;17.775183141146;21.6749721569174;Test
2021-12-22;20.3820717987;19.7857647816853;0.59630701701472;17.8352409933483;21.7362885700222;Train
2021-12-28;11.438490277;11.4422720056691;-0.0037817286691233;9.48943305576454;13.3951109555737;Train
2022-01-02;11.9902950122;13.3454966132031;-1.35520160100314;11.4063438315781;15.2846493948282;Test
2022-01-04;9.5083693313;11.2266267657202;-1.71825743442017;9.27202282473646;13.1812307067039;Train
2022-01-06;16.4390346193;17.5670020020532;-1.12796738275317;15.6334848705657;19.5005191335406;Train
2022-01-11;20.5062490063;20.2286261757572;0.277622830542775;18.2753081748435;22.1819441766709;Test
2022-01-16;18.981111522;18.7844441643354;0.196667357664637;16.8480189046822;20.7208694239885;Train
2022-01-19;18.7397535356;17.4617855623602;1.27796797323979;15.5257220100273;19.3978491146931;Train
2022-01-23;17.5195500779;17.5105567858939;0.0089932920061031;15.5774435811817;19.443669990606;Train
2022-01-27;20.4257813879;19.7868239254373;0.638957462462749;17.8450484546403;21.7285993962342;Train
2022-02-05;13.7093459528;14.3101645569809;-0.600818604180908;12.3757815222164;16.2445475917454;Test
2022-02-08;15.6613721191;14.7784996488811;0.882872470218871;12.8420170859982;16.714982211764;Train
2022-02-09;15.3198666269;14.0034438317455;1.31642279515452;12.0670011088971;15.9398865545939;Train
2022-02-11;14.0191243509;13.9718366161941;0.0472877347058578;12.0357760751256;15.9078971572627;Train
2022-02-14;14.6257770456;14.4575233120364;0.168253733563651;12.517971421001;16.3970752030717;Test
2022-02-19;11.0088123049;12.4211546879078;-1.41234238300779;10.4825396886821;14.3597696871335;Test
2022-02-20;10.5118285315;11.0185469773887;-0.5067184458887;9.06136022132247;12.9757337334549;Test
2022-02-22;12.0423612644;12.0618150229802;-0.0194537585801697;10.1265139103986;13.9971161355617;Train
2022-02-26;15.2906992172;13.5901770216829;1.70052219551707;11.6459916345324;15.5343624088335;Train
2022-03-02;14.4763889643;12.9134374200584;1.56295154424162;10.9633139431098;14.8635608970069;Train
2022-03-03;13.5078006034;12.1164575573482;1.39134304605176;10.1723418172623;14.0605732974342;Train
2022-03-08;14.4124673138;14.1821609211959;0.230306392604097;12.230109757401;16.1342120849908;Train
2022-03-13;9.8676007305;9.19528147012766;0.672319260372339;7.25843332954374;11.1321296107116;Train
2022-03-14;9.7836972046;10.1352636733424;-0.351566468742352;8.20144378849562;12.0690835581891;Train
2022-03-15;9.8574838699;10.8375590687739;-0.980075198873868;8.89175421759596;12.7833639199518;Train
2022-03-18;10.9063012475;9.816448722144;1.089852525356;7.88556457946806;11.7473328648199;Train
2022-03-19;10.1443558346;9.71244679568846;0.431909038911538;7.77478211622893;11.650111475148;Test
2022-03-20;9.6938392826;9.05845712733361;0.63538215526639;7.11716788670664;10.9997463679606;Train
2022-03-21;9.5080367249;10.0072609783532;-0.499224253453178;8.07192473278325;11.9425972239231;Train
2022-03-22;9.407109453;10.4424518602227;-1.0353424072227;8.50791731512839;12.376986405317;Train
2022-03-23;9.3909890052;9.97959229670186;-0.588603291501858;8.04103920573316;11.9181453876706;Test
2022-03-25;7.9374828069;9.26747393726361;-1.32999113036361;7.3313755164117;11.2035723581155;Train
2022-03-30;6.9343037008;9.09670105254429;-2.16239735174429;7.15334890971487;11.0400531953737;Train
2022-04-05;11.6827028291;9.21790813057031;2.46479469852969;7.27140441889458;11.164411842246;Test
2022-04-08;7.6670317657;7.25521453032017;0.411817235379834;5.31651045694331;9.19391860369702;Train
2022-04-09;9.1399905271;9.7923911965025;-0.6524006694025;7.85284733978791;11.7319350532171;Train
2022-04-10;8.8899385982;8.794017049157;0.0959215490429965;6.84701312746432;10.7410209708497;Test
2022-04-12;6.0867049019;5.4201258236949;0.666579078205102;3.47600827415775;7.36424337323204;Train
2022-04-14;4.7152659658;4.69649487624587;0.0187710895541322;2.7483136464205;6.64467610607123;Train
2022-04-17;4.8890503683;6.1138457535745;-1.2247953852745;4.12481587709777;8.10287563005123;Test
2022-05-05;5.3107385158;6.03853156710738;-0.727793051307377;4.08071071952971;7.99635241468505;Test
2022-05-17;3.3156788156;3.12027067119737;0.195408144402626;1.17991482153875;5.060626520856;Train
2022-05-19;2.91456699328;2.88116739311069;0.0333996001693118;0.92221906473171;4.84011572148967;Test
2022-05-21;2.70847965176;2.56827444533666;0.140205206423337;0.629381237829425;4.5071676528439;Test
2022-05-24;3.35240972787;4.594251627882;-1.241841900012;2.65865852650387;6.52984472926014;Test
2022-05-25;2.74577810832;3.98276696030613;-1.23698885198613;2.04046616932923;5.92506775128302;Test
2022-05-28;3.1530064958;3.92266334071883;-0.769656844918826;1.98360286862681;5.86172381281085;Train
2022-05-31;3.66477487295;4.45721897567101;-0.792444102721014;2.52269906767864;6.39173888366338;Train
2022-06-03;3.5529789327;3.24315668290063;0.309822249799369;1.30123876578663;5.18507460001464;Train
2022-06-04;3.179652096;2.19480727008155;0.984844825918453;0.254125479868691;4.1354890602944;Train
2022-06-05;3.2010508745;2.2450550681832;0.9559958063168;0.237156816694822;4.25295331967158;Test
2022-06-16;2.94038162183;2.85650793578602;0.0838736860439786;0.909226293472132;4.80378957809991;Test
2022-06-20;2.58496774034;3.06983342051869;-0.484865680178691;1.11916075198503;5.02050608905235;Train
2022-06-27;3.16539585147;3.67888479030792;-0.513488938837925;1.72388872745514;5.63388085316071;Test
2022-06-28;3.00358545521;3.66874564335064;-0.665160188140637;1.7132660460858;5.62422524061547;Test
2022-07-01;3.925774857;4.28334738672577;-0.35757252972577;2.31728019811663;6.24941457533491;Test
2022-07-03;2.76978857759;2.08667862952176;0.683109948068238;0.150795671542497;4.02256158750103;Train
2022-07-04;2.9465852589;2.97614605835568;-0.0295607994556821;1.03860553583177;4.91368658087959;Train
2022-07-05;2.52820605631;2.9114134368544;-0.383207380544405;0.974125824233387;4.84870104947542;Train
2022-07-11;2.86066655795;3.16490286642819;-0.30423630847819;1.22111648950585;5.10868924335053;Train
2022-07-14;1.72284898461;3.09517019018893;-1.37232120557893;1.12447438405112;5.06586599632674;Test
2022-07-15;2.09661210598;2.8238481159809;-0.727236010000905;0.888571268426215;4.75912496353559;Test
2022-07-19;2.26990641291;3.15284024408753;-0.882933831177528;1.18060113930126;5.1250793488738;Test
2022-07-21;2.46404077791;2.53649229155331;-0.0724515136433119;0.594379848981978;4.47860473412465;Test
2022-07-23;2.406728433;1.98216126949776;0.424567163502241;0.0454605902926786;3.91886194870284;Train
2022-07-24;1.96874257727;1.97824587100486;-0.00950329373485514;0.0380041401027555;3.91848760190695;Test
2022-07-25;2.28456652961;3.00746881554981;-0.722902285939812;1.05093421066326;4.96400342043637;Train
2022-07-31;1.65813443953;2.23719919431003;-0.579064754780031;0.299198136478014;4.17520025214205;Train
2022-08-01;1.78606118313;1.71822615977181;0.0678350233581886;-0.275379239263583;3.71183155880721;Train
2022-08-02;2.76373685441;2.06552252398502;0.69821433042498;0.108604205973701;4.02244084199634;Test
2022-08-03;2.22453026786;2.17125313509157;0.0532771327684318;0.198917756158556;4.14358851402458;Test
2022-08-09;2.6894647602;2.31954412262133;0.369920637578669;0.365638733174458;4.2734495120682;Train
2022-08-10;2.35700329265;2.33264772856042;0.0243555640895812;0.374239781828804;4.29105567529203;Train
2022-08-12;2.30437023036;2.25402579003305;0.0503444403269508;0.29280215311928;4.21524942694682;Train
2022-08-13;1.90573057208;1.75917811660933;0.146552455470675;-0.201577098549471;3.71993333176812;Train
2022-08-14;1.10768838893;2.38953466609955;-1.28184627716955;0.427791317104832;4.35127801509427;Train
2022-08-15;1.86799967999;2.94145120279679;-1.07345152280679;0.978521836802258;4.90438056879132;Train
2022-08-16;2.69479508651;2.58221336078634;0.112581725723662;0.629176004540288;4.53525071703239;Train
2022-08-18;2.47666887194;3.01220462862062;-0.535535756680616;1.04345715370552;4.98095210353571;Train
2022-08-25;3.1813740419;2.49725586280418;0.684118179095818;0.545047438307795;4.44946428730057;Test
2022-08-26;2.6453410919;2.49647532665434;0.148865765245659;0.546085759040718;4.44686489426796;Train
2022-08-28;2.43638078111;2.06358318270262;0.372797598407376;0.109974072816792;4.01719229258846;Train
2022-08-29;2.57691654295;2.62983566895298;-0.0529191260029815;0.677403486473092;4.58226785143287;Train
2022-09-03;2.46348282622;1.37361337290293;1.08986945331707;-0.561894709729511;3.30912145553536;Train
2022-09-05;3.17812032079;1.60909647065577;1.56902385013423;-0.332185945777959;3.55037888708951;Train
2022-09-09;2.57681505954;2.12074833050407;0.45606672903593;0.184668524658887;4.05682813634925;Train
2022-09-11;2.21461925844;1.61949352917953;0.595125729260472;-0.318995614452753;3.55798267281181;Train
2022-09-15;2.57012885666;2.15684814451579;0.413280712144211;0.215104524358147;4.09859176467343;Train
2022-09-19;4.1270391863;4.32147653083741;-0.194437344537414;2.36912065994398;6.27383240173085;Train
2022-09-21;4.9386272882;4.85753735019208;0.0810899380079242;2.91005513475067;6.80501956563348;Train
2022-09-24;3.80962205364;2.99943968989489;0.810182363745109;1.05938428188174;4.93949509790804;Train
2022-09-26;4.6876514377;4.05706074473234;0.630590692967663;2.11241928361365;6.00170220585103;Train
2022-10-02;3.86018785;2.55823601277931;1.30195183722069;0.613078973442947;4.50339305211568;Train
2022-10-03;4.61188775;4.58758689911492;0.0243008508850755;2.64163496274197;6.53353883548788;Test
2022-10-05;4.4235771995;3.531874327893;0.891702871606999;1.58526605057614;5.47848260520987;Train
2022-10-07;3.8335652228;3.08874810773561;0.744817115064386;1.14358494942163;5.0339112660496;Test
2022-10-08;3.49602213239;3.371919929741;0.124102202648995;1.43378317974372;5.31005667973829;Train
2022-10-09;4.2293398258;4.3806408507204;-0.151301024920401;2.43441075495424;6.32687094648656;Test
2022-10-11;4.0991305944;3.87876029428433;0.220370300115672;1.93727171020647;5.82024887836218;Train
2022-10-14;4.4393044729;3.56523652728782;0.874067945612181;1.62137769820177;5.50909535637387;Train
2022-10-15;3.4199990775;2.51047263027053;0.909526447229474;0.568366236078329;4.45257902446272;Train
2022-10-17;3.86174381668;3.53114832405925;0.330595492620746;1.58587806362969;5.47641858448882;Train
2022-10-18;3.7078413697;3.45906715487716;0.248774214822843;1.51252511563388;5.40560919412044;Train
2022-10-19;4.2693908873;3.93715229364592;0.332238593654077;1.99040209298822;5.88390249430363;Test
2022-10-21;4.14247898286;3.81691679592966;0.325562186930342;1.87140077195122;5.7624328199081;Test
2022-10-28;3.8895723366;3.44188300080025;0.447689335799747;1.49620911727878;5.38755688432173;Test
2022-10-29;3.7934877487;2.05580614330064;1.73768160539936;0.084646074518792;4.02696621208249;Train
2022-11-01;4.3711842435;4.94353462229625;-0.57235037879625;2.98680784061244;6.90026140398006;Train
2022-11-03;4.93582399435;6.3524249084057;-1.4166009140557;4.39999372315268;8.30485609365873;Train
2022-11-04;6.6822083462;7.00499490362916;-0.322786557429163;5.0529609941676;8.95702881309072;Train
2022-11-05;6.9374151132;7.16317070967771;-0.22575559647771;5.21447960587996;9.11186181347546;Train
2022-11-07;5.8864051181;6.53898262386216;-0.652577505762157;4.58390663751938;8.49405861020493;Train
2022-11-09;6.7310465017;5.84564693115822;0.885399570541784;3.88678504779572;7.80450881452071;Test
2022-11-12;8.4012843323;7.38092750864267;1.02035682365733;5.4279463278099;9.33390868947544;Train
2022-11-16;7.5388818471;7.29914697755593;0.23973486954407;5.35292125917618;9.24537269593568;Train
2022-11-17;6.840797806;6.75273738244216;0.0880604235578373;4.80029047506104;8.70518428982328;Test
2022-11-18;7.1975216846;8.17422403306055;-0.976702348460551;6.22781896862413;10.120629097497;Train
2022-11-19;7.3140926922;8.42451198648205;-1.11041929428205;6.47883082721554;10.3701931457486;Train
2022-11-21;7.8010475691;8.87168209713904;-1.07063452803904;6.92281995954014;10.8205442347379;Test
2022-11-22;7.9471966456;9.25410442985141;-1.30690778425141;7.30010417910641;11.2081046805964;Test
2022-11-23;8.0938990265;9.38492130307322;-1.29102227657322;7.43878048105665;11.3310621250898;Train
2022-11-24;7.3158858882;8.69336589071854;-1.37748000251854;6.74616649486628;10.6405652865708;Train
2022-11-26;8.1203378647;9.72052814332788;-1.60019027862788;7.77271949064887;11.6683367960069;Train
2022-11-29;9.5322815016;8.93423986403625;0.59804163756375;6.99039350637;10.8780862217025;Test
2022-12-01;10.8893694795;13.2346470148884;-2.34527753538836;11.3001664123042;15.1691276174725;Train
2022-12-05;11.9334595446;13.0948727481156;-1.16141320351555;11.1582681164153;15.0314773798158;Test
2022-12-07;12.2406026858;14.2326163780859;-1.99201369228592;12.2977088649261;16.1675238912457;Test
2022-12-08;13.4836123278;16.4853522843634;-3.0017399565634;14.5404511636885;18.4302534050383;Test
2022-12-10;14.9857763155;15.6433878882414;-0.657611572741354;13.7052295236608;17.5815462528219;Test
2022-12-11;16.5683042513;19.4272119701671;-2.85890771886705;17.4626489534039;21.3917749869302;Train
2022-12-15;16.9936623049;17.1744808007082;-0.180818495808165;15.2276808749807;19.1212807264356;Train
