Datum,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
2022-02-28 22:00:00,1.8805287,0.0,10.636766,113.96249
2022-02-28 23:00:00,1.4905287,0.0,11.91812,115.01689
2022-03-01 00:00:00,1.1405287,0.0,11.91812,115.01689
2022-03-01 01:00:00,0.78052866,0.0,12.24,118.07248
2022-03-01 02:00:00,0.5805287,0.0,12.413477,119.53878
2022-03-01 03:00:00,0.5805287,0.0,13.281023,122.828545
2022-03-01 04:00:00,0.31052867,0.0,13.281023,122.828545
2022-03-01 05:00:00,-0.04947134,0.0,13.397612,120.69972
2022-03-01 06:00:00,-0.36947134,0.0,13.18308,124.99202
2022-03-01 07:00:00,0.030528657,0.0,13.779114,123.27489
2022-03-01 08:00:00,1.7705287,0.0,16.267857,114.86369
2022-03-01 09:00:00,3.3805285,0.0,15.379206,110.556046
2022-03-01 10:00:00,5.4605284,0.0,12.849528,101.30993
2022-03-01 11:00:00,7.4005284,0.0,9.779817,83.65981
2022-03-01 12:00:00,8.590529,0.0,8.557102,75.37913
2022-03-01 13:00:00,9.640529,0.0,5.8603754,42.510437
2022-03-01 14:00:00,10.080529,0.0,6.519877,6.340164
2022-03-01 15:00:00,10.020529,0.0,7.2359104,354.28943
2022-03-01 16:00:00,9.600529,0.0,5.937272,345.96375
2022-03-01 17:00:00,8.810529,0.0,4.1046314,344.74487
2022-03-01 18:00:00,7.9005284,0.0,3.671294,11.309921
2022-03-01 19:00:00,7.1905284,0.0,3.0758414,69.443954
2022-03-01 20:00:00,6.8205285,0.0,3.5455887,113.96249
2022-03-01 21:00:00,6.0605288,0.0,4.829907,116.56505
2022-03-01 22:00:00,4.9205284,0.0,6.28713,113.62937
2022-03-01 23:00:00,4.0105286,0.0,6.28713,113.62937
2022-03-02 00:00:00,3.1805286,0.0,5.991594,122.73523
2022-03-02 01:00:00,2.8405285,0.0,6.989936,124.508514
2022-03-02 02:00:00,2.2305286,0.0,8.217153,118.81079
2022-03-02 03:00:00,1.6805286,0.0,9.339208,117.55281
2022-03-02 04:00:00,1.1005287,0.0,9.983106,115.64101
2022-03-02 05:00:00,0.20052865,0.0,9.504273,114.623566
2022-03-02 06:00:00,-0.27947134,0.0,9.021574,118.61046
2022-03-02 07:00:00,0.40052867,0.0,8.557102,112.249016
2022-03-02 08:00:00,2.6005285,0.0,8.225035,113.19859
2022-03-02 09:00:00,5.1105285,0.0,7.172949,107.52557
2022-03-02 10:00:00,7.4605284,0.0,4.73506,81.25384
2022-03-02 11:00:00,9.510529,0.0,3.319036,40.601288
2022-03-02 12:00:00,9.840529,0.0,4.6800003,337.38013
2022-03-02 13:00:00,10.870529,0.0,4.2136917,340.0169
2022-03-02 14:00:00,11.430529,0.0,4.829907,333.43497
2022-03-02 15:00:00,11.630529,0.0,6.151683,339.44397
2022-03-02 16:00:00,11.430529,0.0,7.968939,341.56506
2022-03-02 17:00:00,10.530529,0.0,7.628263,340.70996
2022-03-02 18:00:00,9.440529,0.0,6.151683,339.44397
2022-03-02 19:00:00,8.620529,0.0,2.9024127,299.74487
2022-03-02 20:00:00,8.130529,0.0,2.16,270.0
2022-03-02 21:00:00,7.8105288,0.0,2.0364676,225.0
2022-03-02 22:00:00,7.5005283,0.0,2.5455842,225.0
2022-03-02 23:00:00,7.290529,0.0,1.2979984,213.69006
2022-03-03 00:00:00,6.9505286,0.0,1.1384199,71.56504
2022-03-03 01:00:00,6.3605285,0.0,3.671294,101.30993
2022-03-03 02:00:00,5.5305285,0.0,5.6920996,108.434944
2022-03-03 03:00:00,4.9005284,0.0,5.8048253,119.74488
2022-03-03 04:00:00,4.2105284,0.0,5.815978,111.80141
2022-03-03 05:00:00,3.6805286,0.0,5.315336,118.30075
2022-03-03 06:00:00,3.3905284,0.0,6.489992,123.69006
2022-03-03 07:00:00,3.6205285,0.0,6.6087217,119.35774
2022-03-03 08:00:00,4.5905285,0.0,8.311245,107.650116
2022-03-03 09:00:00,7.2205286,0.0,7.5170207,106.69924
2022-03-03 10:00:00,9.530529,0.0,4.6938252,94.398705
2022-03-03 11:00:00,11.200529,0.0,3.0547013,44.999985
2022-03-03 12:00:00,11.290529,0.0,8.4042845,350.13422
2022-03-03 13:00:00,12.0505295,0.0,11.177405,345.0686
2022-03-03 14:00:00,12.340529,0.0,12.43434,337.89056
2022-03-03 15:00:00,12.370529,0.0,13.527572,334.7989
2022-03-03 16:00:00,11.880529,0.0,14.578888,339.77515
2022-03-03 17:00:00,10.390529,0.0,11.726277,342.1213
2022-03-03 18:00:00,8.490529,0.0,11.177405,345.0686
2022-03-03 19:00:00,6.3505287,0.0,9.565437,340.20114
2022-03-03 20:00:00,5.1305285,0.0,6.297428,329.03625
2022-03-03 21:00:00,4.4205284,0.0,0.71999997,180.0
2022-03-03 22:00:00,4.4005284,0.0,2.16,180.0
2022-03-03 23:00:00,3.8905284,0.0,0.35999998,180.0
2022-03-04 00:00:00,3.1805286,0.0,1.484318,14.03624
2022-03-04 01:00:00,2.3205285,0.0,1.8,36.86989
2022-03-04 02:00:00,1.8205286,0.0,0.35999998,89.99999
2022-03-04 03:00:00,1.1405287,0.0,1.08,360.0
2022-03-04 04:00:00,0.45052865,0.0,1.0182338,315.0
2022-03-04 05:00:00,-0.18947133,0.0,1.4399999,270.0
2022-03-04 06:00:00,-0.76947135,0.0,1.8,306.8699
2022-03-04 07:00:00,-0.5494713,0.0,2.5959969,326.30994
2022-03-04 08:00:00,0.50052863,0.0,3.6,323.13013
2022-03-04 09:00:00,1.7105286,0.0,4.73506,351.25385
2022-03-04 10:00:00,3.3705285,0.0,6.130579,3.3664398
2022-03-04 11:00:00,5.9305286,0.0,6.830519,18.434952
2022-03-04 12:00:00,9.140529,0.0,8.707238,7.125
2022-03-04 13:00:00,9.340529,0.0,10.446206,358.0251
2022-03-04 14:00:00,9.530529,0.0,8.557102,345.37915
2022-03-04 15:00:00,9.890529,0.0,6.830519,341.56506
2022-03-04 16:00:00,9.980529,0.0,5.3517847,340.3462
2022-03-04 17:00:00,9.160529,0.0,3.319036,347.4712
2022-03-04 18:00:00,7.8405285,0.0,1.2979984,146.30994
2022-03-04 19:00:00,6.6105285,0.0,7.928177,129.47246
2022-03-04 20:00:00,3.8305285,0.0,12.57426,113.62937
2022-03-04 21:00:00,2.5105286,0.0,10.630672,118.30075
2022-03-04 22:00:00,1.5305287,0.0,8.373386,115.46334
2022-03-04 23:00:00,0.90052867,0.0,7.42159,112.83366
2022-03-05 00:00:00,0.12052866,0.0,5.00128,120.25643
2022-03-05 01:00:00,-0.17947134,0.0,4.1046314,127.874985
2022-03-05 02:00:00,-0.5494713,0.0,5.0142193,111.03751
2022-03-05 03:00:00,-0.7994713,0.0,4.6800003,112.61986
2022-03-05 04:00:00,-0.88947135,0.0,3.8268526,138.81407
2022-03-05 05:00:00,-1.1994714,0.0,2.2768397,161.56505
2022-03-05 06:00:00,-1.4294714,0.0,1.484318,165.96376
2022-03-05 07:00:00,-0.95947134,0.0,1.08,270.0
2022-03-05 08:00:00,0.23052865,0.0,2.9024127,330.25513
2022-03-05 09:00:00,1.2305287,0.0,5.4119864,356.18594
2022-03-05 10:00:00,2.4905286,0.0,6.2145634,10.00798
2022-03-05 11:00:00,5.0705285,0.0,7.628263,19.29004
2022-03-05 12:00:00,6.4005284,0.0,7.5942073,354.5597
2022-03-05 13:00:00,7.2605286,0.0,7.342588,348.69006
2022-03-05 14:00:00,7.9805284,0.0,7.072878,345.25644
2022-03-05 15:00:00,8.310529,0.0,5.95906,334.98312
2022-03-05 16:00:00,8.180529,0.0,3.396233,327.99463
2022-03-05 17:00:00,7.540529,0.0,3.219938,296.56506
2022-03-05 18:00:00,6.9805284,0.0,3.7585104,253.30075
2022-03-05 19:00:00,6.040529,0.0,2.0364676,225.0
2022-03-05 20:00:00,4.8805285,0.0,6.379216,106.38954
2022-03-05 21:00:00,2.5405285,0.0,12.397806,115.82099
2022-03-05 22:00:00,1.2405287,0.0,11.269782,116.56505
2022-03-05 23:00:00,0.68052864,0.0,10.1887,122.00538
2022-03-06 00:00:00,-0.069471344,0.0,7.2,126.869896
2022-03-06 01:00:00,-0.7394713,0.0,3.7064266,119.054596
2022-03-06 02:00:00,-1.0494714,0.0,2.0364676,135.0
2022-03-06 03:00:00,-1.1994714,0.0,1.835647,168.69006
2022-03-06 04:00:00,-1.2094713,0.0,2.16,180.0
2022-03-06 05:00:00,-1.3094714,0.0,2.16,180.0
2022-03-06 06:00:00,-1.5294713,0.0,2.16,180.0
2022-03-06 07:00:00,-1.2294713,0.0,1.1384199,341.56506
2022-03-06 08:00:00,-0.15947133,0.0,1.835647,348.69006
2022-03-06 09:00:00,1.0505286,0.0,4.32,360.0
2022-03-06 10:00:00,2.1905286,0.0,7.69592,349.2157
2022-03-06 11:00:00,3.9405286,0.0,10.390226,345.96375
2022-03-06 12:00:00,5.4105287,0.0,5.8048253,352.875
2022-03-06 13:00:00,6.5805287,0.0,2.9024127,7.125
2022-03-06 14:00:00,7.5805287,0.0,3.219938,63.43495
2022-03-06 15:00:00,8.170529,0.0,5.937272,75.96376
2022-03-06 16:00:00,8.090529,0.0,7.9526596,84.805565
2022-03-06 17:00:00,7.2405286,0.0,8.12197,102.80426
2022-03-06 18:00:00,6.0505285,0.0,6.28713,103.24051
2022-03-06 19:00:00,4.3705287,0.0,6.0347,107.35402
2022-03-06 20:00:00,1.9805287,0.0,7.072878,104.74355
2022-03-06 21:00:00,0.47052866,0.0,5.3517847,137.72632
2022-03-06 22:00:00,-0.019471344,0.0,3.396233,147.99461
2022-03-06 23:00:00,-0.23947135,0.0,2.2768397,161.56505
2022-03-07 00:00:00,-0.42947134,0.0,1.08,180.0
2022-03-07 01:00:00,-0.70947134,0.0,1.4399999,270.0
2022-03-07 02:00:00,-1.2194713,0.0,3.5455887,293.9625
2022-03-07 03:00:00,-1.7194713,0.0,4.6800003,292.61987
2022-03-07 04:00:00,-2.0694714,0.0,5.815978,291.8014
2022-03-07 05:00:00,-2.4294715,0.0,5.2416787,285.9454
2022-03-07 06:00:00,-2.7094715,0.0,5.0528407,274.08563
2022-03-07 07:00:00,-2.1694715,0.0,4.6800003,292.61987
2022-03-07 08:00:00,-1.0194713,0.0,1.08,360.0
2022-03-07 09:00:00,0.36052868,0.0,4.6938257,32.47119
2022-03-07 10:00:00,2.2305286,0.0,7.7043357,37.40535
2022-03-07 11:00:00,5.7805285,0.0,10.829959,74.577835
2022-03-07 12:00:00,6.0705285,0.0,17.294992,87.61405
2022-03-07 13:00:00,6.9105287,0.0,18.751125,93.301865
2022-03-07 14:00:00,7.3205285,0.0,20.240196,95.10216
2022-03-07 15:00:00,7.2805285,0.0,19.559633,96.34019
2022-03-07 16:00:00,6.9405284,0.0,19.164719,95.389305
2022-03-07 17:00:00,6.0305285,0.0,14.917212,98.32565
2022-03-07 18:00:00,4.4105287,0.0,15.124284,91.36392
2022-03-07 19:00:00,2.5705285,0.0,14.799459,94.18491
2022-03-07 20:00:00,1.5205287,0.0,16.24394,102.80426
2022-03-07 21:00:00,0.87052864,0.0,18.25026,104.85861
2022-03-07 22:00:00,0.22052866,0.0,17.76081,107.700424
2022-03-07 23:00:00,-0.22947133,0.0,16.179985,110.854454
2022-03-08 00:00:00,-0.33947134,0.0,14.84318,112.83366
2022-03-08 01:00:00,-0.6194713,0.0,12.55879,117.29957
2022-03-08 02:00:00,-1.0394714,0.0,11.609651,119.74488
2022-03-08 03:00:00,-1.2694713,0.0,10.805998,119.981636
2022-03-08 04:00:00,-1.4594713,0.0,10.144082,117.474434
2022-03-08 05:00:00,-1.7194713,0.0,10.00256,120.25643
2022-03-08 06:00:00,-2.0794713,0.0,10.383987,123.69006
2022-03-08 07:00:00,-1.3194714,0.0,10.948973,117.40757
2022-03-08 08:00:00,0.6905287,0.0,17.193533,109.57312
2022-03-08 09:00:00,2.2405286,0.0,17.992796,109.88516
2022-03-08 10:00:00,4.020529,0.0,16.24394,102.80426
2022-03-08 11:00:00,5.8305287,0.0,14.830076,95.5722
2022-03-08 12:00:00,7.6905284,0.0,15.192682,103.70696
2022-03-08 13:00:00,8.930529,0.0,14.869351,96.95296
2022-03-08 14:00:00,9.760529,0.0,13.004921,94.76365
2022-03-08 15:00:00,10.030529,0.0,14.081478,94.398705
2022-03-08 16:00:00,9.960529,0.0,14.154915,97.305756
2022-03-08 17:00:00,8.920529,0.0,12.261158,93.366455
2022-03-08 18:00:00,6.7305284,0.0,12.57426,103.24051
2022-03-08 19:00:00,4.6505284,0.0,9.504273,114.623566
2022-03-08 20:00:00,2.8605285,0.0,9.19939,120.57922
2022-03-08 21:00:00,1.8305286,0.0,10.1887,122.00538
2022-03-08 22:00:00,1.2905287,0.0,10.00256,120.25643
2022-03-08 23:00:00,1.1905286,0.0,10.630672,118.30075
2022-03-09 00:00:00,1.1705287,0.0,9.826088,118.442924
2022-03-09 01:00:00,0.9505287,0.0,7.24486,116.56505
2022-03-09 02:00:00,1.1305287,0.0,7.8954163,114.22774
2022-03-09 03:00:00,0.84052867,0.0,9.227524,110.556046
2022-03-09 04:00:00,0.7505287,0.0,9.504273,114.623566
2022-03-09 05:00:00,1.1005287,0.0,8.311245,107.650116
2022-03-09 06:00:00,0.60052866,0.0,8.225035,113.19859
2022-03-09 07:00:00,1.5005287,0.0,7.5170207,106.69924
2022-03-09 08:00:00,3.7305286,0.0,7.771331,103.392494
2022-03-09 09:00:00,6.6505284,0.0,3.6179552,84.289406
2022-03-09 10:00:00,8.530529,0.0,1.5273507,44.999985
2022-03-09 11:00:00,10.350529,0.0,2.5959969,326.30994
2022-03-09 12:00:00,10.500529,0.0,1.5273507,44.999985
2022-03-09 13:00:00,11.670529,0.0,1.9386592,68.19859
2022-03-09 14:00:00,12.400529,0.0,1.8,36.86989
2022-03-09 15:00:00,12.710529,0.0,3.096837,35.53766
2022-03-09 16:00:00,12.580529,0.0,4.8965297,53.97262
2022-03-09 17:00:00,12.080529,0.0,4.829907,63.43495
2022-03-09 18:00:00,11.600529,0.0,7.5599995,89.99999
2022-03-09 19:00:00,9.790529,0.0,9.83268,113.7495
2022-03-09 20:00:00,6.2405286,0.0,9.449572,139.63547
2022-03-09 21:00:00,4.8405285,0.0,9.1641035,135.0
2022-03-09 22:00:00,4.5505285,0.0,8.287822,124.38034
2022-03-09 23:00:00,4.5805287,0.0,8.587338,123.023865
2022-03-10 00:00:00,4.290529,0.0,8.534353,117.64597
2022-03-10 01:00:00,3.8105285,0.0,9.339208,117.55281
2022-03-10 02:00:00,3.4005284,0.0,9.339208,117.55281
2022-03-10 03:00:00,3.0205286,0.0,10.144082,117.474434
2022-03-10 04:00:00,2.5405285,0.0,10.787993,115.70995
2022-03-10 05:00:00,2.0105286,0.0,10.315115,119.248825
2022-03-10 06:00:00,1.0305287,0.0,9.511088,119.47589
2022-03-10 07:00:00,1.1105287,0.0,7.8954163,114.22774
2022-03-10 08:00:00,3.5805285,0.0,9.904906,109.09349
2022-03-10 09:00:00,7.6505284,0.0,13.049689,114.44395
2022-03-10 10:00:00,10.510529,0.0,13.779114,109.85521
2022-03-10 11:00:00,12.080529,0.0,15.484185,107.59242
2022-03-10 12:00:00,12.750529,0.0,12.758432,106.38954
2022-03-10 13:00:00,13.870529,0.0,12.864649,107.92791
2022-03-10 14:00:00,14.400529,0.0,15.716793,110.09523
2022-03-10 15:00:00,14.380529,0.0,15.629971,104.67639
2022-03-10 16:00:00,13.920529,0.0,15.256526,109.29004
2022-03-10 17:00:00,12.660529,0.0,11.503113,110.1363
2022-03-10 18:00:00,11.360529,0.0,9.826088,118.442924
2022-03-10 19:00:00,9.530529,0.0,8.404285,136.7357
2022-03-10 20:00:00,8.240529,0.0,7.2,143.1301
2022-03-10 21:00:00,7.1905284,0.0,8.209263,142.12502
2022-03-10 22:00:00,5.6805286,0.0,10.495713,120.96376
2022-03-10 23:00:00,4.9705286,0.0,14.007655,115.90651
2022-03-11 00:00:00,4.1105285,0.0,14.973577,117.18111
2022-03-11 01:00:00,2.6605287,0.0,13.089354,121.50426
2022-03-11 02:00:00,2.1005285,0.0,9.339208,117.55281
2022-03-11 03:00:00,1.2505287,0.0,9.511088,119.47589
2022-03-11 04:00:00,0.99052864,0.0,10.630672,118.30075
2022-03-11 05:00:00,0.66052866,0.0,11.841756,109.53665
2022-03-11 06:00:00,-0.07947134,0.0,12.768586,111.50143
2022-03-11 07:00:00,1.3905287,0.0,14.917212,109.746826
2022-03-11 08:00:00,5.1205287,0.0,17.208603,105.78075
2022-03-11 09:00:00,8.460529,0.0,18.161278,103.76078
2022-03-11 10:00:00,11.400529,0.0,19.483284,106.09081
2022-03-11 11:00:00,13.130529,0.0,20.730501,110.323135
2022-03-11 12:00:00,15.140529,0.0,17.072504,114.9439
2022-03-11 13:00:00,15.360529,0.0,19.881649,121.67546
2022-03-11 14:00:00,15.250529,0.0,17.072504,114.9439
2022-03-11 15:00:00,15.420529,0.0,17.992796,109.88516
2022-03-11 16:00:00,14.790529,0.0,16.73516,108.82471
2022-03-11 17:00:00,13.760529,0.0,14.145756,104.74355
2022-03-11 18:00:00,11.710529,0.0,15.141414,108.00416
2022-03-11 19:00:00,9.650529,0.0,16.595179,114.34109
2022-03-11 20:00:00,8.200529,0.0,15.2947035,116.56505
2022-03-11 21:00:00,6.4505286,0.0,14.33234,115.27772
2022-03-11 22:00:00,6.0305285,0.0,14.81259,115.94229
2022-03-11 23:00:00,5.8005285,0.0,14.33234,115.27772
2022-03-12 00:00:00,5.2605286,0.0,13.527572,115.20112
2022-03-12 01:00:00,4.8205285,0.0,10.630672,118.30075
2022-03-12 02:00:00,4.3905287,0.0,8.534353,117.64597
2022-03-12 03:00:00,4.1705284,0.0,7.754637,111.80141
2022-03-12 04:00:00,3.9905286,0.0,6.9527545,111.2505
2022-03-12 05:00:00,3.7505286,0.0,5.8048253,119.74488
2022-03-12 06:00:00,3.6405284,0.0,6.439876,116.56505
2022-03-12 07:00:00,4.5505285,0.0,6.9527545,111.2505
2022-03-12 08:00:00,6.9505286,0.0,3.8773184,68.19859
2022-03-12 09:00:00,8.440529,0.0,3.8939953,33.690063
2022-03-12 10:00:00,10.030529,0.0,6.9247384,62.102737
2022-03-12 11:00:00,11.660529,0.0,14.973576,99.68878
2022-03-12 12:00:00,13.490529,0.0,19.255793,110.806786
2022-03-12 13:00:00,14.110529,0.0,15.328561,99.46232
2022-03-12 14:00:00,14.290529,0.0,14.264361,100.17551
2022-03-12 15:00:00,14.430529,0.0,12.57426,103.24051
2022-03-12 16:00:00,14.240529,0.0,10.661107,101.68936
2022-03-12 17:00:00,13.660529,0.0,7.771331,103.392494
2022-03-12 18:00:00,13.000529,0.0,7.289444,110.22486
2022-03-12 19:00:00,12.070529,0.0,8.427383,109.9831
2022-03-12 20:00:00,9.960529,0.0,10.24578,108.434944
2022-03-12 21:00:00,8.030529,0.0,10.829958,111.44774
2022-03-12 22:00:00,7.2205286,0.0,6.379216,106.38954
2022-03-12 23:00:00,6.2505283,0.0,7.9932976,97.76516
2022-03-13 00:00:00,6.1205287,0.0,8.825508,101.76829
2022-03-13 01:00:00,5.8105288,0.0,10.365251,110.323135
2022-03-13 02:00:00,5.4905286,0.0,10.24578,108.434944
2022-03-13 03:00:00,4.7105284,0.0,11.013882,101.30993
2022-03-13 04:00:00,4.2505283,0.0,10.829959,105.42216
2022-03-13 05:00:00,4.1505284,0.0,11.440979,114.14554
2022-03-13 06:00:00,4.7405286,0.0,12.57426,113.62937
2022-03-13 07:00:00,6.290529,0.0,14.24163,110.725555
2022-03-13 08:00:00,8.390529,0.0,17.25373,113.35556
2022-03-13 09:00:00,10.240529,0.0,16.645864,111.571304
2022-03-13 10:00:00,11.8005295,0.0,18.511143,103.49573
2022-03-13 11:00:00,13.480529,0.0,18.388212,113.05129
2022-03-13 12:00:00,14.380529,0.0,15.484185,107.59242
2022-03-13 13:00:00,15.210529,0.0,16.516901,106.460014
2022-03-13 14:00:00,15.530529,0.0,15.5843,96.632515
2022-03-13 15:00:00,15.860529,0.0,15.226764,96.78896
2022-03-13 16:00:00,15.830529,0.0,15.188415,95.44032
2022-03-13 17:00:00,15.170529,0.0,14.764389,91.39717
2022-03-13 18:00:00,13.5505295,0.0,14.05845,103.324524
2022-03-13 19:00:00,11.410529,0.0,11.792404,121.26373
2022-03-13 20:00:00,11.140529,0.0,2.16,270.0
2022-03-13 21:00:00,10.580529,0.0,14.081477,327.5288
2022-03-13 22:00:00,9.920529,0.0,13.207634,287.4472
2022-03-13 23:00:00,9.490529,0.0,6.9527545,291.2505
2022-03-14 00:00:00,9.590529,0.0,2.16,270.0
2022-03-14 01:00:00,9.680529,0.0,7.928177,219.47246
2022-03-14 02:00:00,8.270529,0.0,10.1376915,263.8845
2022-03-14 03:00:00,7.5005283,0.0,6.87779,276.009
2022-03-14 04:00:00,6.8305287,0.0,6.162207,263.29016
2022-03-14 05:00:00,6.290529,0.0,4.1046314,195.25513
2022-03-14 06:00:00,5.6505284,0.0,6.8777895,132.8789
2022-03-14 07:00:00,5.9005284,0.0,6.519877,96.34019
2022-03-14 08:00:00,7.8505287,0.0,8.647496,87.61405
2022-03-14 09:00:00,9.470529,0.0,9.36,89.99999
2022-03-14 10:00:00,11.210529,0.0,9.028754,85.42608
2022-03-14 11:00:00,12.910529,0.0,9.028754,66.501434
2022-03-14 12:00:00,12.5505295,0.0,2.968636,75.96376
2022-03-14 13:00:00,13.620529,0.0,5.4119864,86.18592
2022-03-14 14:00:00,14.490529,0.0,8.473393,77.73522
2022-03-14 15:00:00,14.970529,0.0,10.931203,72.75854
2022-03-14 16:00:00,14.970529,0.0,10.661107,78.31063
2022-03-14 17:00:00,14.500529,0.0,8.825508,101.76829
2022-03-14 18:00:00,13.450529,0.0,9.0,89.99999
2022-03-14 19:00:00,12.040529,0.0,7.5170207,73.30075
2022-03-14 20:00:00,10.750529,0.0,5.5887027,75.06858
2022-03-14 21:00:00,9.810529,0.0,3.5455887,156.0375
2022-03-14 22:00:00,9.600529,0.0,3.319036,192.52881
2022-03-14 23:00:00,9.810529,0.0,2.7416782,203.1986
2022-03-15 00:00:00,10.0505295,0.0,5.4477882,172.40535
2022-03-15 01:00:00,9.490529,0.0,4.3349743,131.63353
2022-03-15 02:00:00,8.8005295,0.0,3.8268526,131.18591
2022-03-15 03:00:00,8.540529,0.0,5.1919937,123.69006
2022-03-15 04:00:00,9.080529,0.0,4.32,180.0
2022-03-15 05:00:00,7.7805285,0.4,6.6087217,209.35776
2022-03-15 06:00:00,7.1905284,1.2,5.937272,104.03624
2022-03-15 07:00:00,7.290529,0.6,13.75558,83.99099
2022-03-15 08:00:00,9.370529,0.0,14.830076,95.5722
2022-03-15 09:00:00,11.790529,0.0,21.120682,119.62375
2022-03-15 10:00:00,12.990529,0.0,22.476227,121.908104
2022-03-15 11:00:00,13.980529,0.0,20.674156,125.07376
2022-03-15 12:00:00,17.63053,0.0,13.207634,197.44719
2022-03-15 13:00:00,18.250528,0.0,10.464798,266.0548
2022-03-15 14:00:00,18.530529,0.0,11.269782,296.56506
2022-03-15 15:00:00,18.490528,0.0,7.7879906,303.69006
2022-03-15 16:00:00,18.430529,0.0,4.1046314,307.875
2022-03-15 17:00:00,17.740528,0.0,4.3349743,94.76365
2022-03-15 18:00:00,17.13053,0.0,7.5942073,95.44032
2022-03-15 19:00:00,16.37053,0.0,7.5685663,115.34617
2022-03-15 20:00:00,15.370529,0.0,6.8777895,137.1211
2022-03-15 21:00:00,14.240529,0.0,6.9153743,128.6598
2022-03-15 22:00:00,13.370529,0.0,6.763786,115.20112
2022-03-15 23:00:00,12.770529,0.0,6.9899354,101.88866
2022-03-16 00:00:00,12.080529,0.0,5.7599998,89.99999
2022-03-16 01:00:00,11.560529,0.0,5.1544156,77.905235
2022-03-16 02:00:00,11.210529,0.0,6.151683,69.443954
2022-03-16 03:00:00,10.480529,0.0,5.771239,86.42367
2022-03-16 04:00:00,9.630529,0.0,6.0347,107.35402
2022-03-16 05:00:00,9.120529,0.0,6.989936,124.508514
2022-03-16 06:00:00,8.840529,0.0,7.5685663,115.34617
2022-03-16 07:00:00,8.720529,0.0,8.049845,116.56505
2022-03-16 08:00:00,10.870529,0.0,12.864649,107.92791
2022-03-16 09:00:00,13.8005295,0.0,14.84318,104.03624
2022-03-16 10:00:00,16.280529,0.0,14.332341,101.59217
2022-03-16 11:00:00,18.06053,0.0,10.805999,91.90914
2022-03-16 12:00:00,18.40053,0.0,17.114204,104.620865
2022-03-16 13:00:00,19.280529,0.0,17.902534,105.15406
2022-03-16 14:00:00,19.840528,0.0,16.965895,107.281494
2022-03-16 15:00:00,20.000528,0.0,15.893093,103.09189
2022-03-16 16:00:00,19.63053,0.0,14.264361,100.17551
2022-03-16 17:00:00,18.48053,0.0,11.090103,103.13402
2022-03-16 18:00:00,16.610529,0.0,11.503113,110.1363
2022-03-16 19:00:00,14.320529,0.0,10.464797,116.56505
2022-03-16 20:00:00,12.720529,0.0,8.78872,124.99202
2022-03-16 21:00:00,11.390529,0.0,10.009036,127.69424
2022-03-16 22:00:00,11.540529,0.0,12.904882,120.14138
2022-03-16 23:00:00,10.790529,0.0,12.768586,130.42607
2022-03-17 00:00:00,10.040529,0.0,13.004922,131.63353
2022-03-17 01:00:00,10.120529,0.0,12.475961,136.16913
2022-03-17 02:00:00,10.080529,0.0,11.709688,135.0
2022-03-17 03:00:00,10.030529,0.0,9.885262,123.11134
2022-03-17 04:00:00,8.260529,0.0,8.557102,112.249016
2022-03-17 05:00:00,7.2105284,0.0,7.968939,108.434944
2022-03-17 06:00:00,7.2205286,0.0,7.5685663,115.34617
2022-03-17 07:00:00,8.500529,0.0,5.8048253,119.74488
2022-03-17 08:00:00,10.910529,0.0,6.28713,103.24051
2022-03-17 09:00:00,13.290529,0.0,6.2145634,100.00798
2022-03-17 10:00:00,15.3005295,0.0,3.8268526,48.81407
2022-03-17 11:00:00,16.680529,0.0,6.8399997,360.0
2022-03-17 12:00:00,17.340528,0.0,20.774214,351.02737
2022-03-17 13:00:00,17.48053,0.0,25.919998,360.0
2022-03-17 14:00:00,17.180529,0.0,29.69727,6.263489
2022-03-17 15:00:00,15.820529,0.0,29.122198,8.530762
2022-03-17 16:00:00,14.100529,0.0,30.735231,5.3766937
2022-03-17 17:00:00,12.210529,0.0,30.703587,4.70784
2022-03-17 18:00:00,10.960529,0.0,28.44,360.0
2022-03-17 19:00:00,10.250529,0.0,25.56,360.0
2022-03-17 20:00:00,9.780529,0.0,22.3229,0.92404175
2022-03-17 21:00:00,9.450529,0.2,18.733839,2.202591
2022-03-17 22:00:00,9.130529,0.3,16.199999,360.0
2022-03-17 23:00:00,8.500529,0.1,18.733839,357.79742
2022-03-18 00:00:00,7.790529,0.0,19.917469,353.77417
2022-03-18 01:00:00,6.7705283,0.0,19.652176,351.57306
2022-03-18 02:00:00,6.2805285,0.0,19.416653,349.31512
2022-03-18 03:00:00,5.8505287,0.0,18.0036,348.4654
2022-03-18 04:00:00,5.5605288,0.0,15.978486,345.6507
2022-03-18 05:00:00,5.2305284,0.0,14.578888,339.77515
2022-03-18 06:00:00,5.2305284,0.0,12.758432,343.61047
2022-03-18 07:00:00,6.0705285,0.0,12.313893,344.74487
2022-03-18 08:00:00,6.6805286,0.0,13.358861,345.96375
2022-03-18 09:00:00,8.750529,0.0,11.440978,347.27567
2022-03-18 10:00:00,11.760529,0.0,8.427383,19.983109
2022-03-18 11:00:00,14.790529,0.0,20.61766,65.224846
2022-03-18 12:00:00,14.830529,0.0,23.990698,64.20397
2022-03-18 13:00:00,16.330528,0.0,27.009598,68.90766
2022-03-18 14:00:00,16.260529,0.0,27.852928,75.78415
