Station/Location,Datum,"Globalstrahlung, Tagesmittel","Gesamtschneehöhe, Morgenmessung von 6 UTC","Gesamtbewölkung, Tagesmittel","Luftdruck auf Stationshöhe (QFE), Tagesmittel","Niederschlag, Tagessumme 6 UTC - 6 UTC Folgetag","Sonnenscheindauer, Tagessumme","Lufttemperatur 2 m über Boden, Tagesmittel","Lufttemperatur 2 m über Boden, Tagesminimum","Lufttemperatur 2 m über Boden, Tagesmaximum","Relative Luftfeuchtigkeit 2 m über Boden, Tagesmittel"
St. Gallen,03.02.2024,107,0,,939.1,0,462,8.7,4.2,13.1,45.8
Säntis,30.01.2024,84,460,,763,0,439,0.5,-1.9,3,38.6
St. Gallen,04.02.2024,97,0,,937.8,0,367,6.5,0.8,10.5,68.8
Säntis,04.02.2024,86,470,,758.6,0,295,-2.3,-3.8,-0.9,76.8
St. Gallen,13.02.2024,104,0,,929.6,0,381,4.6,3,6.9,73.8
Säntis,05.02.2024,105,470,,757.2,0,579,-1.4,-2.5,-0.3,54.2
St. Gallen,19.02.2024,54,0,,938,17.7,29,6.7,4.7,8.8,82.6
Säntis,08.02.2024,43,471,,740.6,2.2,5,-1.5,-3.2,0.1,90.2
St. Gallen,26.02.2024,45,0,,910.8,0.6,43,6.6,3,10.3,55.7
Säntis,10.02.2024,60,470,,728.9,14.3,83,-1.7,-3.4,-0.3,75.1
St. Gallen,27.02.2024,36,0,,920.2,0.1,0,4,2.8,5.2,87.7
Säntis,05.03.2024,93,521,,745.4,13.7,0,-6.9,-9,-3.9,98.2
St. Gallen,02.03.2024,129,0,,914.1,0,302,7.7,3.1,11.8,65.8
Säntis,17.03.2024,117,585,,753.5,9.7,224,-3.4,-4.7,-2,89.3
St. Gallen,05.03.2024,31,0,,924.8,23.7,0,4.1,0.8,5.5,87.8
Säntis,19.03.2024,217,600,,752.2,0,600,-2.3,-4.7,0.4,70.7
St. Gallen,13.03.2024,55,0,,928.4,4.9,0,5.7,3,8.4,87.5
Säntis,24.03.2024,95,590,,740.1,40.4,0,-10.2,-11.1,-9.3,97.2
St. Gallen,17.03.2024,99,0,,931.5,1.9,169,8.5,5.4,10.5,76.5
Säntis,26.03.2024,155,590,,733.2,0,410,-1.5,-3.1,1.1,62.5
St. Gallen,19.03.2024,216,0,,929,0,669,8.7,4.5,12.6,76.5
Säntis,27.03.2024,110,585,,728.4,7.4,141,-3.6,-7.9,0.5,86.5
St. Gallen,28.03.2024,75,0,,907.6,1.3,173,5.3,0.7,9.9,62.1
Säntis,28.03.2024,86,590,,732.6,11,21,-6.6,-8.7,-3.8,78.3
St. Gallen,31.03.2024,162,0,,909.1,2.2,239,13.2,8.2,16.1,41.9
Säntis,31.03.2024,201,580,,737.1,9.5,332,-1.3,-3,0.5,74.2
St. Gallen,01.04.2024,48,0,,913.1,6.8,12,7.9,4.6,15.2,70.6
Säntis,04.04.2024,143,590,,751.2,0.2,90,-1.2,-2.8,0.1,89.1
St. Gallen,25.04.2024,254,8,,918.6,0.4,394,3.2,0.4,7.4,68.3
Säntis,05.04.2024,239,590,,755.2,0,555,3.1,-0.1,5.6,61.8
St. Gallen,01.05.2024,296,0,,916.5,0,645,19.2,15.2,23.1,32.6
Säntis,08.04.2024,213,565,,753.9,0,460,7.2,4.6,9.1,35
St. Gallen,03.05.2024,115,0,,925.4,0,0,8.5,6.5,10.7,75.6
Säntis,12.04.2024,283,560,,765.6,0,719,5.3,4.1,6.3,38.7
St. Gallen,09.05.2024,203,0,,933.4,0,169,11,7.6,16.1,81.5
Säntis,01.05.2024,322,640,,746.2,0,637,3.4,2.1,5.1,62
St. Gallen,11.05.2024,338,0,,930.1,0,849,14.8,9.4,20.3,59.9
Säntis,11.05.2024,313,585,,756.6,0,647,3.5,2.3,5,68.4
St. Gallen,13.05.2024,190,0,,924.8,0.1,251,15.6,12.7,19.2,64.6
Säntis,12.05.2024,243,580,,755.3,6.4,409,4.1,1.9,6.1,81
St. Gallen,14.05.2024,331,0,,918.4,0,725,17.1,11.5,22.5,55.5
Säntis,18.05.2024,229,550,,749.7,4.1,253,0.7,-1.3,3.4,91.2
St. Gallen,26.05.2024,291,0,,929.6,0,599,15,8.9,19.6,63.5
Säntis,23.05.2024,155,535,,751.6,7.3,0,-0.6,-1.4,0.7,99.2
St. Gallen,29.05.2024,190,0,,926.2,14.1,193,13,10,17.5,76.7
Säntis,24.05.2024,238,530,,753.1,1.6,112,-0.2,-1.4,3.8,94.3
St. Gallen,01.06.2024,69,0,,927.3,9.7,0,9.9,7.8,11.8,90.5
Säntis,25.05.2024,180,530,,753.5,0.9,112,-0.2,-1.6,1.5,86.7
St. Gallen,17.06.2024,218,0,,927.2,0,237,17.4,13.4,20.9,70
Säntis,28.05.2024,238,515,,754.7,0.2,73,-0.7,-2.5,0.7,94.4
St. Gallen,21.06.2024,69,0,,928.2,30.1,31,16.5,13,24.9,81.5
Säntis,04.06.2024,361,547,,752.8,0.4,613,3.8,1.4,5.7,87
St. Gallen,22.06.2024,155,0,,928.2,19.3,214,13.2,10.1,19.3,84.4
Säntis,09.06.2024,214,490,,749.7,30.2,102,6.6,2.9,10.3,88.2
St. Gallen,28.06.2024,263,0,,929.6,0,456,21.8,15.9,27,71.1
Säntis,13.06.2024,238,455,,752.7,5.7,175,-0.1,-2.4,2.4,89.9
St. Gallen,29.06.2024,193,0,,925,7.8,378,23.9,17.4,29.2,58.8
Säntis,18.06.2024,353,400,,757.6,0,736,10.3,8.1,13.7,56
St. Gallen,12.07.2024,124,0,,925.1,27.8,76,18.5,13.7,23.7,80
Säntis,19.06.2024,351,380,,758.3,0.6,705,11.1,8.3,13.8,65.5
St. Gallen,13.07.2024,87,0,,926.3,0,0,14.2,12.6,16.4,82.8
Säntis,09.07.2024,372,180,,760,0,840,12.1,9.1,15,70.4
St. Gallen,20.07.2024,326,0,,924.6,0,797,22.4,17.8,26.5,61.2
Säntis,14.07.2024,331,120,,755.6,0,622,7.5,4,10.6,64.8
St. Gallen,24.07.2024,246,0,,931.2,0,378,17.4,14.4,20.3,77.2
Säntis,17.07.2024,248,95,,759.9,0,25,7.1,4.5,10.8,94.9
St. Gallen,31.07.2024,258,0,,928,55.7,564,22.6,16.1,29.2,65.2
Säntis,20.07.2024,289,45,,756.1,0,430,10.5,7.8,13.5,77.3
St. Gallen,05.08.2024,269,0,,927.5,0,596,19,15.9,22.6,75.8
Säntis,24.07.2024,185,15,,758.4,0.8,54,6,4.9,7.7,97.4
St. Gallen,09.08.2024,300,0,,931.7,0,809,20.7,15.1,25.9,68.6
Säntis,31.07.2024,255,0,,760.3,22.5,516,13.5,8.5,18.2,66
St. Gallen,18.08.2024,46,0,,924.5,34.6,0,15.5,12.2,18.1,92.1
Säntis,10.08.2024,324,0,,763.9,0,817,12.7,9.3,15.8,64.7
St. Gallen,21.08.2024,180,0,,930,0,286,16.9,12.3,19.4,73.2
Säntis,13.08.2024,303,0,,757.6,0,636,13.6,11,16.5,62.9
St. Gallen,24.08.2024,272,0,,926.9,2.8,760,23.7,17.6,30.3,54.5
Säntis,17.08.2024,167,0,,756.9,4.9,40,9.7,7.5,12.4,96.1
St. Gallen,26.08.2024,64,0,,933.1,0,1,14,12.3,16.1,89
Säntis,20.08.2024,302,0,,755.4,7,743,10.6,7.8,14.9,74.7
St. Gallen,03.09.2024,187,0,,928.1,0,408,20.1,16.9,23.7,75.2
Säntis,03.09.2024,191,0,,758.2,0,363,9.5,8.1,12.6,79
St. Gallen,04.09.2024,142,0,,926.6,0,257,19,16.5,21.8,78.7
Säntis,17.09.2024,175,47,,754.3,0,172,0.6,-0.4,3.2,92.2
St. Gallen,12.09.2024,98,0,,924.7,12.6,67,6.4,4.8,9.8,87.1
Säntis,19.09.2024,225,35,,754.8,0,622,3.6,2.8,5.1,71.1
St. Gallen,18.09.2024,184,0,,929.5,0,444,11.3,6.3,17.4,82.8
Säntis,27.09.2024,108,0,,745.5,20.2,202,0.9,-2.7,5.5,89.7
St. Gallen,21.09.2024,203,0,,930.5,0,573,15.2,11.7,19.1,71.2
Säntis,28.09.2024,84,7,,751.9,14.4,0,-3.4,-5.7,-1.9,98.5
Bad Ragaz,02.01.2024,34,,,951.1,1.9,21,6.7,1.8,10.5,52.7
Bad Ragaz,04.01.2024,50,,,952.9,0.1,132,5.6,4.1,9.9,80.4
Bad Ragaz,11.01.2024,19,,,967.6,0,0,-1.8,-3.8,-0.5,91.5
Bad Ragaz,12.01.2024,64,,,969.8,0,251,-1.5,-3.9,0.5,84.8
Bad Ragaz,15.01.2024,21,,,949.3,0.6,0,0.8,0,3,83.7
Bad Ragaz,16.01.2024,75,,,951.7,0,367,-0.4,-4.6,2.6,71.4
Bad Ragaz,24.01.2024,61,,,971.2,0.2,81,8.8,4.4,14.6,76.5
Bad Ragaz,29.01.2024,88,,,973.4,0,407,5.3,1.5,11.2,57.9
Bad Ragaz,02.02.2024,43,,,975.6,0,0,6.6,4.8,9.1,84.2
Bad Ragaz,06.02.2024,68,,,963.3,0,18,4,0.1,6.3,74.7
Bad Ragaz,20.02.2024,90,,,971,2.1,124,6.4,3.6,9.5,79.6
Bad Ragaz,21.02.2024,118,,,963.1,0,269,7.7,2.6,13.5,60
Bad Ragaz,25.02.2024,157,,,947.5,0,506,6.7,1.7,11.8,59.4
Bad Ragaz,01.03.2024,36,,,950.2,8.4,0,6.3,4.7,7.5,91.6
Bad Ragaz,03.03.2024,150,,,943.7,0,298,11.9,8.6,15.8,43.6
Bad Ragaz,17.03.2024,107,,,964.2,0.5,119,10,6.2,13,70.9
Bad Ragaz,19.03.2024,209,,,961.3,0,560,10.7,5.7,17.4,69.5
Bad Ragaz,20.03.2024,207,,,962.1,0.7,579,11.8,5.5,18.9,57.8
Bad Ragaz,22.03.2024,207,,,961.8,0,557,12,6.9,19.4,63.6
Bad Ragaz,23.03.2024,65,,,955.6,2.7,73,7,2.1,12.2,68.4
Bad Ragaz,24.03.2024,88,,,954.4,1.3,47,3.9,1.9,8.5,80.4
Bad Ragaz,25.03.2024,233,,,948.3,0,574,8.6,1.9,14.3,48.1
Bad Ragaz,29.03.2024,113,,,945.2,0,42,14.8,6.3,19.8,39.6
Bad Ragaz,30.03.2024,195,,,942.7,5.1,177,17.2,9.9,20.7,34.4
Bad Ragaz,02.04.2024,199,,,956.7,0,396,8.5,4.7,14.4,70.5
Bad Ragaz,05.04.2024,241,,,960.4,0,571,17.3,10.7,23.5,44.7
Bad Ragaz,10.04.2024,126,,,970.2,5.7,30,7.2,4.2,11.1,79.7
Bad Ragaz,12.04.2024,264,,,973.7,0,643,13.7,6.1,21.8,71.2
Bad Ragaz,25.04.2024,283,,,951.1,0,469,5.7,1.1,10.8,69.7
Bad Ragaz,01.05.2024,256,,,948,0,405,19,14.4,25.2,39.5
Bad Ragaz,04.05.2024,283,,,956.6,0,533,15.1,7.8,22,56.3
Bad Ragaz,06.05.2024,103,,,953.3,0.4,27,13.6,10.4,16.9,75.8
Bad Ragaz,10.05.2024,329,,,962.4,0,763,16,8.4,22.4,64.8
Bad Ragaz,12.05.2024,277,,,958.9,7.8,495,18.5,12,24.4,56.4
Bad Ragaz,27.05.2024,191,,,960.7,3.1,148,16.4,12.5,22.8,71.8
Bad Ragaz,07.06.2024,244,,,961,4.1,339,18.8,14.8,25,83.3
Bad Ragaz,11.06.2024,72,,,957.5,0.5,0,11.9,10.5,15.8,80.9
Bad Ragaz,14.06.2024,203,,,956.3,3.1,129,17,11.6,23.2,61.4
Bad Ragaz,10.07.2024,271,,,960.8,5.1,477,22.1,17.2,26.8,71.3
Bad Ragaz,13.07.2024,166,,,957.4,0,6,16.1,12.7,19.1,82.9
Bad Ragaz,20.07.2024,317,,,955,0,711,23.3,17.8,29.6,64.6
Bad Ragaz,22.07.2024,184,,,961.2,1.1,86,19.7,17,23.9,83.9
Bad Ragaz,24.07.2024,236,,,961.5,0,282,19.4,15.8,23.7,78.8
Bad Ragaz,29.07.2024,300,,,963.8,0,727,22.2,16,27.5,76.7
Bad Ragaz,31.07.2024,218,,,958.6,1.3,438,23.5,18.8,30.5,62.7
Bad Ragaz,05.08.2024,284,,,957.6,0,625,21.4,17.2,26.2,74.6
Bad Ragaz,11.08.2024,288,,,961.6,1.2,708,25.2,18.7,30.7,69.4
Bad Ragaz,12.08.2024,267,,,957.4,11.3,639,25.7,18.6,32,61.3
Bad Ragaz,14.08.2024,221,,,956.9,0.9,494,23.1,17.9,27.7,61.2
Bad Ragaz,18.08.2024,54,,,955,20.9,0,17.3,14.1,18.8,92.5
Bad Ragaz,20.08.2024,263,,,956.6,0,595,19.2,12.9,24,80.5
Bad Ragaz,23.08.2024,264,,,958,0,703,21.8,16.9,28,68.5
Bad Ragaz,25.08.2024,78,,,963.5,12.8,0,17.5,14.6,24.3,81.3
Bad Ragaz,29.08.2024,250,,,961.7,0,633,23.3,18,29.2,60.6
Bad Ragaz,31.08.2024,218,,,960.6,0,542,24,19.5,28.5,62.8
Bad Ragaz,01.09.2024,193,,,958.5,0.3,477,22.9,16.8,30.4,61.5
Bad Ragaz,03.09.2024,155,,,958.7,0,227,20.7,15.6,25.2,69.1
Bad Ragaz,08.09.2024,35,,,953.9,20.1,0,18.1,14,22.7,79.6
Bad Ragaz,19.09.2024,183,,,959.7,0,464,13.6,7.7,20,78.7
Bad Ragaz,21.09.2024,204,,,961.6,0,500,17.8,12.6,25.2,58.7
Bad Ragaz,29.09.2024,171,,,965.7,0,379,11.6,7.6,16.8,72.8
Säntis,04.01.2024,20,360,,741.4,6.2,270,-6.6,-8.1,-4.1,88.8
Säntis,05.01.2024,27,360,,739.1,14.5,30,-5.1,-6.5,-3.4,79.5
Säntis,06.01.2024,40,388,,738.2,2.6,0,-8.9,-10.8,-6.2,99.5
Säntis,07.01.2024,37,394,,739.7,3.2,0,-11,-12.7,-8.5,96.9
Säntis,26.01.2024,21,460,,758.8,36.6,0,-3.4,-5.2,-2.6,99.7
Säntis,27.01.2024,133,470,,761.8,0,329,-4.2,-8.1,-0.6,45.5
Säntis,01.02.2024,33,460,,758.9,26.7,0,-4.3,-5.9,-1.1,97.9
Säntis,06.02.2024,86,470,,752,0,479,-1.9,-5,-0.6,50.1
Säntis,09.02.2024,45,470,,733.2,0,15,-2,-2.7,-1.2,78.3
Säntis,12.02.2024,73,480,,739.7,7.4,0,-6.8,-7.6,-3.8,90
Säntis,16.02.2024,122,480,,754.7,2.1,449,2.3,-0.6,5.7,60.7
Säntis,18.02.2024,119,480,,759.9,24.5,373,-1.6,-5.2,0.4,41.3
Säntis,19.02.2024,63,492,,757,41.8,0,-5,-5.9,-3.8,99.4
Säntis,20.02.2024,111,500,,756.1,2.8,106,-7.4,-8.9,-5.7,86.6
Säntis,22.02.2024,51,505,,738.8,48.5,0,-3.1,-7.3,-0.9,96.7
Säntis,02.03.2024,129,524,,739.5,0,316,-3.5,-5.2,-2.2,77.6
Säntis,03.03.2024,70,520,,737.3,0,57,-3.8,-5.1,-2.9,64.4
Säntis,08.03.2024,192,570,,742.1,0,622,-5.7,-7,-4.2,60.7
Säntis,09.03.2024,163,570,,737.8,0.1,441,-4.6,-6.1,-2.7,61.4
Säntis,18.03.2024,78,590,,750,32,0,-3,-4.6,-1.4,98.7
Säntis,21.03.2024,83,582,,756.3,19.3,0,-1.1,-2.5,0.6,99.3
Säntis,29.03.2024,159,592,,739.7,0,296,-0.3,-4.1,1.6,62.6
Säntis,10.04.2024,175,564,,756,2.5,0,-6.1,-8.1,0.7,96.6
Säntis,11.04.2024,274,564,,763,0,681,3.4,0.5,5.9,54.8
Säntis,14.04.2024,287,550,,760.6,1.2,719,6.8,5.2,8.2,53.1
Säntis,15.04.2024,45,540,,748.7,20,0,1,-4.1,5.4,95.9
Säntis,19.04.2024,120,598,,744.3,53.5,0,-8.4,-10.4,-6.6,97
Säntis,23.04.2024,211,675,,742,3.1,0,-10.5,-11.9,-8.8,98.4
Säntis,25.04.2024,264,690,,739.2,0.6,11,-9.6,-11.4,-7.8,93.9
Säntis,05.05.2024,166,585,,750.2,0.4,92,1.5,-0.6,3.2,83.2
Säntis,13.05.2024,207,570,,752.1,0.4,99,2.7,1.4,4.4,85.3
Säntis,22.05.2024,162,535,,749.8,3.9,5,0.1,-0.6,0.9,99.2
Säntis,29.05.2024,211,510,,752.3,10.6,237,2.1,0.5,3.9,79.5
Säntis,07.06.2024,178,530,,757.3,10.9,37,5.9,4.3,7.6,98.2
Säntis,08.06.2024,219,510,,754.5,21.5,303,7,4.6,9.9,88.7
Säntis,16.06.2024,290,430,,751.4,0.5,287,3.5,0.3,6.8,92.4
Säntis,21.06.2024,91,360,,756.4,44.6,53,6.7,2.1,12.1,87.5
Säntis,23.06.2024,251,345,,754.5,0.9,39,2.8,0.5,4.6,99.3
Säntis,28.06.2024,266,295,,760.1,0,363,10.4,6.3,13.2,86.9
Säntis,02.07.2024,127,260,,752.8,12.4,0,1.5,-0.1,2.7,99.6
Säntis,04.07.2024,135,240,,751.7,1.8,12,2.4,-1,4.7,97.2
Säntis,11.07.2024,251,160,,759.5,3.1,129,10.3,8.2,12.9,89.3
Säntis,16.07.2024,192,100,,757.5,0.6,116,7.7,5.5,9.9,96.4
Säntis,22.07.2024,141,20,,758.7,15,48,7.2,6.1,8.8,98.4
Säntis,06.08.2024,329,0,,757,0,781,11.3,9.2,14,70.8
Säntis,16.08.2024,234,0,,760.4,4,357,11.4,9.3,15.7,90.4
Säntis,27.08.2024,290,0,,760.1,0,756,11.4,8.5,15,57.5
Säntis,28.08.2024,246,0,,761.3,0,542,11.5,10.4,14.8,72.1
Säntis,05.09.2024,107,0,,751.1,5.2,146,8.1,5.7,10.8,81.8
Säntis,07.09.2024,259,0,,755.7,0,692,10.7,8.3,14.3,53.4
Säntis,09.09.2024,56,0,,748.8,75.7,0,2.7,1.3,3.7,99.7
Säntis,12.09.2024,109,3,,746.7,15.1,6,-4.9,-6,-3.4,96.1
Säntis,23.09.2024,134,15,,750.4,7.6,203,3.2,-0.4,6.3,90.6
Bad Ragaz,01.01.2024,45,,,957.1,0,125,3.7,1.8,6.8,79.8
Bad Ragaz,13.01.2024,74,,,965,0,377,-1.2,-3.9,2.7,75.5
Bad Ragaz,17.01.2024,62,,,939.2,2.7,137,7.4,1.8,13,56.5
Bad Ragaz,19.01.2024,64,,,960.9,0,209,-1.3,-4.6,0.8,70.8
Bad Ragaz,21.01.2024,64,,,971.8,0,185,0.8,-3,5,49.9
Bad Ragaz,07.02.2024,60,,,956.2,3.6,48,5,0.1,9.2,70
Bad Ragaz,08.02.2024,58,,,947.8,0.1,40,8.6,4.8,14.9,72.9
Bad Ragaz,18.02.2024,110,,,971.8,2.1,290,9.9,6.2,13.3,81.4
Bad Ragaz,23.02.2024,37,,,943,2.6,0,4.3,2,7,80.6
Bad Ragaz,28.02.2024,55,,,960.7,0,0,7.2,4.6,9.3,83.2
Bad Ragaz,29.02.2024,149,,,954.8,1,480,7.2,1.8,12.6,81.5
Bad Ragaz,06.03.2024,44,,,961.7,3.9,0,3,1.5,4.5,90.3
Bad Ragaz,08.03.2024,185,,,951.4,0,542,9.2,2.2,14.3,50.7
Bad Ragaz,15.03.2024,132,,,958.9,9.9,123,10.8,6.5,16.3,67.6
Bad Ragaz,21.03.2024,70,,,966.2,6.4,44,10.2,7.8,13.7,80.7
Bad Ragaz,01.04.2024,30,,,945.9,17.1,0,7,4.7,13.2,85.6
Bad Ragaz,20.04.2024,92,,,960.1,4.6,0,3.7,1.3,5.6,87.5
Bad Ragaz,22.04.2024,83,,,958.4,1.9,0,2.8,1.1,5.1,86.7
Bad Ragaz,24.04.2024,212,,,953.3,1.1,158,4.8,2.2,10.2,76.6
Bad Ragaz,28.04.2024,165,,,957.1,0,95,14.7,7.2,20.5,52.5
Bad Ragaz,29.04.2024,288,,,961.2,0,653,16.6,5.7,24.5,46.8
Bad Ragaz,03.05.2024,107,,,957.2,0,28,10.7,9.1,14.5,72.4
Bad Ragaz,11.05.2024,327,,,961.2,0,763,17,10,24.4,59.1
Bad Ragaz,15.05.2024,224,,,948.6,0,206,16.9,11.4,21,60.1
Bad Ragaz,19.05.2024,180,,,954.9,0,146,14.3,8.7,20.6,72.3
Bad Ragaz,20.05.2024,261,,,951.8,5.5,449,18,9.8,23.7,55.3
Bad Ragaz,25.05.2024,222,,,960.8,0,170,13.4,8.4,19.5,77.3
Bad Ragaz,28.05.2024,298,,,962.5,0,438,14.6,9.9,18.9,67.4
Bad Ragaz,29.05.2024,210,,,957.7,8.1,175,15.1,11.1,22,71.5
Bad Ragaz,01.06.2024,86,,,959.9,2,0,10.7,7.3,14.1,88.3
Bad Ragaz,08.06.2024,210,,,956.4,11.3,258,20,15.6,25,77.7
Bad Ragaz,09.06.2024,121,,,951.4,9.3,4,17.7,14.8,22.1,85
Bad Ragaz,16.06.2024,287,,,955.2,0,369,17.2,12.8,22.7,76.3
Bad Ragaz,19.06.2024,322,,,957.7,0,671,25.9,19.2,32,43.4
Bad Ragaz,20.06.2024,124,,,960.8,0,66,23.4,21.2,27,58.5
Bad Ragaz,23.06.2024,168,,,960.9,0,59,14.9,11.4,19.8,82.1
Bad Ragaz,25.06.2024,253,,,955.1,0.3,480,19.9,16.1,26.7,76.9
Bad Ragaz,26.06.2024,197,,,955.6,12.7,171,18.8,15,25.9,80
Bad Ragaz,07.07.2024,121,,,958.3,1.3,7,15.6,13.3,18.7,85.7
Bad Ragaz,08.07.2024,328,,,960,0,688,20.4,14.6,26.1,72.8
Bad Ragaz,11.07.2024,279,,,960.4,4.9,564,21.6,16.7,27.1,80.3
Bad Ragaz,16.07.2024,215,,,959.3,0,208,20.8,17.4,25.6,78.3
Bad Ragaz,19.07.2024,218,,,961.2,0,388,22.4,18,27.9,73.4
Bad Ragaz,26.07.2024,297,,,956.2,0,711,22.4,16.9,27.5,70.9
Bad Ragaz,27.07.2024,267,,,957.9,0.2,454,24.3,18.5,30.5,68.2
Bad Ragaz,30.07.2024,311,,,960.7,0,751,24.6,18.9,31.8,64.3
Bad Ragaz,01.08.2024,156,,,957.3,1.5,276,20.6,18.6,25.5,77.1
Bad Ragaz,04.08.2024,257,,,958.5,0,508,21.1,17.3,25.3,74.3
Bad Ragaz,07.08.2024,152,,,957.7,0.3,196,21,18.3,25.6,75.9
Bad Ragaz,09.08.2024,285,,,961.9,0,688,22.1,15.6,28.2,74.4
Bad Ragaz,15.08.2024,260,,,960.4,0,665,22.2,15.3,28,73.3
Bad Ragaz,16.08.2024,257,,,959.7,4.3,585,23.8,19.7,29.1,70.4
Bad Ragaz,21.08.2024,247,,,960.1,0,548,19.4,13.8,23,74
Bad Ragaz,22.08.2024,233,,,958,0,690,18.6,12.5,24.8,77.9
Bad Ragaz,26.08.2024,141,,,963.8,0,60,17.2,15.1,20.1,82.6
Bad Ragaz,02.09.2024,181,,,957.6,0,403,19.7,14.8,25.8,75.8
Bad Ragaz,12.09.2024,125,,,956.1,15.1,70,9,7.1,12.4,81.3
Bad Ragaz,22.09.2024,159,,,958.3,0,366,16.8,12.1,23.9,60.5
Bad Ragaz,23.09.2024,95,,,954.3,0.9,82,14.6,11.3,19.2,81.6
Bad Ragaz,27.09.2024,89,,,950.6,26.1,172,12.2,8.6,17.7,88.8
Säntis,02.01.2024,27,345,,740.9,23.9,60,-4.4,-9.1,-2.1,96.2
Säntis,23.01.2024,19,450,,756.9,8.8,0,-5.7,-7.9,0.7,97.5
Säntis,03.02.2024,98,473,,760.5,0,479,-1.2,-2.7,-0.3,83.2
Säntis,07.02.2024,48,470,,744.4,15.9,30,-4.8,-6.9,-0.9,84.5
Säntis,26.02.2024,46,520,,736.4,0.2,1,-5.2,-6.5,-4.3,72.9
Säntis,01.03.2024,98,522,,741.3,2.4,1,-4.3,-5.8,-1.7,93.8
Säntis,06.03.2024,94,564,,747.6,5.2,0,-8.1,-8.9,-6.9,99.2
Säntis,07.03.2024,193,570,,746.7,0,679,-6.8,-8.3,-4.2,68.9
Säntis,10.03.2024,50,560,,733.6,10.5,12,-4.2,-7.8,-1.1,82.8
Säntis,14.03.2024,192,600,,750.8,0,647,-0.4,-1.8,1.1,69.2
Säntis,20.03.2024,218,580,,754.4,1.2,680,0.8,-0.6,2,50.3
Säntis,25.03.2024,252,599,,738.6,0,559,-6.5,-11,-1.4,50.1
Säntis,30.03.2024,165,585,,739.3,6.6,129,0,-2.7,1.8,63.1
Säntis,01.04.2024,65,580,,737.2,44.9,0,-4.3,-6.2,0.5,96.6
Säntis,07.04.2024,209,570,,758.6,0,326,8.2,6,9.1,31.6
Säntis,09.04.2024,139,555,,750.6,24.1,81,-1.8,-7.9,4.9,80.2
Säntis,17.04.2024,139,570,,740.3,33.7,0,-8.8,-10.1,-6.3,96.9
Säntis,21.04.2024,193,645,,744.9,15.3,0,-10.6,-12.6,-6.4,91.3
Säntis,24.04.2024,190,685,,740.1,17.2,0,-9.6,-10.9,-5.8,90.6
Säntis,27.04.2024,328,685,,745.6,0,725,-2,-4.4,0,64.8
Säntis,28.04.2024,200,680,,750.6,0,179,0.7,-1.6,2.3,69.5
Säntis,29.04.2024,312,670,,755.4,0,652,2.2,-1.1,4.7,60.4
Säntis,30.04.2024,258,650,,753.4,0,470,4,2.6,5.3,50.9
Säntis,03.05.2024,146,590,,747.8,0.2,0,-3.9,-5.3,-2.3,98.4
Säntis,04.05.2024,288,590,,750,0,533,-0.3,-4.3,2.5,82.5
Säntis,06.05.2024,158,580,,747.9,3.2,186,0.7,-1.2,3.2,92.1
Säntis,17.05.2024,188,560,,745.2,5.5,25,-1.3,-3,0.2,99.2
Säntis,31.05.2024,104,515,,745.4,81,0,-2.5,-3.8,-0.8,98.9
Säntis,01.06.2024,130,540,,751.3,11.4,0,-0.8,-2.9,1.1,98
Säntis,02.06.2024,212,560,,754,14.7,0,2.2,0.8,3.2,99.7
Säntis,03.06.2024,132,555,,753.4,8.8,1,1.9,0.2,2.7,99.1
Säntis,12.06.2024,187,465,,751.6,0,83,-2,-4.1,-0.1,97.6
Säntis,14.06.2024,158,450,,752.1,12.3,45,3.3,0.8,6.2,86.5
Säntis,20.06.2024,140,370,,760.5,0.6,68,11,8.5,12,67.3
Säntis,30.06.2024,139,270,,753.6,29,51,7.1,5.5,8.8,97
Säntis,07.07.2024,215,200,,753.7,0.5,58,5.4,3.7,8.3,98.2
Säntis,15.07.2024,338,110,,757.1,28.7,614,11.8,7.6,16,69.6
Säntis,19.07.2024,264,60,,760.9,0,523,10.6,8.7,13.1,66.4
Säntis,25.07.2024,316,10,,756.1,0,585,8.6,5.2,11.8,72.4
Säntis,26.07.2024,302,10,,756.9,0.1,555,10.6,8.7,12.6,87.5
Säntis,27.07.2024,296,10,,759.5,6.1,468,12.4,9.9,16.3,81
Säntis,29.07.2024,299,10,,762.9,0,614,10.9,9.2,13.2,84.7
Säntis,03.08.2024,126,0,,755.4,0.5,70,7.3,6.1,8.5,98
Säntis,04.08.2024,210,0,,756.9,0.3,196,7.4,5.8,10,96.7
Säntis,07.08.2024,168,0,,757.3,23.2,271,9,5.9,10.9,87.6
Säntis,21.08.2024,207,0,,757.2,0,166,6,4,8.1,93
Säntis,30.08.2024,260,0,,761.9,0,574,12.9,11.7,15.7,61.2
Säntis,02.09.2024,213,0,,757,0,464,10.1,8.5,13.3,77.3
Säntis,10.09.2024,125,0,,752.1,4.3,79,2.3,1.3,3.5,96.5
Säntis,15.09.2024,257,45,,755.9,0,694,-1.5,-4.8,0.3,25.3
Säntis,20.09.2024,223,30,,757.3,0,681,4.4,2.7,6.6,72.9
Säntis,21.09.2024,201,30,,757.8,0,538,5.1,3.8,7.8,67.4
Säntis,24.09.2024,101,10,,748.3,0,71,0.5,-0.2,1.8,98
