Station/Location,Datum,"Globalstrahlung, Tagesmittel","Gesamtschneehöhe, Morgenmessung von 6 UTC","Gesamtbewölkung, Tagesmittel","Luftdruck auf Stationshöhe (QFE), Tagesmittel","Niederschlag, Tagessumme 6 UTC - 6 UTC Folgetag","Sonnenscheindauer, Tagessumme","Lufttemperatur 2 m über Boden, Tagesmittel","Lufttemperatur 2 m über Boden, Tagesminimum","Lufttemperatur 2 m über Boden, Tagesmaximum","Relative Luftfeuchtigkeit 2 m über Boden, Tagesmittel"
St. Gallen,2023-01-02,37.0,0.0,,933.1,0.3,0.0,10.4,7.5,12.7,58.7
St. Gallen,2023-01-06,38.0,0.0,,933.1,0.0,121.0,5.6,3.1,7.7,83.4
St. Gallen,2023-01-07,33.0,0.0,,927.2,0.0,113.0,4.3,1.4,7.8,78.9
St. Gallen,2023-01-08,17.0,0.0,,918.3,7.7,0.0,5.0,3.2,6.5,75.0
St. Gallen,2023-01-09,29.0,0.0,,918.0,3.5,6.0,3.1,1.0,6.7,80.6
St. Gallen,2023-01-12,19.0,0.0,,930.5,0.0,0.0,5.4,3.5,7.1,62.2
St. Gallen,2023-01-19,51.0,5.0,,917.5,0.0,64.0,-4.4,-6.2,-2.5,70.5
St. Gallen,2023-01-21,12.0,6.0,,929.1,4.1,0.0,-5.1,-6.2,-4.1,92.3
St. Gallen,2023-02-08,61.0,4.0,,939.7,0.0,175.0,-5.1,-6.7,-3.2,88.4
St. Gallen,2023-02-11,92.0,3.0,,943.6,0.0,212.0,0.9,-2.9,4.7,60.0
St. Gallen,2023-02-19,24.0,0.0,,935.8,0.2,0.0,6.8,5.6,8.1,76.7
St. Gallen,2023-02-22,124.0,0.0,,924.7,3.1,355.0,8.4,6.2,12.7,59.5
St. Gallen,2023-02-24,103.0,0.0,,917.8,28.5,192.0,7.4,2.3,11.3,77.0
St. Gallen,2023-02-26,61.0,4.0,,921.0,0.0,28.0,-3.7,-5.1,-2.7,80.9
St. Gallen,2023-02-28,50.0,6.0,,929.6,0.0,0.0,-3.5,-4.7,-2.1,85.6
St. Gallen,2023-03-07,158.0,0.0,,913.9,0.0,380.0,2.2,-0.4,6.6,62.8
St. Gallen,2023-03-08,64.0,0.0,,911.1,11.4,3.0,6.2,0.3,11.4,69.0
St. Gallen,2023-03-10,64.0,0.0,,911.0,9.7,79.0,6.0,1.6,10.6,70.9
St. Gallen,2023-03-11,77.0,2.0,,919.0,3.9,0.0,0.4,-2.0,2.0,89.3
St. Gallen,2023-03-12,74.0,0.0,,924.8,3.0,119.0,5.6,0.7,8.5,81.3
St. Gallen,2023-03-25,168.0,0.0,,924.6,1.1,291.0,6.2,1.4,9.4,73.4
St. Gallen,2023-03-27,69.0,0.0,,927.1,4.2,65.0,1.3,-0.9,3.1,79.8
St. Gallen,2023-03-30,61.0,0.0,,925.9,2.9,127.0,12.3,9.1,16.1,60.2
St. Gallen,2023-03-31,98.0,0.0,,918.1,2.9,124.0,9.2,4.8,13.4,64.1
St. Gallen,2023-04-17,193.0,0.0,,929.1,0.0,299.0,6.5,4.0,10.7,84.3
St. Gallen,2023-04-25,148.0,0.0,,923.5,5.4,199.0,5.6,3.6,8.5,77.8
St. Gallen,2023-04-26,214.0,0.0,,926.8,0.6,235.0,6.9,2.8,11.3,75.3
St. Gallen,2023-05-04,315.0,0.0,,929.8,0.0,757.0,13.6,7.1,19.6,69.3
St. Gallen,2023-05-14,93.0,0.0,,924.9,4.1,49.0,9.1,8.0,12.1,92.5
St. Gallen,2023-05-16,36.0,0.0,,925.1,53.3,0.0,8.1,5.6,10.2,95.1
St. Gallen,2023-05-20,192.0,0.0,,925.4,0.0,112.0,12.0,6.7,16.7,83.8
St. Gallen,2023-05-22,313.0,0.0,,925.6,0.0,716.0,18.4,14.1,23.9,62.7
St. Gallen,2023-05-24,45.0,0.0,,929.1,4.9,0.0,9.7,8.2,11.7,90.9
St. Gallen,2023-05-26,331.0,0.0,,933.1,0.0,700.0,15.6,9.7,21.7,72.8
St. Gallen,2023-05-27,333.0,0.0,,930.8,0.0,799.0,15.2,9.8,21.1,68.8
St. Gallen,2023-06-12,360.0,0.0,,924.9,0.0,885.0,17.6,12.0,23.3,58.1
St. Gallen,2023-06-13,361.0,0.0,,922.4,0.0,892.0,16.1,10.6,21.9,52.7
St. Gallen,2023-06-14,365.0,0.0,,924.6,0.0,886.0,16.9,10.8,22.6,43.6
St. Gallen,2023-06-16,286.0,0.0,,929.0,0.0,510.0,17.8,13.8,22.1,49.5
St. Gallen,2023-06-17,333.0,0.0,,927.9,0.0,738.0,19.2,12.8,24.2,42.2
St. Gallen,2023-06-18,305.0,0.0,,926.4,2.7,635.0,21.2,15.7,26.5,42.5
St. Gallen,2023-06-21,282.0,0.0,,930.3,0.0,622.0,21.8,18.4,24.7,66.9
St. Gallen,2023-06-28,252.0,0.0,,930.1,0.0,383.0,17.1,14.6,21.3,58.4
St. Gallen,2023-07-03,204.0,0.0,,927.7,0.7,194.0,17.8,15.3,21.4,61.3
St. Gallen,2023-07-07,354.0,0.0,,931.1,0.0,870.0,21.0,15.1,26.2,48.1
St. Gallen,2023-07-08,265.0,0.0,,932.2,0.0,422.0,21.9,18.5,25.8,52.8
St. Gallen,2023-07-09,342.0,0.0,,933.3,0.0,785.0,24.8,18.8,30.1,47.4
St. Gallen,2023-07-11,331.0,0.0,,929.0,8.4,775.0,25.1,18.0,31.6,57.5
St. Gallen,2023-07-13,167.0,0.0,,930.7,0.9,255.0,17.0,14.6,21.2,77.9
St. Gallen,2023-07-15,321.0,0.0,,925.1,3.8,757.0,25.9,18.7,31.2,45.0
St. Gallen,2023-07-16,218.0,0.0,,930.3,5.6,239.0,17.7,14.4,21.8,82.9
St. Gallen,2023-07-18,210.0,0.0,,930.6,0.9,456.0,20.6,15.9,26.3,68.1
St. Gallen,2023-07-23,294.0,0.0,,926.7,0.8,636.0,21.1,15.3,25.9,49.7
St. Gallen,2023-07-30,190.0,0.0,,928.7,0.2,331.0,17.7,15.3,20.8,71.4
St. Gallen,2023-07-31,248.0,0.0,,926.9,0.0,331.0,17.8,12.6,21.9,61.7
St. Gallen,2023-08-05,126.0,0.0,,925.5,8.9,148.0,13.4,11.4,17.1,86.1
St. Gallen,2023-08-07,167.0,0.0,,930.8,9.2,175.0,11.1,9.6,14.4,75.5
St. Gallen,2023-08-08,286.0,0.0,,929.9,0.0,694.0,14.4,8.9,19.0,58.7
St. Gallen,2023-08-16,288.0,0.0,,930.5,0.0,756.0,22.2,17.6,27.5,63.6
St. Gallen,2023-08-21,272.0,0.0,,934.3,0.0,752.0,24.6,20.4,29.5,61.7
St. Gallen,2023-08-23,257.0,0.0,,931.9,0.0,646.0,23.9,19.9,28.6,71.4
St. Gallen,2023-08-29,58.0,0.0,,922.8,3.8,0.0,9.7,8.7,10.7,92.6
St. Gallen,2023-09-05,259.0,0.0,,932.1,0.0,747.0,17.1,12.3,23.2,77.7
St. Gallen,2023-09-13,61.0,0.0,,929.9,20.4,2.0,16.7,14.3,19.5,86.3
St. Gallen,2023-09-16,205.0,0.0,,927.3,0.0,571.0,18.0,13.3,23.1,75.9
St. Gallen,2023-09-17,179.0,0.0,,927.3,0.0,463.0,21.4,16.8,26.0,60.8
St. Gallen,2023-09-19,133.0,0.0,,928.7,0.0,277.0,15.9,13.5,19.4,74.4
St. Gallen,2023-10-09,102.0,0.0,,935.2,0.0,116.0,19.5,16.1,22.9,46.7
St. Gallen,2023-10-10,138.0,0.0,,934.1,0.0,460.0,18.0,14.9,21.3,60.9
St. Gallen,2023-10-16,97.0,0.0,,928.7,0.0,256.0,4.8,2.1,9.3,87.0
St. Gallen,2023-10-21,28.0,0.0,,914.1,10.0,0.0,10.9,8.8,13.3,79.5
St. Gallen,2023-10-25,79.0,0.0,,914.2,2.6,156.0,10.1,6.7,13.8,82.8
St. Gallen,2023-10-28,113.0,0.0,,916.4,0.0,359.0,10.2,5.8,14.3,60.5
St. Gallen,2023-10-29,82.0,0.0,,916.1,0.0,202.0,13.6,9.1,18.4,49.7
St. Gallen,2023-10-31,28.0,0.0,,920.1,0.7,0.0,8.3,7.2,9.3,79.8
St. Gallen,2023-11-02,18.0,0.0,,904.8,9.9,0.0,7.5,5.3,14.5,78.8
St. Gallen,2023-11-19,18.0,0.0,,928.5,5.1,1.0,10.5,9.0,12.0,85.7
St. Gallen,2023-12-02,9.0,30.0,,918.4,9.8,0.0,-3.2,-5.6,-1.4,95.7
St. Gallen,2023-12-04,49.0,35.0,,921.1,0.0,90.0,-3.4,-7.7,4.8,93.7
St. Gallen,2023-12-09,39.0,10.0,,921.3,10.2,98.0,4.5,2.3,8.1,83.4
St. Gallen,2023-12-18,66.0,0.0,,943.0,0.0,340.0,4.7,-2.7,8.9,58.1
St. Gallen,2023-12-19,65.0,0.0,,934.7,4.2,338.0,5.8,-1.5,11.5,53.7
St. Gallen,2023-12-21,11.0,0.0,,920.7,4.5,0.0,5.3,1.7,7.5,76.9
St. Gallen,2023-12-23,18.0,0.0,,927.1,0.0,0.0,5.6,3.8,7.6,68.9
St. Gallen,2023-12-30,63.0,0.0,,927.7,0.0,347.0,6.5,4.0,9.4,69.3
St. Gallen,2023-01-03,13.0,0.0,,938.8,3.7,0.0,5.5,3.1,7.6,92.6
St. Gallen,2023-01-14,46.0,0.0,,927.1,0.9,79.0,6.4,2.3,10.4,59.6
St. Gallen,2023-01-22,37.0,11.0,,932.0,0.3,23.0,-4.1,-5.0,-3.4,89.9
St. Gallen,2023-01-27,12.0,12.0,,926.7,0.3,0.0,-3.4,-4.8,-2.9,88.8
St. Gallen,2023-01-31,80.0,5.0,,935.6,0.0,227.0,1.1,-0.9,3.3,71.7
St. Gallen,2023-02-03,69.0,0.0,,940.0,3.4,116.0,3.5,2.1,5.4,70.2
St. Gallen,2023-02-16,134.0,0.0,,937.3,0.0,459.0,8.0,3.9,11.4,44.7
St. Gallen,2023-02-17,56.0,0.0,,937.7,0.0,0.0,9.9,8.5,11.2,52.2
St. Gallen,2023-02-18,123.0,0.0,,936.0,0.2,397.0,9.7,6.4,13.5,70.4
St. Gallen,2023-02-21,147.0,0.0,,929.4,0.0,537.0,8.4,4.9,11.1,52.0
St. Gallen,2023-03-03,70.0,2.0,,928.5,0.0,4.0,0.3,-2.3,2.6,90.7
St. Gallen,2023-03-05,97.0,0.0,,923.8,0.0,72.0,0.1,-1.9,3.5,78.4
St. Gallen,2023-03-09,121.0,0.0,,913.5,0.4,278.0,9.1,5.8,13.0,60.7
St. Gallen,2023-03-14,82.0,0.0,,915.9,8.8,70.0,5.5,0.7,10.0,78.3
St. Gallen,2023-03-16,209.0,0.0,,926.9,0.0,614.0,4.5,-1.0,9.6,56.3
St. Gallen,2023-03-29,86.0,0.0,,929.8,1.2,30.0,11.6,5.9,15.5,48.0
St. Gallen,2023-04-01,105.0,0.0,,918.4,1.1,68.0,6.5,5.1,9.0,71.7
St. Gallen,2023-04-10,244.0,0.0,,929.9,3.2,536.0,8.8,1.4,13.1,57.7
St. Gallen,2023-04-11,73.0,0.0,,926.6,14.6,59.0,7.6,5.0,12.6,73.8
St. Gallen,2023-04-16,63.0,0.0,,928.8,26.2,0.0,3.9,1.9,5.9,92.4
St. Gallen,2023-04-19,53.0,0.0,,927.8,13.8,0.0,5.8,2.0,8.6,89.8
St. Gallen,2023-04-22,247.0,0.0,,922.4,3.0,499.0,12.1,7.0,17.6,68.4
St. Gallen,2023-05-02,167.0,0.0,,931.6,0.0,246.0,9.1,5.9,13.1,82.8
St. Gallen,2023-05-05,235.0,0.0,,929.2,13.6,436.0,15.5,11.4,19.8,66.0
St. Gallen,2023-05-08,87.0,0.0,,931.3,7.2,0.0,11.9,10.3,14.7,90.8
St. Gallen,2023-05-21,243.0,0.0,,923.7,0.0,402.0,16.2,10.6,21.7,70.9
St. Gallen,2023-05-23,108.0,0.0,,928.0,8.9,28.0,14.9,11.8,17.4,83.4
St. Gallen,2023-05-31,343.0,0.0,,928.5,0.0,834.0,15.9,10.1,21.8,61.4
St. Gallen,2023-06-02,344.0,0.0,,926.2,0.0,861.0,17.7,12.8,23.0,59.8
St. Gallen,2023-06-07,341.0,0.0,,927.6,0.0,767.0,17.1,10.6,22.3,56.3
St. Gallen,2023-06-10,340.0,0.0,,924.9,0.0,822.0,18.4,13.1,23.5,65.2
St. Gallen,2023-06-23,218.0,0.0,,935.0,0.0,286.0,17.0,13.9,21.8,71.9
St. Gallen,2023-06-25,364.0,0.0,,930.2,0.0,902.0,20.1,13.6,25.9,52.8
St. Gallen,2023-06-26,319.0,0.0,,930.4,0.0,728.0,23.5,18.3,28.4,46.6
St. Gallen,2023-07-06,329.0,0.0,,930.0,0.0,710.0,17.0,11.7,21.5,65.9
St. Gallen,2023-07-12,126.0,0.0,,927.8,35.4,161.0,19.3,14.4,23.2,78.4
St. Gallen,2023-07-19,232.0,0.0,,927.7,0.1,381.0,22.2,19.0,25.5,61.7
St. Gallen,2023-07-20,273.0,0.0,,926.7,3.4,450.0,18.6,14.9,21.9,65.7
St. Gallen,2023-07-25,132.0,0.0,,920.5,30.1,117.0,13.9,10.7,19.1,86.9
St. Gallen,2023-08-04,138.0,0.0,,924.9,69.9,92.0,14.4,11.3,17.8,83.4
St. Gallen,2023-08-09,73.0,0.0,,930.4,0.2,0.0,16.0,13.4,18.3,67.5
St. Gallen,2023-08-14,261.0,0.0,,929.1,0.0,588.0,22.9,17.7,28.4,67.9
St. Gallen,2023-09-02,255.0,0.0,,932.4,0.0,742.0,18.7,14.3,23.1,69.0
St. Gallen,2023-09-03,211.0,0.0,,936.9,0.0,553.0,18.4,14.9,22.2,76.8
St. Gallen,2023-09-06,253.0,0.0,,931.7,0.0,743.0,18.0,13.1,23.3,79.9
St. Gallen,2023-09-09,235.0,0.0,,930.7,0.0,712.0,21.4,17.7,25.2,72.9
St. Gallen,2023-09-10,230.0,0.0,,930.9,0.0,681.0,21.6,18.5,25.4,69.5
St. Gallen,2023-09-11,235.0,0.0,,928.1,0.0,715.0,21.7,18.2,26.3,62.9
St. Gallen,2023-09-12,170.0,0.0,,926.8,0.9,466.0,20.9,17.8,25.1,61.4
St. Gallen,2023-09-18,59.0,0.0,,925.4,11.6,21.0,17.5,14.0,23.7,70.0
St. Gallen,2023-09-20,210.0,0.0,,925.1,0.0,640.0,16.4,12.4,20.7,75.3
St. Gallen,2023-09-22,48.0,0.0,,919.8,14.8,71.0,11.3,9.2,13.3,83.0
St. Gallen,2023-09-26,205.0,0.0,,933.2,0.0,661.0,13.7,9.0,17.4,82.7
St. Gallen,2023-10-03,141.0,0.0,,934.0,0.7,363.0,18.2,11.6,23.8,59.5
St. Gallen,2023-10-04,171.0,0.0,,938.4,0.0,504.0,12.1,9.6,15.0,76.6
St. Gallen,2023-10-07,150.0,0.0,,937.6,0.0,403.0,15.4,9.9,19.5,44.9
St. Gallen,2023-10-15,53.0,0.0,,931.2,5.6,25.0,6.3,3.9,10.1,84.5
St. Gallen,2023-10-17,79.0,0.0,,925.8,0.0,26.0,5.1,1.9,9.0,97.4
St. Gallen,2023-10-19,99.0,0.0,,909.0,0.0,234.0,13.6,9.3,19.8,80.6
St. Gallen,2023-10-23,89.0,0.0,,921.7,0.0,209.0,11.1,7.2,19.0,79.2
St. Gallen,2023-10-24,15.0,0.0,,918.2,7.6,0.0,9.7,8.2,11.2,90.4
St. Gallen,2023-10-26,49.0,0.0,,910.9,15.5,42.0,10.7,8.0,14.9,87.2
St. Gallen,2023-11-11,35.0,0.0,,919.6,1.6,21.0,3.6,2.4,5.1,81.9
St. Gallen,2023-11-13,19.0,0.0,,923.5,18.9,0.0,11.7,7.7,15.3,73.1
St. Gallen,2023-11-16,34.0,0.0,,923.6,15.3,22.0,6.2,3.5,11.1,79.9
St. Gallen,2023-11-23,55.0,0.0,,934.0,0.6,167.0,1.2,-0.5,4.1,87.3
St. Gallen,2023-12-03,67.0,40.0,,929.9,0.0,237.0,-6.0,-7.8,-4.4,91.5
St. Gallen,2023-12-08,19.0,14.0,,922.4,3.9,0.0,2.9,-1.7,5.0,81.6
St. Gallen,2023-12-12,15.0,0.0,,919.5,10.5,0.0,8.4,6.1,10.7,83.7
St. Gallen,2023-12-20,11.0,0.0,,929.5,2.9,0.0,2.9,1.4,5.7,79.0
St. Gallen,2023-12-25,66.0,0.0,,927.4,0.0,267.0,8.1,2.9,11.1,50.3
St. Gallen,2023-01-04,22.0,0.0,,937.6,0.6,9.0,7.0,3.1,9.8,68.9
St. Gallen,2023-01-05,23.0,0.0,,935.0,0.2,1.0,8.6,6.4,9.6,79.2
St. Gallen,2023-01-10,47.0,0.0,,931.1,0.1,127.0,2.0,-0.7,5.0,73.5
St. Gallen,2023-01-16,37.0,0.0,,905.3,0.6,52.0,1.3,-1.2,4.2,60.8
St. Gallen,2023-01-20,41.0,6.0,,924.1,0.7,5.0,-4.5,-6.4,-2.7,77.3
St. Gallen,2023-01-24,61.0,12.0,,937.9,0.0,166.0,-2.3,-4.6,-0.4,85.0
St. Gallen,2023-01-25,24.0,12.0,,934.9,0.0,0.0,-2.2,-3.1,-1.6,90.0
St. Gallen,2023-01-29,50.0,12.0,,934.0,0.0,77.0,-3.6,-5.7,-2.0,81.8
St. Gallen,2023-02-14,139.0,0.0,,941.7,0.0,520.0,2.0,-4.2,7.6,68.9
St. Gallen,2023-03-04,119.0,0.0,,929.5,0.0,261.0,1.7,-1.9,5.7,84.4
St. Gallen,2023-03-06,35.0,0.0,,917.0,0.0,0.0,0.6,-1.1,2.5,72.0
St. Gallen,2023-03-18,198.0,0.0,,924.2,0.0,547.0,11.1,7.8,14.8,52.5
St. Gallen,2023-03-20,108.0,0.0,,930.4,0.0,126.0,7.0,5.3,9.9,81.1
St. Gallen,2023-03-21,148.0,0.0,,927.5,0.0,226.0,9.1,5.1,13.0,66.2
St. Gallen,2023-03-26,65.0,0.0,,918.4,10.1,48.0,5.7,1.8,10.1,75.7
St. Gallen,2023-04-06,244.0,0.0,,928.2,0.0,607.0,5.1,-0.5,9.4,47.5
St. Gallen,2023-04-08,52.0,0.0,,930.6,12.4,0.0,4.0,2.8,6.4,89.5
St. Gallen,2023-04-09,203.0,0.0,,931.8,0.0,412.0,5.0,2.0,9.8,76.8
St. Gallen,2023-04-13,101.0,0.0,,918.7,1.9,14.0,3.6,1.8,6.1,77.4
St. Gallen,2023-04-15,158.0,0.0,,920.4,27.0,103.0,5.4,2.7,9.4,66.0
St. Gallen,2023-04-28,52.0,0.0,,926.5,30.7,2.0,11.9,8.9,14.2,84.3
St. Gallen,2023-05-03,239.0,0.0,,932.4,0.0,440.0,9.5,3.9,15.3,82.8
St. Gallen,2023-05-06,241.0,0.0,,928.0,1.3,370.0,14.3,11.3,18.4,74.6
St. Gallen,2023-05-12,158.0,0.0,,924.2,4.9,139.0,9.6,7.2,13.4,87.1
St. Gallen,2023-05-13,46.0,0.0,,926.6,2.3,0.0,8.7,7.8,10.0,97.0
St. Gallen,2023-05-15,142.0,0.0,,924.1,6.3,106.0,9.6,7.9,14.1,85.9
St. Gallen,2023-05-18,148.0,0.0,,930.1,0.0,66.0,8.2,3.6,12.3,77.7
St. Gallen,2023-05-28,335.0,0.0,,927.6,0.0,773.0,15.5,10.0,21.3,59.0
St. Gallen,2023-05-29,341.0,0.0,,927.9,0.0,828.0,16.1,9.7,21.9,53.8
St. Gallen,2023-05-30,330.0,0.0,,929.3,0.0,725.0,15.6,9.3,21.2,60.7
St. Gallen,2023-06-01,344.0,0.0,,927.9,0.0,788.0,17.2,11.7,22.7,58.9
St. Gallen,2023-06-03,338.0,0.0,,926.8,0.0,771.0,15.9,9.7,22.1,66.5
St. Gallen,2023-06-04,321.0,0.0,,928.0,0.0,671.0,16.6,12.0,22.6,62.6
St. Gallen,2023-06-09,355.0,0.0,,924.1,0.0,852.0,18.2,12.5,24.4,60.4
St. Gallen,2023-06-24,349.0,0.0,,934.9,0.0,763.0,17.8,12.8,22.4,60.5
St. Gallen,2023-06-29,303.0,0.0,,927.2,8.7,652.0,19.0,14.0,25.1,64.3
St. Gallen,2023-07-05,137.0,0.0,,928.3,7.9,80.0,16.1,12.8,18.9,77.0
St. Gallen,2023-07-10,265.0,0.0,,933.8,0.0,526.0,24.3,19.4,27.4,55.2
St. Gallen,2023-07-27,188.0,0.0,,925.4,0.0,243.0,16.6,10.5,21.2,59.0
St. Gallen,2023-07-28,175.0,0.0,,925.1,9.6,149.0,19.0,15.9,24.4,68.9
St. Gallen,2023-08-03,205.0,0.0,,921.3,2.3,285.0,17.0,13.6,21.0,63.7
St. Gallen,2023-08-10,297.0,0.0,,932.5,0.0,775.0,18.0,13.3,22.3,66.4
St. Gallen,2023-08-22,272.0,0.0,,932.7,0.0,753.0,24.7,20.9,29.2,64.4
St. Gallen,2023-08-25,124.0,0.0,,926.8,13.4,152.0,21.8,17.7,26.0,66.0
St. Gallen,2023-08-28,21.0,0.0,,921.5,82.7,0.0,10.3,8.5,11.4,97.2
St. Gallen,2023-08-31,103.0,0.0,,926.9,2.1,4.0,13.7,10.9,16.0,75.7
St. Gallen,2023-09-01,219.0,0.0,,929.1,0.0,484.0,18.0,14.7,22.3,64.4
St. Gallen,2023-09-04,249.0,0.0,,934.9,0.0,612.0,18.1,14.1,24.1,77.5
St. Gallen,2023-09-25,210.0,0.0,,933.7,0.0,668.0,11.3,6.8,15.8,83.2
St. Gallen,2023-09-27,199.0,0.0,,931.9,0.0,642.0,15.2,11.9,19.4,76.8
St. Gallen,2023-10-01,182.0,0.0,,936.8,0.0,618.0,15.1,11.8,19.4,80.0
St. Gallen,2023-10-13,159.0,0.0,,928.3,0.0,578.0,19.0,14.7,23.9,39.4
St. Gallen,2023-10-14,59.0,0.0,,927.4,11.8,66.0,13.2,6.3,19.0,76.1
St. Gallen,2023-10-20,16.0,0.0,,899.5,21.8,0.0,14.7,9.4,21.9,70.2
St. Gallen,2023-10-22,116.0,0.0,,923.4,0.0,348.0,10.2,8.4,13.3,74.8
St. Gallen,2023-10-27,50.0,0.0,,911.3,3.2,66.0,9.2,7.0,12.3,80.1
St. Gallen,2023-10-30,41.0,0.0,,915.0,14.5,35.0,9.9,7.8,15.8,81.7
St. Gallen,2023-11-03,35.0,0.0,,904.5,1.6,0.0,4.3,2.2,5.9,81.7
St. Gallen,2023-11-05,45.0,0.0,,904.5,4.4,65.0,8.9,6.5,11.7,61.0
St. Gallen,2023-11-07,57.0,0.0,,926.9,4.1,114.0,6.1,4.0,9.3,78.7
St. Gallen,2023-11-12,16.0,0.0,,919.6,15.2,0.0,4.3,0.6,8.8,85.6
St. Gallen,2023-11-14,11.0,0.0,,924.2,33.6,0.0,9.2,6.4,14.0,84.0
St. Gallen,2023-11-15,26.0,0.0,,930.5,3.2,19.0,6.6,4.1,8.3,82.8
St. Gallen,2023-11-17,8.0,0.0,,930.1,19.7,0.0,3.3,0.5,8.1,91.1
St. Gallen,2023-11-20,53.0,0.0,,925.6,1.4,82.0,8.7,7.0,11.0,70.8
St. Gallen,2023-11-27,38.0,1.0,,915.2,8.2,0.0,2.1,-0.9,5.1,61.8
St. Gallen,2023-11-29,73.0,5.0,,916.7,0.1,336.0,-1.2,-3.4,1.6,74.3
St. Gallen,2023-12-01,7.0,0.0,,910.2,35.6,0.0,1.4,-1.6,5.2,95.5
St. Gallen,2023-12-11,5.0,0.0,,921.5,19.4,0.0,8.1,6.6,9.7,82.4
St. Gallen,2023-12-22,6.0,0.0,,920.6,2.8,0.0,5.1,4.1,6.2,83.6
St. Gallen,2023-01-01,65.0,0.0,,932.9,0.0,357.0,11.7,9.4,14.5,56.1
St. Gallen,2023-01-17,25.0,1.0,,898.4,0.2,0.0,-0.1,-2.1,0.9,72.4
St. Gallen,2023-01-28,13.0,12.0,,931.0,0.0,0.0,-3.0,-4.8,-2.1,88.6
St. Gallen,2023-01-30,73.0,10.0,,933.1,0.2,188.0,-1.3,-6.1,1.8,77.6
St. Gallen,2023-02-05,40.0,0.0,,942.2,8.2,32.0,0.3,-2.5,3.3,88.2
St. Gallen,2023-02-07,69.0,4.0,,941.3,0.0,155.0,-4.4,-6.9,-2.0,90.7
St. Gallen,2023-02-09,122.0,4.0,,940.2,0.0,499.0,-2.1,-6.6,2.4,68.7
St. Gallen,2023-02-12,128.0,0.0,,943.3,0.0,514.0,1.8,-2.0,7.0,71.1
St. Gallen,2023-02-15,140.0,0.0,,937.6,0.0,523.0,5.7,1.2,9.0,46.7
St. Gallen,2023-02-23,87.0,0.0,,923.8,0.0,212.0,7.2,4.6,9.7,81.9
St. Gallen,2023-02-25,17.0,2.0,,917.0,3.4,0.0,0.4,-2.8,2.1,89.4
St. Gallen,2023-03-15,151.0,1.0,,927.4,0.0,359.0,1.7,-1.9,5.4,65.8
St. Gallen,2023-03-19,123.0,0.0,,927.5,13.0,181.0,8.8,5.4,12.4,67.3
St. Gallen,2023-03-24,36.0,0.0,,922.2,15.2,0.0,9.9,6.7,13.9,77.7
St. Gallen,2023-04-02,117.0,0.0,,925.3,4.4,172.0,6.5,2.9,10.1,77.4
St. Gallen,2023-04-03,29.0,0.0,,930.8,0.0,0.0,0.7,-1.8,2.9,83.7
St. Gallen,2023-04-05,260.0,0.0,,928.3,0.0,721.0,1.1,-3.7,5.6,56.9
St. Gallen,2023-04-07,130.0,0.0,,926.3,1.1,125.0,5.8,3.9,8.6,64.9
St. Gallen,2023-04-12,117.0,0.0,,917.8,9.0,87.0,8.4,3.2,13.3,75.1
St. Gallen,2023-04-18,246.0,0.0,,928.4,0.0,489.0,7.7,3.4,12.7,80.8
St. Gallen,2023-04-20,26.0,0.0,,922.2,17.1,0.0,2.6,1.5,4.6,95.1
St. Gallen,2023-04-21,222.0,0.0,,921.7,0.0,348.0,8.2,2.2,14.3,86.0
St. Gallen,2023-04-30,184.0,0.0,,927.2,4.2,175.0,10.6,7.4,14.4,79.5
St. Gallen,2023-05-01,74.0,0.0,,926.5,8.4,0.0,8.9,7.0,10.7,89.9
St. Gallen,2023-05-09,196.0,0.0,,925.9,22.1,217.0,13.2,10.7,17.3,86.7
St. Gallen,2023-05-10,84.0,0.0,,925.4,3.7,0.0,9.4,7.5,10.9,85.3
St. Gallen,2023-05-11,111.0,0.0,,924.7,10.6,14.0,8.2,7.1,11.1,90.0
St. Gallen,2023-05-17,134.0,0.0,,930.9,0.0,29.0,6.9,4.3,10.2,77.2
St. Gallen,2023-05-25,226.0,0.0,,930.8,0.0,193.0,12.4,7.6,17.1,83.4
St. Gallen,2023-06-06,335.0,0.0,,928.2,0.0,838.0,16.0,10.2,21.0,64.0
St. Gallen,2023-06-08,331.0,0.0,,925.5,0.5,685.0,17.7,13.3,23.6,56.0
St. Gallen,2023-06-22,223.0,0.0,,928.7,23.7,368.0,20.9,14.8,27.9,70.9
St. Gallen,2023-06-27,244.0,0.0,,931.3,0.0,408.0,17.5,15.0,21.3,57.8
St. Gallen,2023-07-01,198.0,0.0,,924.2,11.4,124.0,16.0,12.2,20.8,75.9
St. Gallen,2023-07-02,150.0,0.0,,926.3,0.4,138.0,16.4,13.4,20.7,78.5
St. Gallen,2023-07-21,160.0,0.0,,925.4,20.7,202.0,15.9,13.5,21.0,81.8
St. Gallen,2023-07-26,136.0,0.0,,927.8,9.4,108.0,11.3,9.4,13.9,81.9
St. Gallen,2023-08-11,304.0,0.0,,933.8,0.0,825.0,21.2,15.6,26.0,61.0
St. Gallen,2023-08-12,214.0,0.0,,932.2,0.0,349.0,22.6,19.7,27.5,67.4
St. Gallen,2023-08-13,266.0,0.0,,930.7,4.1,614.0,21.3,17.1,26.9,75.4
St. Gallen,2023-08-17,175.0,0.0,,929.9,0.0,329.0,21.3,17.8,24.7,60.4
