Datum,pm10_stundenmittelwerte_ug_m3,pm2_5_stundenmittelwerte_ug_m3,no2_stundenmittelwerte_ug_m3
2022-06-17 18:00:00+00:00,21.692,14.312,56.071
2022-06-17 19:00:00+00:00,22.698,14.809,71.281
2022-06-17 20:00:00+00:00,24.793,15.789,79.282
2022-06-17 21:00:00+00:00,25.522,17.792,56.806
2022-06-17 22:00:00+00:00,26.232,17.18,37.614
2022-06-17 23:00:00+00:00,23.365,16.642,26.491
2022-06-18 00:00:00+00:00,23.487,16.423,20.622
2022-06-18 01:00:00+00:00,24.073,16.273,19.821
2022-06-18 02:00:00+00:00,22.429,15.961,19.08
2022-06-18 03:00:00+00:00,21.398,15.181,16.811
2022-06-18 04:00:00+00:00,21.367,14.673,15.695
2022-06-18 05:00:00+00:00,19.933,14.081,19.787
2022-06-18 06:00:00+00:00,21.016,13.994,18.513
2022-06-18 07:00:00+00:00,20.506,13.218,22.971
2022-06-18 08:00:00+00:00,20.282,12.853,28.579
2022-06-18 09:00:00+00:00,20.901,12.661,32.109
2022-06-18 10:00:00+00:00,21.074,12.673,31.105
2022-06-18 11:00:00+00:00,20.635,11.987,32.439
2022-06-18 12:00:00+00:00,21.342,11.936,39.332
2022-06-18 13:00:00+00:00,31.573,14.699,33.146
2022-06-18 14:00:00+00:00,43.064,16.892,36.502
2022-06-18 15:00:00+00:00,47.542,18.001,42.633
2022-06-18 16:00:00+00:00,53.109,19.095,36.094
2022-06-18 17:00:00+00:00,56.745,20.325,41.37
2022-06-18 18:00:00+00:00,58.16,21.222,33.961
2022-06-18 19:00:00+00:00,58.777,22.099,26.249
2022-06-18 20:00:00+00:00,57.031,22.129,28.432
2022-06-18 21:00:00+00:00,51.521,20.053,25.835
2022-06-18 22:00:00+00:00,51.349,19.759,18.741
2022-06-18 23:00:00+00:00,48.706,18.739,16.753
2022-06-19 00:00:00+00:00,46.123,19.201,21.943
2022-06-19 01:00:00+00:00,43.691,18.978,18.291
2022-06-19 02:00:00+00:00,43.113,18.921,18.402
2022-06-19 03:00:00+00:00,41.005,18.275,15.985
2022-06-19 04:00:00+00:00,42.843,18.392,16.654
2022-06-19 05:00:00+00:00,42.24,18.504,17.225
2022-06-19 06:00:00+00:00,38.711,17.859,14.677
2022-06-19 07:00:00+00:00,38.734,17.786,18.952
2022-06-19 08:00:00+00:00,40.147,18.358,24.531
2022-06-19 09:00:00+00:00,39.114,20.36,37.254
2022-06-19 10:00:00+00:00,39.298,21.471,50.285
2022-06-19 11:00:00+00:00,41.618,22.062,50.579
2022-06-19 12:00:00+00:00,42.894,23.423,38.613
2022-06-19 13:00:00+00:00,40.637,24.554,43.501
2022-06-19 14:00:00+00:00,43.586,25.291,43.993
2022-06-19 15:00:00+00:00,45.006,25.456,43.468
2022-06-19 16:00:00+00:00,46.225,26.701,50.798
2022-06-19 17:00:00+00:00,46.456,25.899,64.82
2022-06-19 18:00:00+00:00,56.905,23.263,70.199
2022-06-19 19:00:00+00:00,36.51,18.688,51.131
2022-06-19 20:00:00+00:00,43.508,19.165,87.039
2022-06-19 21:00:00+00:00,45.534,21.028,62.318
2022-06-19 22:00:00+00:00,39.781,20.399,30.327
2022-06-19 23:00:00+00:00,36.727,19.194,25.039
2022-06-20 00:00:00+00:00,35.695,19.25,15.453
2022-06-20 01:00:00+00:00,35.384,18.879,14.965
2022-06-20 02:00:00+00:00,33.597,18.625,12.662
2022-06-20 03:00:00+00:00,32.457,18.417,13.607
2022-06-20 04:00:00+00:00,33.458,18.797,24.154
2022-06-20 05:00:00+00:00,34.043,15.808,50.298
2022-06-20 06:00:00+00:00,31.931,14.307,75.905
2022-06-20 07:00:00+00:00,32.443,14.472,66.435
2022-06-20 08:00:00+00:00,31.381,14.183,40.872
2022-06-20 09:00:00+00:00,36.819,15.41,45.393
2022-06-20 10:00:00+00:00,34.142,15.909,42.081
2022-06-20 11:00:00+00:00,29.455,15.533,45.037
2022-06-20 12:00:00+00:00,28.732,15.56,66.697
2022-06-20 13:00:00+00:00,30.188,14.94,64.012
2022-06-20 14:00:00+00:00,31.294,14.487,52.486
2022-06-20 15:00:00+00:00,34.405,14.636,38.31
2022-06-20 16:00:00+00:00,26.952,13.117,55.148
2022-06-20 17:00:00+00:00,25.224,13.052,32.301
2022-06-20 18:00:00+00:00,23.631,12.728,35.747
2022-06-20 19:00:00+00:00,22.921,13.313,31.19
2022-06-20 20:00:00+00:00,22.756,13.798,42.28
2022-06-20 21:00:00+00:00,21.495,13.047,30.563
2022-06-20 22:00:00+00:00,22.398,13.303,19.366
2022-06-20 23:00:00+00:00,20.074,11.167,19.511
2022-06-21 00:00:00+00:00,17.26,10.031,15.655
2022-06-21 01:00:00+00:00,14.74,9.019,15.467
2022-06-21 02:00:00+00:00,14.514,8.593,16.905
2022-06-21 03:00:00+00:00,14.325,8.533,18.919
2022-06-21 04:00:00+00:00,14.061,8.752,28.57
2022-06-21 05:00:00+00:00,15.395,9.42,48.832
2022-06-21 06:00:00+00:00,20.098,10.332,61.089
2022-06-21 07:00:00+00:00,24.771,11.656,56.13
2022-06-21 08:00:00+00:00,31.33,13.046,62.932
2022-06-21 09:00:00+00:00,30.448,13.048,54.591
2022-06-21 10:00:00+00:00,30.947,14.532,52.179
2022-06-21 11:00:00+00:00,27.044,14.96,41.648
2022-06-21 12:00:00+00:00,27.24,15.021,50.064
2022-06-21 13:00:00+00:00,32.341,15.618,36.067
2022-06-21 14:00:00+00:00,33.167,16.377,57.154
2022-06-21 15:00:00+00:00,35.734,17.348,69.823
2022-06-21 16:00:00+00:00,34.35,15.618,77.926
2022-06-21 17:00:00+00:00,33.601,15.595,101.293
2022-06-21 18:00:00+00:00,32.771,15.701,80.173
2022-06-21 19:00:00+00:00,35.547,16.928,33.691
2022-06-21 20:00:00+00:00,27.4,16.104,32.719
2022-06-21 21:00:00+00:00,26.236,15.912,29.085
2022-06-21 22:00:00+00:00,23.268,15.166,24.962
2022-06-21 23:00:00+00:00,22.596,14.638,15.953
2022-06-22 00:00:00+00:00,22.563,14.417,13.738
2022-06-22 01:00:00+00:00,23.435,14.376,12.202
2022-06-22 02:00:00+00:00,22.655,13.554,11.531
2022-06-22 03:00:00+00:00,21.316,13.453,13.368
2022-06-22 04:00:00+00:00,25.202,14.745,18.277
2022-06-22 05:00:00+00:00,24.437,14.896,46.807
2022-06-22 06:00:00+00:00,26.307,16.211,58.769
2022-06-22 07:00:00+00:00,29.922,16.167,47.787
2022-06-22 08:00:00+00:00,31.075,17.111,48.72
2022-06-22 09:00:00+00:00,31.438,17.891,45.352
2022-06-22 10:00:00+00:00,29.859,17.108,40.165
2022-06-22 11:00:00+00:00,30.433,16.98,24.698
2022-06-22 12:00:00+00:00,35.239,18.336,37.7
2022-06-22 13:00:00+00:00,35.469,18.467,40.975
2022-06-22 14:00:00+00:00,38.953,19.559,34.905
2022-06-22 15:00:00+00:00,40.171,20.977,34.158
2022-06-22 16:00:00+00:00,39.792,20.576,60.272
2022-06-22 17:00:00+00:00,34.927,18.14,62.41
2022-06-22 18:00:00+00:00,26.046,14.036,42.776
2022-06-22 19:00:00+00:00,19.972,11.391,17.204
2022-06-22 20:00:00+00:00,17.171,10.242,17.169
2022-06-22 21:00:00+00:00,15.204,9.274,17.27
2022-06-22 22:00:00+00:00,14.901,9.214,20.425
2022-06-22 23:00:00+00:00,15.295,9.15,16.924
2022-06-23 00:00:00+00:00,18.125,9.851,16.069
2022-06-23 01:00:00+00:00,19.393,10.241,13.422
2022-06-23 02:00:00+00:00,18.724,9.999,11.416
2022-06-23 03:00:00+00:00,18.387,9.782,10.452
2022-06-23 04:00:00+00:00,22.402,10.853,16.743
2022-06-23 05:00:00+00:00,19.513,10.436,23.614
2022-06-23 06:00:00+00:00,19.798,10.465,30.566
2022-06-23 07:00:00+00:00,22.346,10.796,26.735
2022-06-23 08:00:00+00:00,22.379,11.026,24.651
2022-06-23 09:00:00+00:00,23.234,11.495,30.972
2022-06-23 10:00:00+00:00,25.225,12.313,31.989
2022-06-23 11:00:00+00:00,24.211,12.272,39.19
2022-06-23 12:00:00+00:00,26.076,12.146,40.89
2022-06-23 13:00:00+00:00,26.133,12.575,47.898
2022-06-23 14:00:00+00:00,30.276,13.595,65.486
2022-06-23 15:00:00+00:00,39.929,16.109,61.926
2022-06-23 16:00:00+00:00,39.337,16.095,54.587
2022-06-23 17:00:00+00:00,35.155,14.904,69.9
2022-06-23 18:00:00+00:00,50.043,15.137,55.148
2022-06-23 19:00:00+00:00,19.703,9.458,23.018
2022-06-23 20:00:00+00:00,15.369,9.37,18.494
2022-06-23 21:00:00+00:00,15.171,9.106,11.358
2022-06-23 22:00:00+00:00,13.803,8.372,10.633
2022-06-23 23:00:00+00:00,13.207,8.367,8.116
2022-06-24 00:00:00+00:00,15.075,8.788,8.327
2022-06-24 01:00:00+00:00,15.201,9.028,7.224
2022-06-24 02:00:00+00:00,16.461,9.417,8.555
2022-06-24 03:00:00+00:00,16.663,9.61,9.076
2022-06-24 04:00:00+00:00,19.556,11.277,14.109
2022-06-24 05:00:00+00:00,21.974,12.198,20.648
2022-06-24 06:00:00+00:00,25.515,12.993,29.992
2022-06-24 07:00:00+00:00,22.465,11.531,31.227
2022-06-24 08:00:00+00:00,20.865,10.914,28.44
2022-06-24 09:00:00+00:00,17.722,9.653,58.962
2022-06-24 10:00:00+00:00,18.147,9.825,60.824
2022-06-24 11:00:00+00:00,15.149,9.352,59.051
2022-06-24 12:00:00+00:00,15.095,9.551,55.591
2022-06-24 13:00:00+00:00,13.959,8.719,52.798
2022-06-24 14:00:00+00:00,12.981,8.825,32.611
2022-06-24 15:00:00+00:00,9.583,7.23,17.895
2022-06-24 16:00:00+00:00,10.65,7.665,35.169
2022-06-24 17:00:00+00:00,11.66,8.208,38.27
2022-06-24 18:00:00+00:00,12.837,8.554,32.78
2022-06-24 19:00:00+00:00,13.059,9.587,27.387
2022-06-24 20:00:00+00:00,12.456,8.689,24.147
2022-06-24 21:00:00+00:00,12.948,8.947,22.434
2022-06-24 22:00:00+00:00,13.816,9.005,20.439
2022-06-24 23:00:00+00:00,15.308,9.61,16.949
2022-06-25 00:00:00+00:00,16.626,10.546,14.299
2022-06-25 01:00:00+00:00,17.928,11.078,12.602
2022-06-25 02:00:00+00:00,16.682,11.13,11.033
2022-06-25 03:00:00+00:00,17.361,11.559,9.374
2022-06-25 04:00:00+00:00,17.381,11.242,10.357
2022-06-25 05:00:00+00:00,13.55,9.422,12.629
2022-06-25 06:00:00+00:00,14.012,9.422,12.394
2022-06-25 07:00:00+00:00,12.805,8.949,14.281
2022-06-25 08:00:00+00:00,12.033,8.087,15.088
2022-06-25 09:00:00+00:00,12.545,8.349,19.535
2022-06-25 10:00:00+00:00,11.681,8.033,26.194
2022-06-25 11:00:00+00:00,12.815,8.498,21.005
2022-06-25 12:00:00+00:00,11.539,7.667,21.656
2022-06-25 13:00:00+00:00,12.078,7.827,27.404
2022-06-25 14:00:00+00:00,10.725,7.644,21.428
2022-06-25 15:00:00+00:00,10.604,7.529,22.629
2022-06-25 16:00:00+00:00,11.805,7.841,22.697
2022-06-25 17:00:00+00:00,10.492,7.45,25.428
2022-06-25 18:00:00+00:00,10.392,7.93,21.393
2022-06-25 19:00:00+00:00,12.023,8.339,20.337
2022-06-25 20:00:00+00:00,11.448,8.615,25.998
2022-06-25 21:00:00+00:00,13.615,9.034,34.295
2022-06-25 22:00:00+00:00,17.968,8.184,16.067
2022-06-25 23:00:00+00:00,12.401,8.009,8.856
2022-06-26 00:00:00+00:00,10.947,7.499,7.929
2022-06-26 01:00:00+00:00,9.977,7.255,8.944
2022-06-26 02:00:00+00:00,10.017,7.243,7.585
2022-06-26 03:00:00+00:00,10.014,7.454,9.633
2022-06-26 04:00:00+00:00,12.054,7.874,10.156
2022-06-26 05:00:00+00:00,11.979,7.971,12.183
2022-06-26 06:00:00+00:00,11.062,8.008,10.897
2022-06-26 07:00:00+00:00,10.642,7.601,15.08
2022-06-26 08:00:00+00:00,13.719,8.627,22.734
2022-06-26 09:00:00+00:00,12.432,8.655,22.863
2022-06-26 10:00:00+00:00,14.525,9.836,25.592
2022-06-26 11:00:00+00:00,13.209,9.263,28.621
2022-06-26 12:00:00+00:00,13.43,8.817,25.061
2022-06-26 13:00:00+00:00,12.589,8.543,38.551
2022-06-26 14:00:00+00:00,12.56,8.74,32.4
2022-06-26 15:00:00+00:00,13.086,8.942,32.486
2022-06-26 16:00:00+00:00,13.58,9.533,23.593
2022-06-26 17:00:00+00:00,14.087,9.701,30.343
2022-06-26 18:00:00+00:00,13.709,9.348,34.867
2022-06-26 19:00:00+00:00,14.341,9.871,44.266
2022-06-26 20:00:00+00:00,13.76,10.168,41.674
2022-06-26 21:00:00+00:00,14.147,10.093,30.808
2022-06-26 22:00:00+00:00,12.658,8.969,20.273
2022-06-26 23:00:00+00:00,13.319,9.094,12.949
2022-06-27 00:00:00+00:00,9.336,7.322,9.637
2022-06-27 01:00:00+00:00,9.462,7.642,8.15
2022-06-27 02:00:00+00:00,8.553,7.012,2.877
2022-06-27 03:00:00+00:00,8.822,7.011,5.813
2022-06-27 04:00:00+00:00,9.935,7.534,16.061
2022-06-27 05:00:00+00:00,11.268,7.991,40.203
2022-06-27 06:00:00+00:00,13.492,8.471,33.479
2022-06-27 07:00:00+00:00,15.183,8.861,40.815
2022-06-27 08:00:00+00:00,13.744,7.899,34.818
2022-06-27 09:00:00+00:00,11.36,7.025,36.654
2022-06-27 10:00:00+00:00,11.802,7.388,43.118
2022-06-27 11:00:00+00:00,11.851,7.459,34.369
2022-06-27 12:00:00+00:00,11.581,7.784,34.351
2022-06-27 13:00:00+00:00,10.87,7.377,51.992
2022-06-27 14:00:00+00:00,10.735,7.352,32.281
2022-06-27 15:00:00+00:00,13.033,8.132,61.791
2022-06-27 16:00:00+00:00,13.367,8.41,60.066
2022-06-27 17:00:00+00:00,13.14,8.276,44.475
2022-06-27 18:00:00+00:00,11.072,7.633,25.517
2022-06-27 19:00:00+00:00,9.565,7.28,19.401
2022-06-27 20:00:00+00:00,10.217,7.455,25.975
2022-06-27 21:00:00+00:00,9.566,7.315,22.625
2022-06-27 22:00:00+00:00,9.163,7.165,10.784
2022-06-27 23:00:00+00:00,9.891,7.311,7.954
2022-06-28 00:00:00+00:00,10.601,7.661,11.518
2022-06-28 01:00:00+00:00,10.657,7.595,9.734
2022-06-28 02:00:00+00:00,10.536,7.519,7.833
2022-06-28 03:00:00+00:00,11.975,7.974,12.469
2022-06-28 04:00:00+00:00,12.705,8.103,14.409
2022-06-28 05:00:00+00:00,13.043,8.756,37.951
2022-06-28 06:00:00+00:00,12.137,8.421,49.211
2022-06-28 07:00:00+00:00,14.986,8.889,55.236
2022-06-28 08:00:00+00:00,16.889,9.994,36.738
2022-06-28 09:00:00+00:00,18.735,10.479,35.471
2022-06-28 10:00:00+00:00,16.076,9.718,36.16
2022-06-28 11:00:00+00:00,14.831,9.17,37.57
2022-06-28 12:00:00+00:00,15.454,9.724,44.64
2022-06-28 13:00:00+00:00,15.924,9.965,46.62
2022-06-28 14:00:00+00:00,14.199,9.589,30.638
2022-06-28 15:00:00+00:00,14.446,9.723,31.008
2022-06-28 16:00:00+00:00,15.579,10.354,30.199
2022-06-28 17:00:00+00:00,16.359,10.997,47.303
2022-06-28 18:00:00+00:00,17.007,11.132,44.185
2022-06-28 19:00:00+00:00,16.866,10.706,46.035
2022-06-28 20:00:00+00:00,17.089,11.078,38.91
2022-06-28 21:00:00+00:00,16.016,10.989,31.737
2022-06-28 22:00:00+00:00,15.196,10.859,20.388
2022-06-28 23:00:00+00:00,15.315,11.073,15.846
2022-06-29 00:00:00+00:00,16.742,11.866,14.494
2022-06-29 01:00:00+00:00,16.949,11.783,10.208
2022-06-29 02:00:00+00:00,15.383,11.085,8.98
2022-06-29 03:00:00+00:00,15.327,10.913,9.397
2022-06-29 04:00:00+00:00,16.486,11.163,17.225
2022-06-29 05:00:00+00:00,16.711,11.346,30.103
2022-06-29 06:00:00+00:00,19.621,12.184,42.408
2022-06-29 07:00:00+00:00,23.057,12.859,36.766
2022-06-29 08:00:00+00:00,21.42,12.791,45.521
2022-06-29 09:00:00+00:00,18.59,11.605,46.075
2022-06-29 10:00:00+00:00,16.387,10.429,45.307
2022-06-29 11:00:00+00:00,15.268,10.1,48.119
2022-06-29 12:00:00+00:00,14.313,9.498,46.671
2022-06-29 13:00:00+00:00,14.046,9.119,52.842
2022-06-29 14:00:00+00:00,14.607,9.507,46.144
2022-06-29 15:00:00+00:00,17.459,10.382,59.926
2022-06-29 16:00:00+00:00,14.869,9.376,63.493
2022-06-29 17:00:00+00:00,15.71,9.977,54.565
2022-06-29 18:00:00+00:00,14.149,9.823,59.454
2022-06-29 19:00:00+00:00,13.889,9.622,49.191
2022-06-29 20:00:00+00:00,16.963,10.712,63.158
2022-06-29 21:00:00+00:00,15.854,10.828,33.677
2022-06-29 22:00:00+00:00,15.117,11.007,22.439
2022-06-29 23:00:00+00:00,15.942,10.971,17.703
2022-06-30 00:00:00+00:00,15.724,10.674,13.034
2022-06-30 01:00:00+00:00,15.598,10.811,12.965
2022-06-30 02:00:00+00:00,16.136,10.875,11.468
2022-06-30 03:00:00+00:00,16.528,11.106,12.891
2022-06-30 04:00:00+00:00,17.042,11.365,18.463
2022-06-30 05:00:00+00:00,20.045,12.28,31.127
2022-06-30 06:00:00+00:00,25.462,12.972,47.215
2022-06-30 07:00:00+00:00,22.495,12.502,59.108
2022-06-30 08:00:00+00:00,26.479,13.526,55.722
2022-06-30 09:00:00+00:00,28.59,14.316,61.849
2022-06-30 10:00:00+00:00,26.756,14.851,51.481
2022-06-30 11:00:00+00:00,21.016,12.944,37.944
2022-06-30 12:00:00+00:00,20.963,12.979,35.717
2022-06-30 13:00:00+00:00,21.573,13.289,39.879
2022-06-30 14:00:00+00:00,22.507,13.372,40.189
2022-06-30 15:00:00+00:00,30.152,16.224,64.946
2022-06-30 16:00:00+00:00,22.402,15.176,50.907
2022-06-30 17:00:00+00:00,18.915,12.543,53.944
2022-06-30 18:00:00+00:00,18.96,11.764,35.246
2022-06-30 19:00:00+00:00,18.847,11.762,18.837
2022-06-30 20:00:00+00:00,11.348,7.999,13.204
2022-06-30 21:00:00+00:00,8.056,6.447,9.809
2022-06-30 22:00:00+00:00,7.571,6.294,7.125
2022-06-30 23:00:00+00:00,7.146,6.117,4.688
2022-07-01 00:00:00+00:00,7.074,6.051,5.648
2022-07-01 01:00:00+00:00,7.418,6.009,6.003
2022-07-01 02:00:00+00:00,9.176,6.384,3.809
2022-07-01 03:00:00+00:00,7.749,6.092,4.157
2022-07-01 04:00:00+00:00,7.096,5.928,9.328
2022-07-01 05:00:00+00:00,7.409,6.066,19.151
2022-07-01 06:00:00+00:00,8.163,6.343,45.721
2022-07-01 07:00:00+00:00,11.7,7.04,42.841
2022-07-01 08:00:00+00:00,9.029,6.717,45.534
2022-07-01 09:00:00+00:00,14.676,7.53,44.027
2022-07-01 10:00:00+00:00,11.244,7.139,33.64
2022-07-01 11:00:00+00:00,9.99,7.518,34.369
2022-07-01 12:00:00+00:00,9.587,7.141,19.478
2022-07-01 13:00:00+00:00,10.456,7.144,25.445
2022-07-01 14:00:00+00:00,10.04,7.276,31.101
2022-07-01 15:00:00+00:00,10.635,7.546,37.566
2022-07-01 16:00:00+00:00,12.114,9.233,43.512
2022-07-01 17:00:00+00:00,10.906,7.89,42.842
2022-07-01 18:00:00+00:00,9.804,7.692,38.734
2022-07-01 19:00:00+00:00,10.758,8.456,45.21
2022-07-01 20:00:00+00:00,10.704,8.206,31.904
2022-07-01 21:00:00+00:00,10.904,8.473,33.033
2022-07-01 22:00:00+00:00,11.659,8.534,24.427
2022-07-01 23:00:00+00:00,11.663,8.453,24.233
2022-07-02 00:00:00+00:00,11.383,8.251,17.159
2022-07-02 01:00:00+00:00,10.951,8.003,14.744
2022-07-02 02:00:00+00:00,10.986,8.006,12.314
2022-07-02 03:00:00+00:00,11.444,8.075,12.486
2022-07-02 04:00:00+00:00,12.154,8.262,14.586
2022-07-02 05:00:00+00:00,13.048,8.938,18.731
2022-07-02 06:00:00+00:00,13.436,8.914,19.804
2022-07-02 07:00:00+00:00,11.632,8.336,19.472
2022-07-02 08:00:00+00:00,10.748,7.832,21.56
2022-07-02 09:00:00+00:00,10.732,7.678,24.995
2022-07-02 10:00:00+00:00,10.127,7.262,20.832
2022-07-02 11:00:00+00:00,9.71,7.185,20.401
2022-07-02 12:00:00+00:00,9.968,7.378,27.723
2022-07-02 13:00:00+00:00,10.494,7.6,17.515
2022-07-02 14:00:00+00:00,9.377,7.318,22.806
2022-07-02 15:00:00+00:00,9.896,7.43,22.705
2022-07-02 16:00:00+00:00,10.163,7.691,33.233
2022-07-02 17:00:00+00:00,10.358,8.083,34.724
2022-07-02 18:00:00+00:00,10.662,8.201,42.984
2022-07-02 19:00:00+00:00,11.637,8.694,47.128
2022-07-02 20:00:00+00:00,14.581,10.93,59.848
2022-07-02 21:00:00+00:00,20.841,15.159,49.3
2022-07-02 22:00:00+00:00,15.937,11.874,43.073
2022-07-02 23:00:00+00:00,14.611,11.178,27.405
2022-07-03 00:00:00+00:00,13.957,10.478,17.725
2022-07-03 01:00:00+00:00,12.733,9.819,16.999
2022-07-03 02:00:00+00:00,13.183,9.77,14.787
2022-07-03 03:00:00+00:00,12.595,9.501,11.971
2022-07-03 04:00:00+00:00,13.086,9.457,14.314
2022-07-03 05:00:00+00:00,14.038,10.002,17.577
2022-07-03 06:00:00+00:00,14.883,10.3,17.561
2022-07-03 07:00:00+00:00,13.095,10.127,14.918
2022-07-03 08:00:00+00:00,13.404,9.866,17.7
2022-07-03 09:00:00+00:00,11.297,8.695,21.953
2022-07-03 10:00:00+00:00,9.561,7.394,34.689
2022-07-03 11:00:00+00:00,10.043,7.487,29.566
2022-07-03 12:00:00+00:00,10.328,7.706,31.303
2022-07-03 13:00:00+00:00,11.457,7.935,35.426
2022-07-03 14:00:00+00:00,10.903,8.034,38.597
2022-07-03 15:00:00+00:00,12.676,8.402,40.257
2022-07-03 16:00:00+00:00,12.058,8.263,47.613
2022-07-03 17:00:00+00:00,12.055,8.401,42.837
2022-07-03 18:00:00+00:00,12.603,8.515,41.968
2022-07-03 19:00:00+00:00,13.182,9.21,57.5
2022-07-03 20:00:00+00:00,13.913,9.63,45.803
2022-07-03 21:00:00+00:00,12.313,8.801,28.58
2022-07-03 22:00:00+00:00,12.9,8.925,12.63
2022-07-03 23:00:00+00:00,12.912,8.958,11.975
2022-07-04 00:00:00+00:00,11.438,8.586,9.703
2022-07-04 01:00:00+00:00,12.102,8.503,8.587
2022-07-04 02:00:00+00:00,12.783,9.23,7.67
2022-07-04 03:00:00+00:00,10.286,8.359,4.494
2022-07-04 04:00:00+00:00,10.431,8.305,16.123
2022-07-04 05:00:00+00:00,11.097,8.584,24.876
2022-07-04 06:00:00+00:00,12.298,9.145,34.682
2022-07-04 07:00:00+00:00,12.184,8.999,45.573
2022-07-04 08:00:00+00:00,12.622,8.943,39.166
2022-07-04 09:00:00+00:00,14.838,9.906,51.214
2022-07-04 10:00:00+00:00,15.098,10.428,45.258
2022-07-04 11:00:00+00:00,16.215,10.695,44.61
2022-07-04 12:00:00+00:00,14.152,9.811,56.735
2022-07-04 13:00:00+00:00,18.662,10.965,58.513
2022-07-04 14:00:00+00:00,19.013,10.946,67.299
2022-07-04 15:00:00+00:00,17.547,10.731,62.79
2022-07-04 16:00:00+00:00,16.706,10.821,64.933
2022-07-04 17:00:00+00:00,15.875,10.466,48.778
2022-07-04 18:00:00+00:00,16.558,10.602,44.793
2022-07-04 19:00:00+00:00,18.343,10.978,48.384
2022-07-04 20:00:00+00:00,15.226,10.399,36.881
2022-07-04 21:00:00+00:00,15.429,10.667,33.653
2022-07-04 22:00:00+00:00,15.659,10.667,22.539
2022-07-04 23:00:00+00:00,12.43,9.401,12.291
2022-07-05 00:00:00+00:00,11.572,9.122,12.034
2022-07-05 01:00:00+00:00,10.441,8.034,5.61
2022-07-05 02:00:00+00:00,11.681,8.637,6.363
2022-07-05 03:00:00+00:00,11.15,8.166,9.026
2022-07-05 04:00:00+00:00,11.044,7.938,10.034
2022-07-05 05:00:00+00:00,12.125,8.259,29.272
2022-07-05 06:00:00+00:00,13.923,8.64,39.881
2022-07-05 07:00:00+00:00,19.58,9.715,43.613
2022-07-05 08:00:00+00:00,16.003,9.828,66.538
2022-07-05 09:00:00+00:00,16.104,9.256,42.16
2022-07-05 10:00:00+00:00,18.199,9.786,52.371
2022-07-05 11:00:00+00:00,16.666,9.538,38.297
2022-07-05 12:00:00+00:00,14.89,9.343,46.669
2022-07-05 13:00:00+00:00,13.239,8.863,51.515
2022-07-05 14:00:00+00:00,12.673,8.858,51.997
2022-07-05 15:00:00+00:00,13.116,9.173,55.124
2022-07-05 16:00:00+00:00,12.019,8.344,71.2
2022-07-05 17:00:00+00:00,11.862,8.118,50.716
2022-07-05 18:00:00+00:00,12.701,8.778,50.463
2022-07-05 19:00:00+00:00,14.427,10.432,52.048
2022-07-05 20:00:00+00:00,13.925,9.78,45.421
2022-07-05 21:00:00+00:00,12.74,9.708,28.674
2022-07-05 22:00:00+00:00,11.864,8.962,18.892
2022-07-05 23:00:00+00:00,11.517,8.49,15.061
2022-07-06 00:00:00+00:00,12.337,8.937,16.311
2022-07-06 01:00:00+00:00,13.759,9.237,17.306
2022-07-06 02:00:00+00:00,12.658,8.965,17.133
2022-07-06 03:00:00+00:00,12.749,8.885,14.619
2022-07-06 04:00:00+00:00,13.31,9.029,33.667
2022-07-06 05:00:00+00:00,13.919,9.574,58.776
2022-07-06 06:00:00+00:00,18.506,10.7,65.267
2022-07-06 07:00:00+00:00,22.517,11.883,60.824
2022-07-06 08:00:00+00:00,21.916,12.097,57.811
2022-07-06 09:00:00+00:00,20.379,12.493,59.238
2022-07-06 10:00:00+00:00,20.897,12.812,57.889
2022-07-06 11:00:00+00:00,20.256,12.032,46.581
2022-07-06 12:00:00+00:00,16.504,10.917,57.056
2022-07-06 13:00:00+00:00,19.023,10.992,45.782
2022-07-06 14:00:00+00:00,17.611,11.281,50.447
2022-07-06 15:00:00+00:00,19.333,12.843,56.946
2022-07-06 16:00:00+00:00,18.903,12.411,40.569
2022-07-06 17:00:00+00:00,18.821,11.823,30.768
2022-07-06 18:00:00+00:00,16.954,10.987,24.973
2022-07-06 19:00:00+00:00,16.372,9.007,19.948
2022-07-06 20:00:00+00:00,15.318,8.569,33.055
2022-07-06 21:00:00+00:00,14.965,8.638,29.14
2022-07-06 22:00:00+00:00,13.908,8.54,24.774
2022-07-06 23:00:00+00:00,13.483,8.632,24.715
2022-07-07 00:00:00+00:00,13.349,8.754,18.001
2022-07-07 01:00:00+00:00,11.894,8.575,13.78
2022-07-07 02:00:00+00:00,10.996,8.561,12.569
2022-07-07 03:00:00+00:00,11.926,8.454,11.678
2022-07-07 04:00:00+00:00,11.914,8.469,19.798
2022-07-07 05:00:00+00:00,12.714,9.097,32.226
2022-07-07 06:00:00+00:00,16.877,10.803,40.767
2022-07-07 07:00:00+00:00,20.318,10.659,38.114
2022-07-07 08:00:00+00:00,17.545,9.917,49.468
2022-07-07 09:00:00+00:00,15.86,9.639,48.935
2022-07-07 10:00:00+00:00,14.841,9.325,47.605
2022-07-07 11:00:00+00:00,14.281,9.149,41.545
2022-07-07 12:00:00+00:00,15.627,9.54,45.77
2022-07-07 13:00:00+00:00,18.008,10.633,48.095
2022-07-07 14:00:00+00:00,16.556,9.485,44.404
2022-07-07 15:00:00+00:00,15.889,9.536,48.105
2022-07-07 16:00:00+00:00,16.795,10.381,46.985
2022-07-07 17:00:00+00:00,15.945,10.407,51.505
