"CubeId";"devwkibiim"
"PublishingDate";"2024-11-07 09:00"

"Date";"D0";"D1";"D2";"Value"
"2012-12";"N";"CN";"I";"138.77339283"
"2012-12";"N";"DE";"I";"125.27268526"
"2012-12";"N";"GB";"I";"165.58104847"
"2012-12";"N";"US";"I";"182.71051217"
"2012-12";"K";"CN";"I";"110.81685646"
"2012-12";"K";"DE";"I";"111.01673608"
"2012-12";"K";"GB";"I";"135.26157618"
"2012-12";"K";"US";"I";"148.5211398"
"2013-01";"N";"CN";"I";"138.1589984"
"2013-01";"N";"DE";"I";"123.34321934"
"2013-01";"N";"GB";"I";"166.80910896"
"2013-01";"N";"US";"I";"182.21640279"
"2013-01";"K";"CN";"I";"110.07775651"
"2013-01";"K";"DE";"I";"109.27995255"
"2013-01";"K";"GB";"I";"136.02794077"
"2013-01";"K";"US";"I";"148.01806068"
"2013-02";"N";"CN";"I";"138.55987436"
"2013-02";"N";"DE";"I";"123.16683783"
"2013-02";"N";"GB";"I";"172.89750082"
"2013-02";"N";"US";"I";"182.98589683"
"2013-02";"K";"CN";"I";"110.06897093"
"2013-02";"K";"DE";"I";"109.00731703"
"2013-02";"K";"GB";"I";"140.77800269"
"2013-02";"K";"US";"I";"147.81065066"
"2013-03";"N";"CN";"I";"134.68465909"
"2013-03";"N";"DE";"I";"123.50506539"
"2013-03";"N";"GB";"I";"172.61912708"
"2013-03";"N";"US";"I";"177.98426513"
"2013-03";"K";"CN";"I";"107.13549782"
"2013-03";"K";"DE";"I";"109.17575381"
"2013-03";"K";"GB";"I";"140.22668868"
"2013-03";"K";"US";"I";"144.11754981"
"2013-04";"N";"CN";"I";"135.46988528"
"2013-04";"N";"DE";"I";"124.1751247"
"2013-04";"N";"GB";"I";"171.70385377"
"2013-04";"N";"US";"I";"179.56426919"
"2013-04";"K";"CN";"I";"107.00693552"
"2013-04";"K";"DE";"I";"109.86971344"
"2013-04";"K";"GB";"I";"139.14040063"
"2013-04";"K";"US";"I";"145.28387511"
"2013-05";"N";"CN";"I";"131.71287647"
"2013-05";"N";"DE";"I";"122.09193093"
"2013-05";"N";"GB";"I";"168.59556585"
"2013-05";"N";"US";"I";"176.30832279"
"2013-05";"K";"CN";"I";"104.12753556"
"2013-05";"K";"DE";"I";"107.52655365"
"2013-05";"K";"GB";"I";"136.31157068"
"2013-05";"K";"US";"I";"142.59842959"
"2013-06";"N";"CN";"I";"134.35525969"
"2013-06";"N";"DE";"I";"122.88052831"
"2013-06";"N";"GB";"I";"170.32425665"
"2013-06";"N";"US";"I";"180.21753767"
"2013-06";"K";"CN";"I";"106.02645849"
"2013-06";"K";"DE";"I";"108.31758021"
"2013-06";"K";"GB";"I";"137.97223692"
"2013-06";"K";"US";"I";"145.65905856"
"2013-07";"N";"CN";"I";"132.70215834"
"2013-07";"N";"DE";"I";"122.50086051"
"2013-07";"N";"GB";"I";"171.66824008"
"2013-07";"N";"US";"I";"178.14282342"
"2013-07";"K";"CN";"I";"104.72133669"
"2013-07";"K";"DE";"I";"107.84584082"
"2013-07";"K";"GB";"I";"138.88684574"
"2013-07";"K";"US";"I";"143.95639701"
"2013-08";"N";"CN";"I";"135.40463735"
"2013-08";"N";"DE";"I";"122.80214368"
"2013-08";"N";"GB";"I";"171.61142119"
"2013-08";"N";"US";"I";"181.75274506"
"2013-08";"K";"CN";"I";"106.49704992"
"2013-08";"K";"DE";"I";"108.08276256"
"2013-08";"K";"GB";"I";"138.59630366"
"2013-08";"K";"US";"I";"146.61027465"
"2013-09";"N";"CN";"I";"135.46589708"
"2013-09";"N";"DE";"I";"122.76017724"
"2013-09";"N";"GB";"I";"168.11500476"
"2013-09";"N";"US";"I";"182.15330723"
"2013-09";"K";"CN";"I";"106.14282017"
"2013-09";"K";"DE";"I";"108.01315204"
"2013-09";"K";"GB";"I";"135.52871953"
"2013-09";"K";"US";"I";"146.89626988"
"2013-10";"N";"CN";"I";"138.18269297"
"2013-10";"N";"DE";"I";"122.99996284"
"2013-10";"N";"GB";"I";"169.49637503"
"2013-10";"N";"US";"I";"186.52824595"
"2013-10";"K";"CN";"I";"107.81544206"
"2013-10";"K";"DE";"I";"108.08697664"
"2013-10";"K";"GB";"I";"136.31194454"
"2013-10";"K";"US";"I";"150.23293393"
"2013-11";"N";"CN";"I";"136.57419411"
"2013-11";"N";"DE";"I";"122.94857644"
"2013-11";"N";"GB";"I";"167.660042"
"2013-11";"N";"US";"I";"184.46145098"
"2013-11";"K";"CN";"I";"106.56200583"
"2013-11";"K";"DE";"I";"107.8037562"
"2013-11";"K";"GB";"I";"134.92513628"
"2013-11";"K";"US";"I";"148.4828293"
"2013-12";"N";"CN";"I";"139.12378083"
"2013-12";"N";"DE";"I";"123.64971884"
"2013-12";"N";"GB";"I";"168.08257804"
"2013-12";"N";"US";"I";"188.30898592"
"2013-12";"K";"CN";"I";"108.46755931"
"2013-12";"K";"DE";"I";"108.10535348"
"2013-12";"K";"GB";"I";"134.8155743"
"2013-12";"K";"US";"I";"150.9685105"
"2014-01";"N";"CN";"I";"137.26861876"
"2014-01";"N";"DE";"I";"123.01610323"
"2014-01";"N";"GB";"I";"165.50612217"
"2014-01";"N";"US";"I";"186.36308536"
"2014-01";"K";"CN";"I";"106.75646608"
"2014-01";"K";"DE";"I";"107.52221643"
"2014-01";"K";"GB";"I";"132.68140682"
"2014-01";"K";"US";"I";"149.1539999"
"2014-02";"N";"CN";"I";"138.95312541"
"2014-02";"N";"DE";"I";"124.01396548"
"2014-02";"N";"GB";"I";"166.43124257"
"2014-02";"N";"US";"I";"188.29816948"
"2014-02";"K";"CN";"I";"108.16079239"
"2014-02";"K";"DE";"I";"108.17591302"
"2014-02";"K";"GB";"I";"133.13383931"
"2014-02";"K";"US";"I";"150.24375657"
"2014-03";"N";"CN";"I";"141.62979437"
"2014-03";"N";"DE";"I";"124.38069307"
"2014-03";"N";"GB";"I";"168.19809011"
"2014-03";"N";"US";"I";"191.09991785"
"2014-03";"K";"CN";"I";"110.05400926"
"2014-03";"K";"DE";"I";"108.6917978"
"2014-03";"K";"GB";"I";"134.51901327"
"2014-03";"K";"US";"I";"152.34252181"
"2014-04";"N";"CN";"I";"141.65670299"
"2014-04";"N";"DE";"I";"124.24213381"
"2014-04";"N";"GB";"I";"166.67494131"
"2014-04";"N";"US";"I";"190.78108266"
"2014-04";"K";"CN";"I";"110.06917009"
"2014-04";"K";"DE";"I";"108.54621636"
"2014-04";"K";"GB";"I";"132.94021414"
"2014-04";"K";"US";"I";"151.48946331"
"2014-05";"N";"CN";"I";"140.88564062"
"2014-05";"N";"DE";"I";"124.1054757"
"2014-05";"N";"GB";"I";"164.61639468"
"2014-05";"N";"US";"I";"189.6247804"
"2014-05";"K";"CN";"I";"108.99672703"
"2014-05";"K";"DE";"I";"108.69339082"
"2014-05";"K";"GB";"I";"131.54433239"
"2014-05";"K";"US";"I";"150.54762413"
"2014-06";"N";"CN";"I";"139.63856644"
"2014-06";"N";"DE";"I";"124.33980152"
"2014-06";"N";"GB";"I";"162.62850137"
"2014-06";"N";"US";"I";"187.91805065"
"2014-06";"K";"CN";"I";"107.76817061"
"2014-06";"K";"DE";"I";"108.56539246"
"2014-06";"K";"GB";"I";"129.40022124"
"2014-06";"K";"US";"I";"148.91086817"
"2014-07";"N";"CN";"I";"139.33174688"
"2014-07";"N";"DE";"I";"124.66577745"
"2014-07";"N";"GB";"I";"160.83097521"
"2014-07";"N";"US";"I";"187.72537143"
"2014-07";"K";"CN";"I";"107.5747051"
"2014-07";"K";"DE";"I";"108.89272265"
"2014-07";"K";"GB";"I";"128.04797132"
"2014-07";"K";"US";"I";"148.68923993"
"2014-08";"N";"CN";"I";"137.56714233"
"2014-08";"N";"DE";"I";"124.98290053"
"2014-08";"N";"GB";"I";"162.04926276"
"2014-08";"N";"US";"I";"185.07356443"
"2014-08";"K";"CN";"I";"106.19952221"
"2014-08";"K";"DE";"I";"109.16810443"
"2014-08";"K";"GB";"I";"128.95749592"
"2014-08";"K";"US";"I";"146.80475033"
"2014-09";"N";"CN";"I";"133.52505104"
"2014-09";"N";"DE";"I";"125.4173787"
"2014-09";"N";"GB";"I";"161.48492729"
"2014-09";"N";"US";"I";"180.01453239"
"2014-09";"K";"CN";"I";"102.91463674"
"2014-09";"K";"DE";"I";"109.37744271"
"2014-09";"K";"GB";"I";"128.39000507"
"2014-09";"K";"US";"I";"142.62145737"
"2014-10";"N";"CN";"I";"131.0612641"
"2014-10";"N";"DE";"I";"125.40834767"
"2014-10";"N";"GB";"I";"160.92050797"
"2014-10";"N";"US";"I";"176.75573232"
"2014-10";"K";"CN";"I";"100.7587083"
"2014-10";"K";"DE";"I";"109.45132287"
"2014-10";"K";"GB";"I";"127.7539161"
"2014-10";"K";"US";"I";"140.01825075"
"2014-11";"N";"CN";"I";"129.43800714"
"2014-11";"N";"DE";"I";"125.9440733"
"2014-11";"N";"GB";"I";"161.86330302"
"2014-11";"N";"US";"I";"174.5620349"
"2014-11";"K";"CN";"I";"99.70041659"
"2014-11";"K";"DE";"I";"109.73152186"
"2014-11";"K";"GB";"I";"128.8211332"
"2014-11";"K";"US";"I";"138.66194551"
"2014-12";"N";"CN";"I";"127.37918389"
"2014-12";"N";"DE";"I";"125.96887947"
"2014-12";"N";"GB";"I";"161.46578669"
"2014-12";"N";"US";"I";"172.53796268"
"2014-12";"K";"CN";"I";"97.63665125"
"2014-12";"K";"DE";"I";"109.57390886"
"2014-12";"K";"GB";"I";"128.23019614"
"2014-12";"K";"US";"I";"136.91781718"
"2015-01";"N";"CN";"I";"131.78934387"
"2015-01";"N";"DE";"I";"137.90602308"
"2015-01";"N";"GB";"I";"172.9769683"
"2015-01";"N";"US";"I";"178.71356572"
"2015-01";"K";"CN";"I";"101.26782283"
"2015-01";"K";"DE";"I";"120.19843362"
"2015-01";"K";"GB";"I";"137.27937565"
"2015-01";"K";"US";"I";"142.53678927"
"2015-02";"N";"CN";"I";"133.16779468"
"2015-02";"N";"DE";"I";"142.58272444"
"2015-02";"N";"GB";"I";"171.92969862"
"2015-02";"N";"US";"I";"180.03544233"
"2015-02";"K";"CN";"I";"101.37467554"
"2015-02";"K";"DE";"I";"123.27139191"
"2015-02";"K";"GB";"I";"135.80461533"
"2015-02";"K";"US";"I";"142.55235183"
"2015-03";"N";"CN";"I";"127.48093282"
"2015-03";"N";"DE";"I";"142.77605452"
"2015-03";"N";"GB";"I";"167.81920894"
"2015-03";"N";"US";"I";"171.84723732"
"2015-03";"K";"CN";"I";"96.86144914"
"2015-03";"K";"DE";"I";"123.31608586"
"2015-03";"K";"GB";"I";"132.58100188"
"2015-03";"K";"US";"I";"135.79469567"
"2015-04";"N";"CN";"I";"129.80011408"
"2015-04";"N";"DE";"I";"145.8974773"
"2015-04";"N";"GB";"I";"171.51365981"
"2015-04";"N";"US";"I";"175.01282937"
"2015-04";"K";"CN";"I";"98.19373017"
"2015-04";"K";"DE";"I";"124.97223081"
"2015-04";"K";"GB";"I";"134.83166214"
"2015-04";"K";"US";"I";"137.69365655"
"2015-05";"N";"CN";"I";"133.23372365"
"2015-05";"N";"DE";"I";"145.66617403"
"2015-05";"N";"GB";"I";"171.05854888"
"2015-05";"N";"US";"I";"180.74732914"
"2015-05";"K";"CN";"I";"100.61429661"
"2015-05";"K";"DE";"I";"124.68540268"
"2015-05";"K";"GB";"I";"134.3962273"
"2015-05";"K";"US";"I";"141.8482672"
"2015-06";"N";"CN";"I";"133.32432856"
"2015-06";"N";"DE";"I";"144.97012338"
"2015-06";"N";"GB";"I";"169.94743307"
"2015-06";"N";"US";"I";"180.69241432"
"2015-06";"K";"CN";"I";"100.4760226"
"2015-06";"K";"DE";"I";"124.2338494"
"2015-06";"K";"GB";"I";"133.42094346"
"2015-06";"K";"US";"I";"141.52797935"
"2015-07";"N";"CN";"I";"130.21583478"
"2015-07";"N";"DE";"I";"144.41645277"
"2015-07";"N";"GB";"I";"166.1248557"
"2015-07";"N";"US";"I";"176.68234989"
"2015-07";"K";"CN";"I";"97.51743804"
"2015-07";"K";"DE";"I";"123.58664546"
"2015-07";"K";"GB";"I";"130.04265271"
"2015-07";"K";"US";"I";"137.83538876"
"2015-08";"N";"CN";"I";"132.2012945"
"2015-08";"N";"DE";"I";"140.48443803"
"2015-08";"N";"GB";"I";"163.11720171"
"2015-08";"N";"US";"I";"173.92219649"
"2015-08";"K";"CN";"I";"98.57916446"
"2015-08";"K";"DE";"I";"120.03645285"
"2015-08";"K";"GB";"I";"127.46063851"
"2015-08";"K";"US";"I";"135.6599028"
"2015-09";"N";"CN";"I";"133.06674571"
"2015-09";"N";"DE";"I";"138.73138403"
"2015-09";"N";"GB";"I";"165.1229792"
"2015-09";"N";"US";"I";"173.30079006"
"2015-09";"K";"CN";"I";"99.51558035"
"2015-09";"K";"DE";"I";"118.60822775"
"2015-09";"K";"GB";"I";"129.1599366"
"2015-09";"K";"US";"I";"135.33495247"
"2015-10";"N";"CN";"I";"133.22975257"
"2015-10";"N";"DE";"I";"139.22794647"
"2015-10";"N";"GB";"I";"165.91767819"
"2015-10";"N";"US";"I";"173.9224298"
"2015-10";"K";"CN";"I";"99.88599955"
"2015-10";"K";"DE";"I";"118.92371346"
"2015-10";"K";"GB";"I";"129.68710466"
"2015-10";"K";"US";"I";"135.69987198"
"2015-11";"N";"CN";"I";"128.04668345"
"2015-11";"N";"DE";"I";"139.85380746"
"2015-11";"N";"GB";"I";"160.6657018"
"2015-11";"N";"US";"I";"166.92678459"
"2015-11";"K";"CN";"I";"95.88661848"
"2015-11";"K";"DE";"I";"119.91814528"
"2015-11";"K";"GB";"I";"125.64975619"
"2015-11";"K";"US";"I";"130.17302581"
"2015-12";"N";"CN";"I";"131.72215791"
"2015-12";"N";"DE";"I";"139.85574223"
"2015-12";"N";"GB";"I";"165.048574"
"2015-12";"N";"US";"I";"169.09291379"
"2015-12";"K";"CN";"I";"98.12254772"
"2015-12";"K";"DE";"I";"119.8582487"
"2015-12";"K";"GB";"I";"128.77314788"
"2015-12";"K";"US";"I";"131.56452501"
"2016-01";"N";"CN";"I";"132.07566443"
"2016-01";"N";"DE";"I";"138.55033694"
"2016-01";"N";"GB";"I";"169.88000473"
"2016-01";"N";"US";"I";"167.47389111"
"2016-01";"K";"CN";"I";"98.38822113"
"2016-01";"K";"DE";"I";"118.5473295"
"2016-01";"K";"GB";"I";"132.1616112"
"2016-01";"K";"US";"I";"130.16457902"
"2016-02";"N";"CN";"I";"133.79480538"
"2016-02";"N";"DE";"I";"137.46703408"
"2016-02";"N";"GB";"I";"173.30731348"
"2016-02";"N";"US";"I";"169.56031784"
"2016-02";"K";"CN";"I";"98.85708364"
"2016-02";"K";"DE";"I";"117.63889385"
"2016-02";"K";"GB";"I";"134.9120727"
"2016-02";"K";"US";"I";"131.86875639"
"2016-03";"N";"CN";"I";"134.75939596"
"2016-03";"N";"DE";"I";"138.68621231"
"2016-03";"N";"GB";"I";"176.27213789"
"2016-03";"N";"US";"I";"171.24024883"
"2016-03";"K";"CN";"I";"99.17082527"
"2016-03";"K";"DE";"I";"118.25572189"
"2016-03";"K";"GB";"I";"136.88213752"
"2016-03";"K";"US";"I";"132.93372632"
"2016-04";"N";"CN";"I";"136.54840692"
"2016-04";"N";"DE";"I";"138.55978052"
"2016-04";"N";"GB";"I";"178.63975412"
"2016-04";"N";"US";"I";"174.67396458"
"2016-04";"K";"CN";"I";"100.5541424"
"2016-04";"K";"DE";"I";"118.4338326"
"2016-04";"K";"GB";"I";"138.94046817"
"2016-04";"K";"US";"I";"135.42299787"
"2016-05";"N";"CN";"I";"135.59481125"
"2016-05";"N";"DE";"I";"137.02757719"
"2016-05";"N";"GB";"I";"173.47085757"
"2016-05";"N";"US";"I";"172.30285352"
"2016-05";"K";"CN";"I";"99.79853402"
"2016-05";"K";"DE";"I";"116.59201331"
"2016-05";"K";"GB";"I";"134.73509707"
"2016-05";"K";"US";"I";"133.23232569"
"2016-06";"N";"CN";"I";"138.02404243"
"2016-06";"N";"DE";"I";"138.93955351"
"2016-06";"N";"GB";"I";"178.5082566"
"2016-06";"N";"US";"I";"173.58990082"
"2016-06";"K";"CN";"I";"101.64628824"
"2016-06";"K";"DE";"I";"118.31173814"
"2016-06";"K";"GB";"I";"138.35908928"
"2016-06";"K";"US";"I";"134.06479231"
"2016-07";"N";"CN";"I";"138.12648508"
"2016-07";"N";"DE";"I";"139.38394028"
"2016-07";"N";"GB";"I";"190.70800538"
"2016-07";"N";"US";"I";"171.44796622"
"2016-07";"K";"CN";"I";"101.4610566"
"2016-07";"K";"DE";"I";"118.48047343"
"2016-07";"K";"GB";"I";"147.66271806"
"2016-07";"K";"US";"I";"132.30806731"
"2016-08";"N";"CN";"I";"139.05686621"
"2016-08";"N";"DE";"I";"139.27069987"
"2016-08";"N";"GB";"I";"193.53975271"
"2016-08";"N";"US";"I";"173.52675658"
"2016-08";"K";"CN";"I";"102.18852353"
"2016-08";"K";"DE";"I";"118.35114931"
"2016-08";"K";"GB";"I";"149.68358062"
"2016-08";"K";"US";"I";"133.66043611"
"2016-09";"N";"CN";"I";"139.21217061"
"2016-09";"N";"DE";"I";"138.67605272"
"2016-09";"N";"GB";"I";"192.15294962"
"2016-09";"N";"US";"I";"172.81972911"
"2016-09";"K";"CN";"I";"102.02315143"
"2016-09";"K";"DE";"I";"117.68802517"
"2016-09";"K";"GB";"I";"148.15579187"
"2016-09";"K";"US";"I";"132.73391444"
"2016-10";"N";"CN";"I";"138.44558947"
"2016-10";"N";"DE";"I";"139.18353374"
"2016-10";"N";"GB";"I";"202.15992091"
"2016-10";"N";"US";"I";"170.64043974"
"2016-10";"K";"CN";"I";"101.44898764"
"2016-10";"K";"DE";"I";"117.79034264"
"2016-10";"K";"GB";"I";"155.66270121"
"2016-10";"K";"US";"I";"130.74738782"
"2016-11";"N";"CN";"I";"139.37364145"
"2016-11";"N";"DE";"I";"140.77640641"
"2016-11";"N";"GB";"I";"199.08256303"
"2016-11";"N";"US";"I";"169.08150442"
"2016-11";"K";"CN";"I";"101.80418495"
"2016-11";"K";"DE";"I";"119.31112454"
"2016-11";"K";"GB";"I";"152.96503841"
"2016-11";"K";"US";"I";"129.31725665"
"2016-12";"N";"CN";"I";"137.85420205"
"2016-12";"N";"DE";"I";"140.84856244"
"2016-12";"N";"GB";"I";"193.67191811"
"2016-12";"N";"US";"I";"165.19675735"
"2016-12";"K";"CN";"I";"100.72142024"
"2016-12";"K";"DE";"I";"118.90014336"
"2016-12";"K";"GB";"I";"148.46792053"
"2016-12";"K";"US";"I";"126.00651436"
"2017-01";"N";"CN";"I";"138.84548141"
"2017-01";"N";"DE";"I";"141.38857933"
"2017-01";"N";"GB";"I";"198.04077158"
"2017-01";"N";"US";"I";"166.93806856"
"2017-01";"K";"CN";"I";"101.17742784"
"2017-01";"K";"DE";"I";"119.42125432"
"2017-01";"K";"GB";"I";"151.71652617"
"2017-01";"K";"US";"I";"127.09650113"
"2017-02";"N";"CN";"I";"139.33141454"
"2017-02";"N";"DE";"I";"142.09741549"
"2017-02";"N";"GB";"I";"196.92599701"
"2017-02";"N";"US";"I";"168.08741595"
"2017-02";"K";"CN";"I";"102.80885917"
"2017-02";"K";"DE";"I";"120.0147938"
"2017-02";"K";"GB";"I";"150.78015814"
"2017-02";"K";"US";"I";"128.11622925"
"2017-03";"N";"CN";"I";"139.75885856"
"2017-03";"N";"DE";"I";"141.47086367"
"2017-03";"N";"GB";"I";"199.22575324"
"2017-03";"N";"US";"I";"168.02108964"
"2017-03";"K";"CN";"I";"102.4008864"
"2017-03";"K";"DE";"I";"119.55981643"
"2017-03";"K";"GB";"I";"152.02814484"
"2017-03";"K";"US";"I";"128.08004841"
"2017-04";"N";"CN";"I";"139.75068769"
"2017-04";"N";"DE";"I";"141.247332"
"2017-04";"N";"GB";"I";"194.92671667"
"2017-04";"N";"US";"I";"168.24108993"
"2017-04";"K";"CN";"I";"102.08831478"
"2017-04";"K";"DE";"I";"119.28385544"
"2017-04";"K";"GB";"I";"148.39825577"
"2017-04";"K";"US";"I";"128.17329209"
"2017-05";"N";"CN";"I";"141.7607919"
"2017-05";"N";"DE";"I";"138.99139773"
"2017-05";"N";"GB";"I";"193.14586294"
"2017-05";"N";"US";"I";"170.6471711"
"2017-05";"K";"CN";"I";"103.06112152"
"2017-05";"K";"DE";"I";"117.48740027"
"2017-05";"K";"GB";"I";"146.78631881"
"2017-05";"K";"US";"I";"130.07748537"
"2017-06";"N";"CN";"I";"142.76835163"
"2017-06";"N";"DE";"I";"139.28144183"
"2017-06";"N";"GB";"I";"198.82108896"
"2017-06";"N";"US";"I";"173.90691609"
"2017-06";"K";"CN";"I";"103.55561549"
"2017-06";"K";"DE";"I";"117.26022244"
"2017-06";"K";"GB";"I";"150.69517543"
"2017-06";"K";"US";"I";"132.33950634"
"2017-07";"N";"CN";"I";"143.09798976"
"2017-07";"N";"DE";"I";"137.02574041"
"2017-07";"N";"GB";"I";"197.46726724"
"2017-07";"N";"US";"I";"175.26877989"
"2017-07";"K";"CN";"I";"103.97072071"
"2017-07";"K";"DE";"I";"115.24543575"
"2017-07";"K";"GB";"I";"149.55277129"
"2017-07";"K";"US";"I";"133.34557864"
"2017-08";"N";"CN";"I";"140.45235397"
"2017-08";"N";"DE";"I";"132.90464501"
"2017-08";"N";"GB";"I";"196.86998952"
"2017-08";"N";"US";"I";"174.52458958"
"2017-08";"K";"CN";"I";"101.86339407"
"2017-08";"K";"DE";"I";"111.63881661"
"2017-08";"K";"GB";"I";"148.82692347"
"2017-08";"K";"US";"I";"132.41344028"
"2017-09";"N";"CN";"I";"138.52469661"
"2017-09";"N";"DE";"I";"132.07159505"
"2017-09";"N";"GB";"I";"192.49560908"
"2017-09";"N";"US";"I";"174.99727801"
"2017-09";"K";"CN";"I";"100.54401434"
"2017-09";"K";"DE";"I";"110.94943391"
"2017-09";"K";"GB";"I";"145.42613099"
"2017-09";"K";"US";"I";"132.31497021"
"2017-10";"N";"CN";"I";"136.97092744"
"2017-10";"N";"DE";"I";"131.23097514"
"2017-10";"N";"GB";"I";"190.10052317"
"2017-10";"N";"US";"I";"171.51385308"
"2017-10";"K";"CN";"I";"99.27516618"
"2017-10";"K";"DE";"I";"110.42382732"
"2017-10";"K";"GB";"I";"143.40124099"
"2017-10";"K";"US";"I";"129.67933639"
"2017-11";"N";"CN";"I";"135.66600691"
"2017-11";"N";"DE";"I";"130.08967067"
"2017-11";"N";"GB";"I";"187.81509257"
"2017-11";"N";"US";"I";"169.75249966"
"2017-11";"K";"CN";"I";"98.2816968"
"2017-11";"K";"DE";"I";"109.36124489"
"2017-11";"K";"GB";"I";"141.48424524"
"2017-11";"K";"US";"I";"128.11886221"
"2017-12";"N";"CN";"I";"135.71105966"
"2017-12";"N";"DE";"I";"129.57247116"
"2017-12";"N";"GB";"I";"186.09432334"
"2017-12";"N";"US";"I";"170.62150163"
"2017-12";"K";"CN";"I";"98.21639728"
"2017-12";"K";"DE";"I";"108.79027012"
"2017-12";"K";"GB";"I";"140.04449972"
"2017-12";"K";"US";"I";"128.61963005"
"2018-01";"N";"CN";"I";"136.15003211"
"2018-01";"N";"DE";"I";"129.19561764"
"2018-01";"N";"GB";"I";"185.6615272"
"2018-01";"N";"US";"I";"175.01595708"
"2018-01";"K";"CN";"I";"98.51384696"
"2018-01";"K";"DE";"I";"108.4029722"
"2018-01";"K";"GB";"I";"139.5731344"
"2018-01";"K";"US";"I";"131.53525698"
"2018-02";"N";"CN";"I";"137.40683687"
"2018-02";"N";"DE";"I";"131.20490132"
"2018-02";"N";"GB";"I";"188.50443781"
"2018-02";"N";"US";"I";"180.26770261"
"2018-02";"K";"CN";"I";"99.11661979"
"2018-02";"K";"DE";"I";"110.31651305"
"2018-02";"K";"GB";"I";"141.72116574"
"2018-02";"K";"US";"I";"135.29427045"
"2018-03";"N";"CN";"I";"135.47891824"
"2018-03";"N";"DE";"I";"129.65802506"
"2018-03";"N";"GB";"I";"186.21398874"
"2018-03";"N";"US";"I";"177.78551774"
"2018-03";"K";"CN";"I";"98.02165132"
"2018-03";"K";"DE";"I";"108.82020414"
"2018-03";"K";"GB";"I";"139.88510383"
"2018-03";"K";"US";"I";"133.4269935"
"2018-04";"N";"CN";"I";"132.20222841"
"2018-04";"N";"DE";"I";"127.47717029"
"2018-04";"N";"GB";"I";"180.88978873"
"2018-04";"N";"US";"I";"174.0317651"
"2018-04";"K";"CN";"I";"95.54528924"
"2018-04";"K";"DE";"I";"107.22392247"
"2018-04";"K";"GB";"I";"135.78240447"
"2018-04";"K";"US";"I";"130.42973513"
"2018-05";"N";"CN";"I";"129.85711653"
"2018-05";"N";"DE";"I";"128.38776089"
"2018-05";"N";"GB";"I";"183.31396661"
"2018-05";"N";"US";"I";"168.84962418"
"2018-05";"K";"CN";"I";"93.86751734"
"2018-05";"K";"DE";"I";"107.42444805"
"2018-05";"K";"GB";"I";"137.52758006"
"2018-05";"K";"US";"I";"126.38054151"
"2018-06";"N";"CN";"I";"132.75216801"
"2018-06";"N";"DE";"I";"131.07736699"
"2018-06";"N";"GB";"I";"187.32957447"
"2018-06";"N";"US";"I";"170.15841852"
"2018-06";"K";"CN";"I";"95.69069053"
"2018-06";"K";"DE";"I";"109.61312638"
"2018-06";"K";"GB";"I";"140.40499752"
"2018-06";"K";"US";"I";"127.27673912"
"2018-07";"N";"CN";"I";"137.21670539"
"2018-07";"N";"DE";"I";"130.35742067"
"2018-07";"N";"GB";"I";"188.05753806"
"2018-07";"N";"US";"I";"169.29787335"
"2018-07";"K";"CN";"I";"98.77373243"
"2018-07";"K";"DE";"I";"108.92125784"
"2018-07";"K";"GB";"I";"140.91334787"
"2018-07";"K";"US";"I";"126.64950802"
"2018-08";"N";"CN";"I";"140.80943378"
"2018-08";"N";"DE";"I";"132.70858102"
"2018-08";"N";"GB";"I";"193.52983631"
"2018-08";"N";"US";"I";"170.3012302"
"2018-08";"K";"CN";"I";"100.95708561"
"2018-08";"K";"DE";"I";"110.64456654"
"2018-08";"K";"GB";"I";"144.51520378"
"2018-08";"K";"US";"I";"127.25435814"
"2018-09";"N";"CN";"I";"143.92403274"
"2018-09";"N";"DE";"I";"134.18417"
"2018-09";"N";"GB";"I";"195.0046423"
"2018-09";"N";"US";"I";"173.96506589"
"2018-09";"K";"CN";"I";"103.03064132"
"2018-09";"K";"DE";"I";"111.62677763"
"2018-09";"K";"GB";"I";"145.58515113"
"2018-09";"K";"US";"I";"129.85991509"
"2018-10";"N";"CN";"I";"141.56315436"
"2018-10";"N";"DE";"I";"132.72143616"
"2018-10";"N";"GB";"I";"190.52703285"
"2018-10";"N";"US";"I";"169.48363881"
"2018-10";"K";"CN";"I";"101.29940954"
"2018-10";"K";"DE";"I";"110.32721866"
"2018-10";"K";"GB";"I";"142.21482192"
"2018-10";"K";"US";"I";"126.4012753"
"2018-11";"N";"CN";"I";"140.85758702"
"2018-11";"N";"DE";"I";"133.15922851"
"2018-11";"N";"GB";"I";"190.88191503"
"2018-11";"N";"US";"I";"168.20930914"
"2018-11";"K";"CN";"I";"100.96497778"
"2018-11";"K";"DE";"I";"110.70060511"
"2018-11";"K";"GB";"I";"142.19045031"
"2018-11";"K";"US";"I";"125.4611759"
"2018-12";"N";"CN";"I";"140.97905342"
"2018-12";"N";"DE";"I";"134.13254155"
"2018-12";"N";"GB";"I";"195.92659925"
"2018-12";"N";"US";"I";"169.75079572"
"2018-12";"K";"CN";"I";"100.83760985"
"2018-12";"K";"DE";"I";"111.64058282"
"2018-12";"K";"GB";"I";"145.56095204"
"2018-12";"K";"US";"I";"126.49933134"
"2019-01";"N";"CN";"I";"139.54795115"
"2019-01";"N";"DE";"I";"134.15188042"
"2019-01";"N";"GB";"I";"193.45714706"
