"PERIOD","SECTOR","CLASSIFICATION","VALUE","STATUS","UNIT_MEAS"
"2016","S.1","P.5111c","65557.6361017059","A","MCHF"
"2016","S.1","P.5111c","65927.2904619735","A","Y"
"2016","S.1","P.5111c","-0.720533809853358","A","AC"
"2016","S.1","P.5111c","-0.160734986337349","A","ACPP"
"2016","S.1","P.52","-8131.990872462","A","MCHF"
"2016","S.1","P.52","-14387.3181096789","A","Y"
"2016","S.1","P.52","-11.7694421837395","A","AC"
"2016","S.1","P.52","-97.7452440440296","A","ACPP"
"2016","S.1","P.53","1774.53004296782","A","MCHF"
"2016","S.1","P.53","1958.06945311673","A","Y"
"2016","S.1","P.53","207.471798944247","A","AC"
"2016","S.1","P.53","218.587593046487","A","ACPP"
"2016","S.1","P.5","173271.105085632","A","MCHF"
"2016","S.1","P.5","168654.518225599","A","Y"
"2016","S.1","P.5","3.44439392600019","A","AC"
"2016","S.1","P.5","0.688250427597248","A","ACPP"
"2016","S.13","P.3","78053.97569849","A","MCHF"
"2016","S.13","P.3","77301.6037698929","A","Y"
"2016","S.13","P.3","1.2745167459041","A","AC"
"2016","S.13","P.3","0.298319149305215","A","ACPP"
"2016","S.14+S15","P.3","358267.126648476","A","MCHF"
"2016","S.14+S15","P.3","358934.580450546","A","Y"
"2016","S.14+S15","P.3","1.44538963527619","A","AC"
"2016","S.14+S15","P.3","1.6343830035706","A","ACPP"
"2016","S.2","P.7","384666.716976266","A","MCHF"
"2016","S.2","P.7","374934.573679245","A","Y"
"2016","S.2","P.7","8.01875660382089","A","AC"
"2016","S.2","P.7","5.28586090050147","A","ACPP"
"2016","S.2","P.71","261388.085971006","A","MCHF"
"2016","S.2","P.71","253150.498264759","A","Y"
"2016","S.2","P.71","9.25368206800397","A","AC"
"2016","S.2","P.71","5.81057644625257","A","ACPP"
"2016","S.2","P.71c","181165.041001079","A","MCHF"
"2016","S.2","P.71c","181000.669410033","A","Y"
"2016","S.2","P.71c","4.81698079063547","A","AC"
"2016","S.2","P.71c","4.72188002612821","A","ACPP"
"2016","S.2","P.72","123278.63100526","A","MCHF"
"2016","S.2","P.72","121784.075414486","A","Y"
"2016","S.2","P.72","5.49052928147297","A","AC"
"2016","S.2","P.72","4.21162588170527","A","ACPP"
"2016","S.2","P.6","452922.840107835","A","MCHF"
"2016","S.2","P.6","451869.231991308","A","Y"
"2016","S.2","P.6","6.22478744952628","A","AC"
"2016","S.2","P.6","5.97768289148164","A","ACPP"
"2016","S.2","P.61","322133.50452955","A","MCHF"
"2016","S.2","P.61","319537.737543027","A","Y"
"2016","S.2","P.61","7.23943664309632","A","AC"
"2016","S.2","P.61","6.37529620015168","A","ACPP"
"2016","S.2","P.61c","242974.48459555","A","MCHF"
"2016","S.2","P.61c","248348.229055036","A","Y"
"2016","S.2","P.61c","4.16424356891847","A","AC"
"2016","S.2","P.61c","6.46799174925428","A","ACPP"
"2016","S.2","P.62","130789.335578285","A","MCHF"
"2016","S.2","P.62","132331.494448281","A","Y"
"2016","S.2","P.62","3.80572946111792","A","AC"
"2016","S.2","P.62","5.029720130824","A","ACPP"
"2017","S.1","B.1*b","684558.467478287","A","MCHF"
"2017","S.1","B.1*b","687086.045217293","A","Y"
"2017","S.1","B.1*b","0.989917155735375","A","AC"
"2017","S.1","B.1*b","1.36279964655777","A","ACPP"
"2017","S.1","P.3","444145.043464902","A","MCHF"
"2017","S.1","P.3","441196.060852717","A","Y"
"2017","S.1","P.3","1.79316129241771","A","AC"
"2017","S.1","P.3","1.11728689708765","A","ACPP"
"2017","S.1","P.51b","185850.017591374","A","MCHF"
"2017","S.1","P.51b","185983.418694435","A","Y"
"2017","S.1","P.51b","3.46350907193001","A","AC"
"2017","S.1","P.51b","3.53777404330657","A","ACPP"
"2017","S.1","P.5111be","119720.904591374","A","MCHF"
"2017","S.1","P.5111be","119458.293573434","A","Y"
"2017","S.1","P.5111be","4.95303648983612","A","AC"
"2017","S.1","P.5111be","4.72281918699717","A","ACPP"
"2017","S.1","P.5111c","66129.113","A","MCHF"
"2017","S.1","P.5111c","66525.1251210008","A","Y"
"2017","S.1","P.5111c","0.871716755325847","A","AC"
"2017","S.1","P.5111c","1.47578387023278","A","ACPP"
"2017","S.1","P.52","-9419.81122166536","A","MCHF"
"2017","S.1","P.52","-10050.7190547616","A","Y"
"2017","S.1","P.52","-15.8364706675263","A","AC"
"2017","S.1","P.52","-23.5948147555989","A","ACPP"
"2017","S.1","P.53","1858.35221412845","A","MCHF"
"2017","S.1","P.53","1918.99040511855","A","Y"
"2017","S.1","P.53","4.72362648875961","A","AC"
"2017","S.1","P.53","8.14076733855243","A","ACPP"
"2017","S.1","P.5","178288.558583837","A","MCHF"
"2017","S.1","P.5","177851.690044792","A","Y"
"2017","S.1","P.5","2.89572430194046","A","AC"
"2017","S.1","P.5","2.64359424319278","A","ACPP"
"2017","S.13","P.3","78788.51409993","A","MCHF"
"2017","S.13","P.3","78797.9977907467","A","Y"
"2017","S.13","P.3","0.941064686156915","A","AC"
"2017","S.13","P.3","0.953214856256345","A","ACPP"
"2017","S.14+S15","P.3","365356.529364972","A","MCHF"
"2017","S.14+S15","P.3","362398.063061971","A","Y"
"2017","S.14+S15","P.3","1.97880357676578","A","AC"
"2017","S.14+S15","P.3","1.15303250179229","A","ACPP"
"2017","S.2","P.7","392069.342510132","A","MCHF"
"2017","S.2","P.7","383177.241923931","A","Y"
"2017","S.2","P.7","1.92442579697446","A","AC"
"2017","S.2","P.7","-0.387211834713246","A","ACPP"
"2017","S.2","P.71","260117.234970176","A","MCHF"
"2017","S.2","P.71","255486.876364214","A","Y"
"2017","S.2","P.71","-0.486193162212812","A","AC"
"2017","S.2","P.71","-2.25764291622938","A","ACPP"
"2017","S.2","P.71c","193215.535768501","A","MCHF"
"2017","S.2","P.71c","189129.526971987","A","Y"
"2017","S.2","P.71c","6.65166673483668","A","AC"
"2017","S.2","P.71c","4.39625985614994","A","ACPP"
"2017","S.2","P.72","131952.107539956","A","MCHF"
"2017","S.2","P.72","127690.365559717","A","Y"
"2017","S.2","P.72","7.03566908877007","A","AC"
"2017","S.2","P.72","3.57866932694017","A","ACPP"
"2017","S.2","P.6","454194.207939685","A","MCHF"
"2017","S.2","P.6","451215.536243719","A","Y"
"2017","S.2","P.6","0.280702962903565","A","AC"
"2017","S.2","P.6","-0.376952476874466","A","ACPP"
"2017","S.2","P.61","323540.23429973","A","MCHF"
"2017","S.2","P.61","320536.419992537","A","Y"
"2017","S.2","P.61","0.436691542605737","A","AC"
"2017","S.2","P.61","-0.495783429713523","A","ACPP"
"2017","S.2","P.61c","260677.30709073","A","MCHF"
"2017","S.2","P.61c","258180.612366857","A","Y"
"2017","S.2","P.61c","7.28587716716335","A","AC"
"2017","S.2","P.61c","6.25832288382824","A","ACPP"
"2017","S.2","P.62","130653.973639955","A","MCHF"
"2017","S.2","P.62","130679.116251182","A","Y"
"2017","S.2","P.62","-0.103496158713432","A","AC"
"2017","S.2","P.62","-0.084272411520669","A","ACPP"
"2018","S.1","B.1*b","709521.556495539","A","MCHF"
"2018","S.1","B.1*b","704139.891073315","A","Y"
"2018","S.1","B.1*b","3.6465970699637","A","AC"
"2018","S.1","B.1*b","2.86044575084444","A","ACPP"
"2018","S.1","P.3","452232.571381913","A","MCHF"
"2018","S.1","P.3","447194.761316299","A","Y"
"2018","S.1","P.3","1.8209204484006","A","AC"
"2018","S.1","P.3","0.686649079229692","A","ACPP"
"2018","S.1","P.51b","188751.847909246","A","MCHF"
"2018","S.1","P.51b","187314.843641007","A","Y"
"2018","S.1","P.51b","1.56138285886672","A","AC"
"2018","S.1","P.51b","0.788176438515787","A","ACPP"
"2018","S.1","P.5111be","122261.901057565","A","MCHF"
"2018","S.1","P.5111be","121170.087961031","A","Y"
"2018","S.1","P.5111be","2.12243340030179","A","AC"
"2018","S.1","P.5111be","1.21046810880927","A","ACPP"
"2018","S.1","P.5111c","66489.9468516818","A","MCHF"
"2018","S.1","P.5111c","66144.7556799762","A","Y"
"2018","S.1","P.5111c","0.545650524122002","A","AC"
"2018","S.1","P.5111c","0.0236547554722384","A","ACPP"
"2018","S.1","P.52","-3079.21225929045","A","MCHF"
"2018","S.1","P.52","-2031.25686562577","A","Y"
"2018","S.1","P.52","67.3113166832014","A","AC"
"2018","S.1","P.52","78.4363314951161","A","ACPP"
"2018","S.1","P.53","-3081.14302252333","A","MCHF"
"2018","S.1","P.53","-2839.95018526324","A","Y"
"2018","S.1","P.53","-265.799733715622","A","AC"
"2018","S.1","P.53","-252.820878823294","A","ACPP"
"2018","S.1","P.5","182591.492627433","A","MCHF"
"2018","S.1","P.5","182443.636590118","A","Y"
"2018","S.1","P.5","2.4134661684262","A","AC"
"2018","S.1","P.5","2.33053541925782","A","ACPP"
"2018","S.13","P.3","79927.04132387","A","MCHF"
"2018","S.13","P.3","79417.9189841701","A","Y"
"2018","S.13","P.3","1.44504213202446","A","AC"
"2018","S.13","P.3","0.798853603764848","A","ACPP"
"2018","S.14+S15","P.3","372305.530058043","A","MCHF"
"2018","S.14+S15","P.3","367776.842332128","A","Y"
"2018","S.14+S15","P.3","1.90197796797233","A","AC"
"2018","S.14+S15","P.3","0.662452364369335","A","ACPP"
"2018","S.2","P.7","404074.783679343","A","MCHF"
"2018","S.2","P.7","395012.069750767","A","Y"
"2018","S.2","P.7","3.06207088071435","A","AC"
"2018","S.2","P.7","0.750562954449548","A","ACPP"
"2018","S.2","P.71","267320.082963373","A","MCHF"
"2018","S.2","P.71","263379.616579637","A","Y"
"2018","S.2","P.71","2.76907756382341","A","AC"
"2018","S.2","P.71","1.25419663554206","A","ACPP"
"2018","S.2","P.71c","208755.017522923","A","MCHF"
"2018","S.2","P.71c","204402.944777632","A","Y"
"2018","S.2","P.71c","8.04256329213634","A","AC"
"2018","S.2","P.71c","5.79011877312757","A","ACPP"
"2018","S.2","P.72","136754.70071597","A","MCHF"
"2018","S.2","P.72","131632.45317113","A","Y"
"2018","S.2","P.72","3.63964870705815","A","AC"
"2018","S.2","P.72","-0.242250294281348","A","ACPP"
"2018","S.2","P.6","478772.276165539","A","MCHF"
"2018","S.2","P.6","469513.56291767","A","Y"
"2018","S.2","P.6","5.41135659508845","A","AC"
"2018","S.2","P.6","3.37286445097509","A","ACPP"
"2018","S.2","P.61","338074.812285776","A","MCHF"
"2018","S.2","P.61","331128.173568121","A","Y"
"2018","S.2","P.61","4.49235564705102","A","AC"
"2018","S.2","P.61","2.34528459337193","A","ACPP"
"2018","S.2","P.61c","282692.288582776","A","MCHF"
"2018","S.2","P.61c","275307.179562855","A","Y"
"2018","S.2","P.61c","8.44530033616757","A","AC"
"2018","S.2","P.61c","5.61225395313486","A","ACPP"
"2018","S.2","P.62","140697.463879763","A","MCHF"
"2018","S.2","P.62","138385.389349549","A","Y"
"2018","S.2","P.62","7.68709129925499","A","AC"
"2018","S.2","P.62","5.91747460425515","A","ACPP"
"2019","S.1","B.1*b","716878.589831865","A","MCHF"
"2019","S.1","B.1*b","717624.166717149","A","Y"
"2019","S.1","B.1*b","1.03690060844162","A","AC"
"2019","S.1","B.1*b","1.14198224809838","A","ACPP"
"2019","S.1","P.3","457074.848391027","A","MCHF"
"2019","S.1","P.3","457411.706213571","A","Y"
"2019","S.1","P.3","1.07074928157388","A","AC"
"2019","S.1","P.3","1.14523702170148","A","ACPP"
"2019","S.1","P.51b","190848.882425653","A","MCHF"
"2019","S.1","P.51b","190447.30317154","A","Y"
"2019","S.1","P.51b","1.11100078734848","A","AC"
"2019","S.1","P.51b","0.898245649552027","A","ACPP"
"2019","S.1","P.5111be","124545.634034164","A","MCHF"
"2019","S.1","P.5111be","124530.670048315","A","Y"
"2019","S.1","P.5111be","1.86790239383273","A","AC"
"2019","S.1","P.5111be","1.8556631061073","A","ACPP"
"2019","S.1","P.5111c","66303.2483914887","A","MCHF"
"2019","S.1","P.5111c","65916.633123225","A","Y"
"2019","S.1","P.5111c","-0.280792012978397","A","AC"
"2019","S.1","P.5111c","-0.862256259184034","A","ACPP"
"2019","S.1","P.52","1280.05786158244","A","MCHF"
"2019","S.1","P.52","973.835658686994","A","Y"
"2019","S.1","P.52","141.570952366805","A","AC"
"2019","S.1","P.52","131.626129564429","A","ACPP"
"2019","S.1","P.53","-2602.0627912901","A","MCHF"
"2019","S.1","P.53","-1534.32289163506","A","Y"
"2019","S.1","P.53","15.5487826345978","A","AC"
"2019","S.1","P.53","50.2028019985091","A","ACPP"
"2019","S.1","P.5","189526.877495945","A","MCHF"
"2019","S.1","P.5","189886.815938592","A","Y"
"2019","S.1","P.5","3.79830668379708","A","AC"
"2019","S.1","P.5","3.99543440177974","A","ACPP"
"2019","S.13","P.3","81400.87391534","A","MCHF"
"2019","S.13","P.3","80588.214174453","A","Y"
"2019","S.13","P.3","1.84397241166217","A","AC"
"2019","S.13","P.3","0.827220474612419","A","ACPP"
"2019","S.14+S15","P.3","375673.974475687","A","MCHF"
"2019","S.14+S15","P.3","376823.492039118","A","Y"
"2019","S.14+S15","P.3","0.904752722077427","A","AC"
"2019","S.14+S15","P.3","1.21350923269146","A","ACPP"
"2019","S.2","P.7","409783.705920145","A","MCHF"
"2019","S.2","P.7","405199.650023151","A","Y"
"2019","S.2","P.7","1.4128380367661","A","AC"
"2019","S.2","P.7","0.278380732785508","A","ACPP"
"2019","S.2","P.71","269733.596113582","A","MCHF"
"2019","S.2","P.71","264777.978203638","A","Y"
"2019","S.2","P.71","0.902855155308225","A","AC"
"2019","S.2","P.71","-0.950959139154279","A","ACPP"
"2019","S.2","P.71c","212343.8144598","A","MCHF"
"2019","S.2","P.71c","213927.285691354","A","Y"
"2019","S.2","P.71c","1.71914283999564","A","AC"
"2019","S.2","P.71c","2.47767370087908","A","ACPP"
"2019","S.2","P.72","140050.109806563","A","MCHF"
"2019","S.2","P.72","140421.671819513","A","Y"
"2019","S.2","P.72","2.40972271763978","A","AC"
"2019","S.2","P.72","2.68142234551707","A","ACPP"
"2019","S.2","P.6","480060.569865037","A","MCHF"
"2019","S.2","P.6","475525.294588135","A","Y"
"2019","S.2","P.6","0.269082769331686","A","AC"
"2019","S.2","P.6","-0.678189138980321","A","ACPP"
"2019","S.2","P.61","340656.293533665","A","MCHF"
"2019","S.2","P.61","337661.346754979","A","Y"
"2019","S.2","P.61","0.763582838495184","A","AC"
"2019","S.2","P.61","-0.122300010462631","A","ACPP"
"2019","S.2","P.61c","286934.080138665","A","MCHF"
"2019","S.2","P.61c","290040.70081719","A","Y"
"2019","S.2","P.61c","1.50049779467081","A","AC"
"2019","S.2","P.61c","2.59943851714311","A","ACPP"
"2019","S.2","P.62","139404.276331372","A","MCHF"
"2019","S.2","P.62","137863.947833156","A","Y"
"2019","S.2","P.62","-0.919126409766402","A","AC"
"2019","S.2","P.62","-2.01390698060341","A","ACPP"
"2020","S.1","B.1*b","696619.958670144","A","MCHF"
"2020","S.1","B.1*b","701524.934426715","A","Y"
"2020","S.1","B.1*b","-2.82595009100121","A","AC"
"2020","S.1","B.1*b","-2.1417371955203","A","ACPP"
"2020","S.1","P.3","445949.025882232","A","MCHF"
"2020","S.1","P.3","447561.187177827","A","Y"
"2020","S.1","P.3","-2.43413579809956","A","AC"
"2020","S.1","P.3","-2.08142304191306","A","ACPP"
"2020","S.1","P.51b","188044.961677525","A","MCHF"
"2020","S.1","P.51b","188287.844049713","A","Y"
"2020","S.1","P.51b","-1.46918373976854","A","AC"
"2020","S.1","P.51b","-1.34191950374006","A","ACPP"
"2020","S.1","P.5111be","122372.017246898","A","MCHF"
"2020","S.1","P.5111be","122668.977405407","A","Y"
"2020","S.1","P.5111be","-1.74523724105018","A","AC"
"2020","S.1","P.5111be","-1.50680242090438","A","ACPP"
"2020","S.1","P.5111c","65672.9444306273","A","MCHF"
"2020","S.1","P.5111c","65618.8666443064","A","Y"
"2020","S.1","P.5111c","-0.950638130336724","A","AC"
"2020","S.1","P.5111c","-1.03219942278145","A","ACPP"
"2020","S.1","P.52","3884.27289892798","A","MCHF"
"2020","S.1","P.52","-3894.60360979899","A","Y"
"2020","S.1","P.52","203.445103186675","A","AC"
"2020","S.1","P.52","-404.252153491279","A","ACPP"
"2020","S.1","P.53","14122.2404799812","A","MCHF"
"2020","S.1","P.53","11418.0067611366","A","Y"
"2020","S.1","P.53","642.732501584998","A","AC"
"2020","S.1","P.53","538.805965765169","A","ACPP"
"2020","S.1","P.5","206051.475056434","A","MCHF"
"2020","S.1","P.5","195811.247201051","A","Y"
"2020","S.1","P.5","8.71886762385069","A","AC"
"2020","S.1","P.5","3.31581978668963","A","ACPP"
"2020","S.13","P.3","84475.30261487","A","MCHF"
"2020","S.13","P.3","84532.5773565528","A","Y"
"2020","S.13","P.3","3.77689888529638","A","AC"
"2020","S.13","P.3","3.8472602204122","A","ACPP"
"2020","S.14+S15","P.3","361473.723267362","A","MCHF"
"2020","S.14+S15","P.3","363028.609821275","A","Y"
"2020","S.14+S15","P.3","-3.77994010049379","A","AC"
"2020","S.14+S15","P.3","-3.36604756080359","A","ACPP"
"2020","S.2","P.7","401882.986466066","A","MCHF"
"2020","S.2","P.7","396751.972799182","A","Y"
"2020","S.2","P.7","-1.9280218661546","A","AC"
"2020","S.2","P.7","-3.18014916959693","A","ACPP"
"2020","S.2","P.71","271946.956088182","A","MCHF"
"2020","S.2","P.71","265258.981298469","A","Y"
"2020","S.2","P.71","0.820572596996017","A","AC"
"2020","S.2","P.71","-1.65890155308233","A","ACPP"
"2020","S.2","P.71c","191537.698314919","A","MCHF"
"2020","S.2","P.71c","197924.201699664","A","Y"
"2020","S.2","P.71c","-9.79831515121432","A","AC"
"2020","S.2","P.71c","-6.7906912178343","A","ACPP"
"2020","S.2","P.72","129936.030377884","A","MCHF"
"2020","S.2","P.72","131492.991500713","A","Y"
"2020","S.2","P.72","-7.22175758565884","A","AC"
"2020","S.2","P.72","-6.1100404117277","A","ACPP"
"2020","S.2","P.6","446502.444197546","A","MCHF"
"2020","S.2","P.6","454904.472847015","A","Y"
"2020","S.2","P.6","-6.99039408233954","A","AC"
"2020","S.2","P.6","-5.24019230012889","A","ACPP"
"2020","S.2","P.61","331441.079867874","A","MCHF"
"2020","S.2","P.61","333209.641799091","A","Y"
"2020","S.2","P.61","-2.70513530520767","A","AC"
"2020","S.2","P.61","-2.18597215901373","A","ACPP"
"2020","S.2","P.61c","267928.524137874","A","MCHF"
"2020","S.2","P.61c","280018.212860934","A","Y"
"2020","S.2","P.61c","-6.62366631095416","A","AC"
"2020","S.2","P.61c","-2.41026345646664","A","ACPP"
"2020","S.2","P.62","115061.364329672","A","MCHF"
"2020","S.2","P.62","121694.831047924","A","Y"
"2020","S.2","P.62","-17.462098468081","A","AC"
"2020","S.2","P.62","-12.7036599948714","A","ACPP"
"2021","S.1","B.1*b","745067.034673085","A","MCHF"
"2021","S.1","B.1*b","735349.38332174","A","Y"
"2021","S.1","B.1*b","6.95459201246935","A","AC"
"2021","S.1","B.1*b","5.55962030222779","A","ACPP"
"2021","S.1","P.3","459126.919827987","A","MCHF"
"2021","S.1","P.3","456577.347314394","A","Y"
"2021","S.1","P.3","2.95502247587262","A","AC"
"2021","S.1","P.3","2.38330410322916","A","ACPP"
"2021","S.1","P.51b","195625.37165647","A","MCHF"
"2021","S.1","P.51b","193073.026187809","A","Y"
"2021","S.1","P.51b","4.03116888180427","A","AC"
"2021","S.1","P.51b","2.67386292375434","A","ACPP"
"2021","S.1","P.5111be","130184.345798385","A","MCHF"
"2021","S.1","P.5111be","129419.256466343","A","Y"
"2021","S.1","P.5111be","6.38408087669634","A","AC"
"2021","S.1","P.5111be","5.75886495784898","A","ACPP"
"2021","S.1","P.5111c","65441.0258580857","A","MCHF"
"2021","S.1","P.5111c","63653.7697214662","A","Y"
"2021","S.1","P.5111c","-0.353141730665991","A","AC"
"2021","S.1","P.5111c","-3.07459141152729","A","ACPP"
"2021","S.1","P.52","-4324.12148384918","A","MCHF"
"2021","S.1","P.52","-1269.13844862938","A","Y"
"2021","S.1","P.52","-211.323833220951","A","AC"
"2021","S.1","P.52","-132.673771427843","A","ACPP"
"2021","S.1","P.53","3575.2480406581","A","MCHF"
"2021","S.1","P.53","4416.0561498663","A","Y"
"2021","S.1","P.53","-74.683563520065","A","AC"
"2021","S.1","P.53","-68.7297765809453","A","ACPP"
"2021","S.1","P.5","194876.498213279","A","MCHF"
"2021","S.1","P.5","196219.943889046","A","Y"
"2021","S.1","P.5","-5.42339084934695","A","AC"
"2021","S.1","P.5","-4.77139567416156","A","ACPP"
"2021","S.13","P.3","88795.15419943","A","MCHF"
"2021","S.13","P.3","87018.8059568311","A","Y"
"2021","S.13","P.3","5.11374502469032","A","AC"
"2021","S.13","P.3","3.01094315525236","A","ACPP"
"2021","S.14+S15","P.3","370331.765628557","A","MCHF"
"2021","S.14+S15","P.3","369558.541357563","A","Y"
"2021","S.14+S15","P.3","2.45053562431237","A","AC"
"2021","S.14+S15","P.3","2.2366267780468","A","ACPP"
"2021","S.2","P.7","438822.342986556","A","MCHF"
"2021","S.2","P.7","425323.795761019","A","Y"
"2021","S.2","P.7","9.19157012475542","A","AC"
"2021","S.2","P.7","5.83274487459102","A","ACPP"
"2021","S.2","P.71","294529.134102199","A","MCHF"
"2021","S.2","P.71","284259.396391822","A","Y"
"2021","S.2","P.71","8.30389070679461","A","AC"
"2021","S.2","P.71","4.52751539518871","A","ACPP"
"2021","S.2","P.71c","211835.680689009","A","MCHF"
"2021","S.2","P.71c","200493.334402906","A","Y"
"2021","S.2","P.71c","10.5973824227106","A","AC"
"2021","S.2","P.71c","4.67565193002524","A","ACPP"
"2021","S.2","P.72","144293.208884356","A","MCHF"
"2021","S.2","P.72","141064.399369197","A","Y"
"2021","S.2","P.72","11.0494205992891","A","AC"
"2021","S.2","P.72","8.56449820650163","A","ACPP"
"2021","S.2","P.6","529885.959618375","A","MCHF"
"2021","S.2","P.6","507875.887879319","A","Y"
"2021","S.2","P.6","18.6748172388364","A","AC"
"2021","S.2","P.6","13.7453768684454","A","ACPP"
"2021","S.2","P.61","400684.353681834","A","MCHF"
"2021","S.2","P.61","377592.435634201","A","Y"
"2021","S.2","P.61","20.8915786303746","A","AC"
"2021","S.2","P.61","13.9244525104508","A","ACPP"
"2021","S.2","P.61c","326618.953382834","A","MCHF"
"2021","S.2","P.61c","302687.821761179","A","Y"
"2021","S.2","P.61c","21.9052560505868","A","AC"
"2021","S.2","P.61c","12.973347177256","A","ACPP"
"2021","S.2","P.62","129201.605936542","A","MCHF"
"2021","S.2","P.62","130283.452245118","A","Y"
"2021","S.2","P.62","12.2893046586472","A","AC"
"2021","S.2","P.62","13.2295388674787","A","ACPP"
"2022","S.1","B.1*b","791087.249648353","A","MCHF"
"2022","S.1","B.1*b","767747.329320785","A","Y"
"2022","S.1","B.1*b","6.17665429198066","A","AC"
"2022","S.1","B.1*b","3.04406094918044","A","ACPP"
"2022","S.1","P.3","485757.791601051","A","MCHF"
"2022","S.1","P.3","473906.866621111","A","Y"
"2022","S.1","P.3","5.80032897723372","A","AC"
"2022","S.1","P.3","3.21914184397229","A","ACPP"
"2022","S.1","P.51b","202922.098261646","A","MCHF"
"2022","S.1","P.51b","195452.234696801","A","Y"
"2022","S.1","P.51b","3.72994900579079","A","AC"
"2022","S.1","P.51b","-0.0885043479807762","A","ACPP"
"2022","S.1","P.5111be","137208.890954975","A","MCHF"
"2022","S.1","P.5111be","134503.557530542","A","Y"
"2022","S.1","P.5111be","5.39584472580828","A","AC"
"2022","S.1","P.5111be","3.31776582327835","A","ACPP"
"2022","S.1","P.5111c","65713.2073066706","A","MCHF"
"2022","S.1","P.5111c","60948.6771662588","A","Y"
"2022","S.1","P.5111c","0.41591867642041","A","AC"
"2022","S.1","P.5111c","-6.86472840686957","A","ACPP"
"2022","S.1","P.52","-3082.22446403543","A","MCHF"
"2022","S.1","P.52","4121.18980259697","A","Y"
"2022","S.1","P.52","28.7202157583291","A","AC"
"2022","S.1","P.52","195.306984736433","A","ACPP"
"2022","S.1","P.53","-3513.03712628567","A","MCHF"
"2022","S.1","P.53","-3739.75372651793","A","Y"
"2022","S.1","P.53","-198.259955290795","A","AC"
"2022","S.1","P.53","-204.601238403296","A","ACPP"
"2022","S.1","P.5","196326.836671324","A","MCHF"
"2022","S.1","P.5","195833.67077288","A","Y"
"2022","S.1","P.5","0.744234667259757","A","AC"
"2022","S.1","P.5","0.491168800946445","A","ACPP"
"2022","S.13","P.3","89558.42081022","A","MCHF"
"2022","S.13","P.3","87723.7609468139","A","Y"
"2022","S.13","P.3","0.859581378816857","A","AC"
"2022","S.13","P.3","-1.20658977652066","A","ACPP"
"2022","S.14+S15","P.3","396199.370790831","A","MCHF"
"2022","S.14+S15","P.3","386183.105674297","A","Y"
"2022","S.14+S15","P.3","6.98498145800934","A","AC"
"2022","S.14+S15","P.3","4.28030796084579","A","ACPP"
"2022","S.2","P.7","493329.37373992","A","MCHF"
"2022","S.2","P.7","464222.406244808","A","Y"
"2022","S.2","P.7","12.4212068105734","A","AC"
"2022","S.2","P.7","5.78823381812866","A","ACPP"
"2022","S.2","P.71","339429.62234336","A","MCHF"
"2022","S.2","P.71","315620.898740985","A","Y"
"2022","S.2","P.71","15.2448376212523","A","AC"
"2022","S.2","P.71","7.1611810842004","A","ACPP"
"2022","S.2","P.71c","248195.168665226","A","MCHF"
"2022","S.2","P.71c","228176.173417087","A","Y"
"2022","S.2","P.71c","17.1640055433324","A","AC"
"2022","S.2","P.71c","7.71375845416128","A","ACPP"
"2022","S.2","P.72","153899.751396559","A","MCHF"
"2022","S.2","P.72","148601.507503823","A","Y"
"2022","S.2","P.72","6.65765394399266","A","AC"
"2022","S.2","P.72","2.98579444783105","A","ACPP"
"2022","S.2","P.6","602331.995115897","A","MCHF"
"2022","S.2","P.6","562229.198171602","A","Y"
"2022","S.2","P.6","13.6720051140244","A","AC"
"2022","S.2","P.6","6.1038112005309","A","ACPP"
"2022","S.2","P.61","454683.952416055","A","MCHF"
"2022","S.2","P.61","425252.626325916","A","Y"
"2022","S.2","P.61","13.4768423668222","A","AC"
"2022","S.2","P.61","6.13157774151344","A","ACPP"
"2022","S.2","P.61c","366478.391320055","A","MCHF"
"2022","S.2","P.61c","340671.262143843","A","Y"
"2022","S.2","P.61c","12.2036512346855","A","AC"
"2022","S.2","P.61c","4.30235557840948","A","ACPP"
"2022","S.2","P.62","147648.042699842","A","MCHF"
"2022","S.2","P.62","136976.571845686","A","Y"
"2022","S.2","P.62","14.2772503713002","A","AC"
"2022","S.2","P.62","6.01770067236121","A","ACPP"
"2023","S.1","B.1*b","803631.757894704","A","MCHF"
"2023","S.1","B.1*b","796492.971585489","A","Y"
"2023","S.1","B.1*b","1.58573005087964","A","AC"
"2023","S.1","B.1*b","0.683328158750987","A","ACPP"
"2023","S.1","P.3","503608.200280416","A","MCHF"
"2023","S.1","P.3","493190.391226013","A","Y"
"2023","S.1","P.3","3.67475498859849","A","AC"
"2023","S.1","P.3","1.53010404639421","A","ACPP"
"2023","S.1","P.51b","207531.821491732","A","MCHF"
"2023","S.1","P.51b","203151.301425465","A","Y"
"2023","S.1","P.51b","2.27167138008932","A","AC"
"2023","S.1","P.51b","0.112951307808974","A","ACPP"
"2023","S.1","P.5111be","141714.087565624","A","MCHF"
"2023","S.1","P.5111be","139185.970249923","A","Y"
"2023","S.1","P.5111be","3.28345822147028","A","AC"
"2023","S.1","P.5111be","1.44092651809035","A","ACPP"
"2023","S.1","P.5111c","65817.7339261078","A","MCHF"
"2023","S.1","P.5111c","63965.3311755426","A","Y"
"2023","S.1","P.5111c","0.159064857311566","A","AC"
"2023","S.1","P.5111c","-2.65985515357817","A","ACPP"
"2023","S.1","P.52","6310.8226763365","A","MCHF"
