"ESVG 2010, Quartalsaggregate des Bruttoinlandprodukts, Produktionsansatz, unbereinigte Daten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In Mio. Franken, zu laufenden Preisen und Veränderungsraten in % gegenüber dem gleichen Quartal des Vorjahres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bruttoinlandprodukt,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,,,#BEZUG!,#BEZUG!,,,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,,,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,,,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,,
,,,,Bruttowertschöpfung vor Berichtigungen,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,,,#BEZUG!,#BEZUG!,,,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,,,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,,,#BEZUG!,#BEZUG!,Berichtigungen,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,#BEZUG!,,
,,,, ,,"Land-, Forstwirtschaft und Fischerei",,Bergbau und Gewinnung von Steinen und Erden,,Verarbeitendes Gewerbe/Herstellung  von Waren,,,,Energieversorgung,,"Wasserversorgung, Abwasser- und Abfallentsorgung und Beseitigung von Umweltverschmutzung",,Baugewerbe/Bau,,Handel; Instandhaltung und Reparatur von Kraftfahrzeugen,,,,Verkehr und Lagerei; Information und Kommunikation,,Gastgewerbe und Beherbergung,,Finanzdienstleistungen,,Versicherungsdienstleistungen,,"Grundstück- und Wohnungswesen; Freiberufl., wiss., techn. und sonstige DL",,Öffentliche Verwaltung ,,Erziehung und Unterricht,,Gesundheits- und Sozialwesen,,"Kunst, Unterhaltung und Erholung ",,Erbringung von sonstigen Dienstleistungen,,Private Haushalte als Arbeitgeber und Hersteller von Waren für den Eigenbedarf,,,,Gütersteuern,,Gütersubventionen,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,davon Chemie/Pharma,,,,,,,,,,davon Detailhandel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,NOGA 01-03,,NOGA 05-09,,NOGA 10-33,,NOGA 19-21,,NOGA 35,,NOGA 36-39,,NOGA 41-43,,NOGA 45-47,,NOGA 47,,NOGA 49-53; 58-63,,NOGA 55-56,,NOGA 64,,NOGA 65,,NOGA 68-75; 77-82,,NOGA 84,,NOGA 85,,NOGA 86-88,,NOGA 90-93,,NOGA 94-96,,NOGA 97-98,,,,,,,,,
1980,1,"49,174",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2,"51,042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,3,"51,374",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,4,"53,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,1,"51,944",5.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,2,"54,730",7.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,3,"55,509",8.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,"58,287",8.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,1,"56,144",8.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,2,"58,373",6.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,3,"58,490",5.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,4,"60,566",3.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1,"58,258",3.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,2,"59,833",2.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,3,"59,940",2.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,4,"62,597",3.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,1,"61,521",5.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2,"63,828",6.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,3,"64,493",7.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,"67,345",7.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,1,"65,566",6.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,2,"68,019",6.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,3,"67,890",5.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,4,"71,214",5.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1,"68,805",4.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,2,"72,132",6.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,3,"71,558",5.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,4,"73,693",3.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,1,"71,085",3.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,2,"73,680",2.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,3,"74,529",4.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,4,"77,808",5.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,1,"75,463",6.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,2,"77,890",5.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,"78,947",5.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,"83,101",6.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,1,"81,041",7.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,2,"85,046",9.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,3,"85,310",8.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,"89,043",7.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1,"89,254",10.1%,"86,683",,"1,893",,165,,"17,858",,"2,577",,"1,561",,557,,"7,369",,"13,330",,"4,798",,"7,587",,"1,831",,"2,879",,"3,838",,"12,348",,"8,482",,744,,"4,100",,449,,"1,392",,301,,"2,571",,"4,586",,"-2,014",,,
1990,2,"92,229",8.4%,"89,797",,"1,948",,171,,"18,371",,"2,574",,"1,621",,570,,"7,813",,"14,221",,"5,112",,"7,937",,"1,850",,"2,769",,"3,886",,"12,718",,"8,741",,755,,"4,224",,462,,"1,432",,307,,"2,432",,"4,446",,"-2,014",,,
1990,3,"92,387",8.3%,"89,832",,"1,977",,167,,"17,776",,"2,525",,"1,561",,573,,"8,036",,"13,138",,"4,834",,"8,083",,"2,378",,"2,868",,"3,920",,"13,021",,"8,959",,781,,"4,329",,479,,"1,473",,314,,"2,556",,"4,570",,"-2,014",,,
1990,4,"95,328",7.1%,"92,957",,"1,971",,165,,"19,052",,"2,575",,"1,740",,569,,"6,967",,"16,033",,"5,871",,"8,126",,"1,641",,"2,811",,"3,940",,"13,326",,"9,186",,800,,"4,351",,481,,"1,477",,321,,"2,371",,"4,385",,"-2,014",,,
1991,1,"93,979",5.3%,"91,577",5.6%,"1,934",2.2%,182,10.0%,"18,416",3.1%,"2,685",4.2%,"1,830",17.2%,579,4.0%,"7,588",3.0%,"12,831",-3.7%,"4,720",-1.6%,"8,569",12.9%,"2,087",14.0%,"3,189",10.8%,"3,946",2.8%,"13,561",9.8%,"9,355",10.3%,796,7.0%,"4,415",7.7%,483,7.5%,"1,489",7.0%,327,8.7%,"2,402",-6.6%,"4,694",2.4%,"-2,291",13.8%,,
1991,2,"96,186",4.3%,"94,007",4.7%,"1,938",-0.6%,184,7.6%,"19,164",4.3%,"2,710",5.3%,"1,752",8.1%,585,2.7%,"7,943",1.7%,"13,277",-6.6%,"4,825",-5.6%,"9,086",14.5%,"1,969",6.4%,"3,223",16.4%,"3,956",1.8%,"13,769",8.3%,"9,519",8.9%,783,3.6%,"4,546",7.6%,481,3.9%,"1,500",4.8%,333,8.3%,"2,179",-10.4%,"4,470",0.5%,"-2,291",13.8%,,
1991,3,"96,399",4.3%,"94,071",4.7%,"1,902",-3.8%,177,6.1%,"18,583",4.5%,"2,694",6.7%,"1,802",15.4%,589,2.8%,"8,008",-0.3%,"12,461",-5.2%,"4,624",-4.4%,"9,246",14.4%,"2,583",8.6%,"3,195",11.4%,"3,969",1.2%,"13,998",7.5%,"9,711",8.4%,795,1.7%,"4,711",8.8%,489,2.1%,"1,515",2.9%,339,7.9%,"2,328",-8.9%,"4,619",1.1%,"-2,291",13.8%,,
1991,4,"99,041",3.9%,"96,941",4.3%,"1,863",-5.5%,167,0.7%,"19,656",3.2%,"2,771",7.6%,"1,954",12.3%,586,2.8%,"6,868",-1.4%,"15,898",-0.8%,"5,880",0.2%,"9,020",11.0%,"1,726",5.2%,"3,191",13.5%,"3,981",1.1%,"14,241",6.9%,"9,915",7.9%,828,3.5%,"4,729",8.7%,489,1.6%,"1,484",0.5%,345,7.4%,"2,101",-11.4%,"4,392",0.2%,"-2,291",13.8%,,
1992,1,"97,387",3.6%,"95,024",3.8%,"1,812",-6.3%,162,-10.9%,"19,041",3.4%,"2,885",7.5%,"2,005",9.6%,587,1.5%,"7,178",-5.4%,"13,017",1.4%,"4,758",0.8%,"8,954",4.5%,"2,162",3.6%,"3,597",12.8%,"3,992",1.2%,"14,487",6.8%,"10,098",7.9%,817,2.6%,"4,807",8.9%,490,1.5%,"1,470",-1.3%,349,6.6%,"2,363",-1.6%,"4,738",0.9%,"-2,375",3.6%,,
1992,2,"98,932",2.9%,"96,853",3.0%,"1,796",-7.3%,156,-15.2%,"19,260",0.5%,"2,869",5.8%,"2,018",15.2%,593,1.4%,"7,442",-6.3%,"13,926",4.9%,"5,097",5.6%,"9,193",1.2%,"2,048",4.0%,"3,380",4.9%,"4,022",1.7%,"14,698",6.7%,"10,215",7.3%,805,2.8%,"4,952",8.9%,491,2.3%,"1,506",0.4%,352,5.8%,"2,079",-4.6%,"4,454",-0.4%,"-2,375",3.6%,,
1992,3,"97,757",1.4%,"95,684",1.7%,"1,789",-5.9%,152,-14.1%,"18,619",0.2%,"2,795",3.8%,"2,084",15.7%,591,0.2%,"7,403",-7.6%,"13,044",4.7%,"4,845",4.8%,"9,159",-0.9%,"2,623",1.5%,"3,322",4.0%,"4,074",2.7%,"14,681",4.9%,"10,232",5.4%,830,4.4%,"4,803",1.9%,462,-5.4%,"1,461",-3.6%,355,4.9%,"2,073",-10.9%,"4,448",-3.7%,"-2,375",3.6%,,
1992,4,"99,550",0.5%,"97,528",0.6%,"1,731",-7.1%,150,-9.8%,"19,249",-2.1%,"2,832",2.2%,"2,084",6.6%,598,2.2%,"6,680",-2.7%,"15,889",-0.1%,"5,964",1.4%,"8,815",-2.3%,"1,717",-0.5%,"3,675",15.2%,"4,151",4.3%,"14,650",2.9%,"10,214",3.0%,873,5.5%,"4,827",2.1%,452,-7.5%,"1,412",-4.8%,358,4.0%,"2,022",-3.7%,"4,397",0.1%,"-2,375",3.6%,,
1993,1,"97,040",-0.4%,"94,613",-0.4%,"1,717",-5.2%,155,-4.5%,"18,635",-2.1%,"2,978",3.2%,"2,127",6.1%,597,1.7%,"6,629",-7.6%,"12,612",-3.1%,"4,731",-0.6%,"8,595",-4.0%,"2,189",1.3%,"4,243",18.0%,"4,254",6.6%,"14,634",1.0%,"10,268",1.7%,885,8.4%,"4,860",1.1%,453,-7.5%,"1,400",-4.7%,360,3.3%,"2,427",2.7%,"4,793",1.2%,"-2,366",-0.4%,,
1993,2,"100,186",1.3%,"97,910",1.1%,"1,667",-7.2%,156,0.3%,"19,241",-0.1%,"3,032",5.7%,"2,101",4.2%,597,0.6%,"7,005",-5.9%,"13,555",-2.7%,"5,050",-0.9%,"8,733",-5.0%,"2,109",2.9%,"4,866",44.0%,"4,277",6.3%,"15,115",2.8%,"10,390",1.7%,868,7.8%,"4,957",0.1%,465,-5.3%,"1,444",-4.1%,363,3.2%,"2,277",9.5%,"4,642",4.2%,"-2,366",-0.4%,,
1993,3,"101,068",3.4%,"98,738",3.2%,"1,668",-6.8%,157,3.3%,"18,981",1.9%,"2,969",6.2%,"2,313",11.0%,590,-0.1%,"7,150",-3.4%,"13,061",0.1%,"4,900",1.1%,"8,674",-5.3%,"2,620",-0.1%,"5,364",61.5%,"4,220",3.6%,"15,348",4.5%,"10,444",2.1%,868,4.6%,"4,998",4.1%,461,-0.3%,"1,453",-0.5%,368,3.5%,"2,330",12.4%,"4,696",5.6%,"-2,366",-0.4%,,
1993,4,"103,963",4.4%,"101,661",4.2%,"1,613",-6.8%,152,1.0%,"20,182",4.8%,"3,017",6.5%,"2,521",21.0%,585,-2.3%,"6,798",1.8%,"15,832",-0.4%,"5,901",-1.1%,"8,461",-4.0%,"1,727",0.5%,"5,437",47.9%,"4,083",-1.7%,"15,515",5.9%,"10,565",3.4%,866,-0.9%,"5,016",3.9%,484,7.0%,"1,451",2.8%,374,4.3%,"2,303",13.9%,"4,668",6.2%,"-2,366",-0.4%,,
1994,1,"101,816",4.9%,"99,180",4.8%,"1,588",-7.5%,145,-6.1%,"19,648",5.4%,"3,161",6.2%,"2,485",16.8%,590,-1.2%,"6,991",5.5%,"13,115",4.0%,"4,855",2.6%,"8,270",-3.8%,"2,257",3.1%,"5,576",31.4%,"3,865",-9.2%,"15,778",7.8%,"10,642",3.6%,820,-7.4%,"5,136",5.7%,467,3.1%,"1,426",1.9%,380,5.5%,"2,636",8.6%,"4,958",3.4%,"-2,322",-1.9%,,
1994,2,"101,977",1.8%,"99,494",1.6%,"1,540",-7.6%,146,-6.7%,"19,983",3.9%,"3,151",3.9%,"2,659",26.6%,603,1.0%,"7,333",4.7%,"13,338",-1.6%,"4,876",-3.5%,"8,433",-3.4%,"2,017",-4.3%,"4,941",1.5%,"3,738",-12.6%,"15,935",5.4%,"10,543",1.5%,789,-9.1%,"5,194",4.8%,467,0.5%,"1,450",0.4%,385,5.9%,"2,483",9.1%,"4,805",3.5%,"-2,322",-1.9%,,
1994,3,"102,818",1.7%,"100,456",1.7%,"1,573",-5.7%,148,-5.7%,"19,794",4.3%,"3,071",3.5%,"2,853",23.3%,571,-3.2%,"7,504",4.9%,"13,282",1.7%,"4,868",-0.6%,"8,550",-1.4%,"2,538",-3.1%,"4,657",-13.2%,"3,701",-12.3%,"16,076",4.7%,"10,729",2.7%,783,-9.8%,"5,389",7.8%,469,1.8%,"1,451",-0.2%,388,5.6%,"2,362",1.4%,"4,684",-0.3%,"-2,322",-1.9%,,
1994,4,"105,579",1.6%,"103,297",1.6%,"1,567",-2.9%,156,3.0%,"20,977",3.9%,"3,109",3.0%,"2,761",9.5%,574,-1.8%,"7,023",3.3%,"16,335",3.2%,"5,926",0.4%,"8,544",1.0%,"1,685",-2.4%,"4,534",-16.6%,"3,752",-8.1%,"16,080",3.6%,"10,766",1.9%,803,-7.2%,"5,436",8.4%,467,-3.4%,"1,446",-0.4%,391,4.5%,"2,283",-0.9%,"4,604",-1.4%,"-2,322",-1.9%,,
1995,1,"101,939",0.1%,"98,788",-0.4%,"1,518",-4.4%,173,19.0%,"19,563",-0.4%,"3,130",-1.0%,"2,907",16.9%,582,-1.4%,"6,382",-8.7%,"13,443",2.5%,"4,969",2.3%,"8,524",3.1%,"2,197",-2.6%,"4,314",-22.6%,"3,920",1.4%,"15,865",0.6%,"10,730",0.8%,830,1.3%,"5,516",7.4%,484,3.6%,"1,452",1.8%,389,2.5%,"3,151",19.5%,"5,511",11.2%,"-2,361",1.7%,,
1995,2,"104,013",2.0%,"101,073",1.6%,"1,461",-5.1%,183,25.6%,"19,854",-0.6%,"3,131",-0.6%,"2,950",10.9%,581,-3.6%,"7,118",-2.9%,"14,103",5.7%,"5,147",5.6%,"8,795",4.3%,"2,095",3.8%,"4,469",-9.6%,"3,988",6.7%,"16,037",0.6%,"10,711",1.6%,827,4.8%,"5,527",6.4%,485,3.7%,"1,500",3.5%,391,1.6%,"2,940",18.4%,"5,301",10.3%,"-2,361",1.7%,,
1995,3,"104,701",1.8%,"101,422",1.0%,"1,451",-7.7%,179,20.8%,"19,364",-2.2%,"3,089",0.6%,"2,970",4.1%,579,1.5%,"7,328",-2.3%,"13,545",2.0%,"5,067",4.1%,"8,873",3.8%,"2,417",-4.8%,"4,841",3.9%,"4,011",8.4%,"16,294",1.4%,"10,740",0.1%,832,6.2%,"5,615",4.2%,482,2.7%,"1,511",4.2%,391,0.7%,"3,279",38.8%,"5,640",20.4%,"-2,361",1.7%,,
1995,4,"106,575",0.9%,"103,528",0.2%,"1,406",-10.2%,169,7.9%,"20,280",-3.3%,"3,093",-0.5%,"2,914",5.5%,552,-3.8%,"6,705",-4.5%,"15,764",-3.5%,"5,679",-4.2%,"8,861",3.7%,"1,850",9.8%,"5,041",11.2%,"3,990",6.3%,"16,407",2.0%,"10,739",-0.2%,840,4.6%,"5,630",3.6%,484,3.6%,"1,504",4.1%,390,-0.2%,"3,048",33.5%,"5,408",17.5%,"-2,361",1.7%,,
1996,1,"103,657",1.7%,"100,830",2.1%,"1,309",-13.8%,149,-14.0%,"19,489",-0.4%,"3,195",2.1%,"2,853",-1.9%,532,-8.6%,"6,055",-5.1%,"13,469",0.2%,"5,036",1.3%,"8,808",3.3%,"2,129",-3.1%,"5,903",36.8%,"3,923",0.1%,"16,558",4.4%,"10,804",0.7%,819,-1.4%,"5,684",3.1%,481,-0.5%,"1,479",1.8%,386,-0.9%,"2,827",-10.3%,"5,253",-4.7%,"-2,426",2.8%,,
1996,2,"105,554",1.5%,"102,092",1.0%,"1,274",-12.8%,160,-12.3%,"19,739",-0.6%,"3,249",3.8%,"2,816",-4.6%,526,-9.4%,"6,644",-6.7%,"13,834",-1.9%,"5,128",-0.4%,"9,043",2.8%,"2,084",-0.5%,"5,824",30.3%,"3,895",-2.3%,"16,645",3.8%,"10,812",0.9%,803,-2.8%,"5,675",2.7%,474,-2.3%,"1,461",-2.6%,383,-2.1%,"3,462",17.7%,"5,888",11.1%,"-2,426",2.8%,,
1996,3,"104,415",-0.3%,"101,376",0.0%,"1,261",-13.1%,163,-9.0%,"19,304",-0.3%,"3,202",3.7%,"2,685",-9.6%,514,-11.4%,"6,645",-9.3%,"13,131",-3.1%,"4,964",-2.0%,"9,104",2.6%,"2,507",3.7%,"5,860",21.0%,"3,903",-2.7%,"16,678",2.4%,"10,810",0.7%,811,-2.5%,"5,700",1.5%,472,-2.0%,"1,450",-4.1%,381,-2.6%,"3,039",-7.3%,"5,465",-3.1%,"-2,426",2.8%,,
1996,4,"106,742",0.2%,"103,874",0.3%,"1,284",-8.7%,160,-5.2%,"20,230",-0.2%,"3,214",3.9%,"2,801",-3.9%,490,-11.2%,"5,869",-12.5%,"15,904",0.9%,"5,717",0.7%,"8,840",-0.2%,"2,032",9.8%,"6,099",21.0%,"3,946",-1.1%,"16,618",1.3%,"10,773",0.3%,824,-1.9%,"5,714",1.5%,464,-4.2%,"1,445",-3.9%,380,-2.6%,"2,869",-5.9%,"5,294",-2.1%,"-2,426",2.8%,,
1997,1,"103,881",0.2%,"100,699",-0.1%,"1,301",-0.5%,159,7.4%,"19,235",-1.3%,"3,345",4.7%,"2,782",-2.5%,493,-7.4%,"5,363",-11.4%,"12,992",-3.5%,"4,925",-2.2%,"8,558",-2.8%,"2,511",18.0%,"7,270",23.1%,"4,021",2.5%,"16,519",-0.2%,"10,719",-0.8%,816,-0.4%,"5,700",0.3%,456,-5.1%,"1,424",-3.7%,379,-1.7%,"3,182",12.6%,"5,578",6.2%,"-2,395",-1.3%,,
1997,2,"106,616",1.0%,"103,376",1.3%,"1,316",3.3%,184,14.4%,"20,144",2.1%,"3,430",5.6%,"2,768",-1.7%,500,-5.0%,"5,910",-11.1%,"13,994",1.2%,"5,104",-0.5%,"8,673",-4.1%,"2,500",20.0%,"7,375",26.6%,"4,110",5.5%,"16,456",-1.1%,"10,677",-1.3%,811,1.0%,"5,733",1.0%,452,-4.7%,"1,396",-4.5%,379,-0.9%,"3,240",-6.4%,"5,635",-4.3%,"-2,395",-1.3%,,
1997,3,"107,165",2.6%,"103,726",2.3%,"1,339",6.2%,192,18.4%,"19,926",3.2%,"3,431",7.2%,"2,856",6.4%,497,-3.2%,"5,902",-11.2%,"13,341",1.6%,"4,931",-0.7%,"8,723",-4.2%,"3,002",19.7%,"7,636",30.3%,"4,214",8.0%,"16,496",-1.1%,"10,727",-0.8%,813,0.2%,"5,802",1.8%,462,-2.2%,"1,418",-2.2%,380,-0.2%,"3,438",13.1%,"5,834",6.8%,"-2,395",-1.3%,,
1997,4,"110,164",3.2%,"106,921",2.9%,"1,371",6.7%,191,19.4%,"21,036",4.0%,"3,492",8.7%,"2,675",-4.5%,494,0.7%,"5,434",-7.4%,"16,532",4.0%,"5,818",1.8%,"8,656",-2.1%,"2,448",20.5%,"7,517",23.2%,"4,339",10.0%,"16,528",-0.5%,"10,722",-0.5%,828,0.4%,"5,895",3.2%,461,-0.6%,"1,412",-2.3%,382,0.4%,"3,243",13.0%,"5,638",6.5%,"-2,395",-1.3%,,
1998,1,"107,402",3.4%,"103,982",3.3%,"1,323",1.7%,181,13.6%,"19,909",3.5%,"3,655",9.3%,"2,638",-5.2%,507,3.0%,"5,177",-3.5%,"13,335",2.6%,"4,962",0.8%,"8,960",4.7%,"2,732",8.8%,"8,110",11.6%,"4,490",11.6%,"16,686",1.0%,"10,662",-0.5%,833,2.1%,"6,106",7.1%,533,16.7%,"1,416",-0.5%,383,1.1%,"3,420",7.5%,"6,067",8.8%,"-2,647",10.5%,,
1998,2,"110,530",3.7%,"106,954",3.5%,"1,295",-1.6%,192,4.6%,"20,489",1.7%,"3,675",7.1%,"2,682",-3.1%,502,0.4%,"5,883",-0.5%,"14,254",1.9%,"5,213",2.1%,"9,319",7.5%,"2,644",5.7%,"8,201",11.2%,"4,564",11.0%,"16,790",2.0%,"10,644",-0.3%,830,2.3%,"6,271",9.4%,599,32.6%,"1,410",1.0%,386,1.7%,"3,576",10.4%,"6,223",10.4%,"-2,647",10.5%,,
1998,3,"110,185",2.8%,"106,326",2.5%,"1,291",-3.5%,192,-0.2%,"20,037",0.6%,"3,543",3.3%,"2,698",-5.5%,487,-2.0%,"6,102",3.4%,"13,505",1.2%,"5,039",2.2%,"9,452",8.3%,"3,036",1.2%,"7,830",2.5%,"4,560",8.2%,"16,880",2.3%,"10,696",-0.3%,830,2.1%,"6,361",9.6%,566,22.6%,"1,414",-0.2%,388,2.2%,"3,859",12.2%,"6,506",11.5%,"-2,647",10.5%,,
1998,4,"111,838",1.5%,"108,414",1.4%,"1,246",-9.1%,188,-1.8%,"20,687",-1.7%,"3,447",-1.3%,"2,722",1.8%,459,-7.0%,"5,511",1.4%,"16,481",-0.3%,"5,885",1.2%,"9,227",6.6%,"2,434",-0.6%,"7,806",3.8%,"4,473",3.1%,"16,980",2.7%,"10,669",-0.5%,833,0.6%,"6,402",8.6%,526,14.1%,"1,379",-2.3%,391,2.5%,"3,424",5.6%,"6,071",7.7%,"-2,647",10.5%,,
1999,1,"108,370",0.9%,"104,026",0.0%,"1,198",-9.4%,174,-3.8%,"19,684",-1.1%,"3,466",-5.2%,"2,597",-1.6%,484,-4.7%,"5,129",-0.9%,"13,571",1.8%,"5,071",2.2%,"8,855",-1.2%,"2,748",0.6%,"8,062",-0.6%,"4,292",-4.4%,"17,141",2.7%,"10,656",-0.1%,821,-1.4%,"6,365",4.2%,492,-7.6%,"1,362",-3.8%,394,2.7%,"4,344",27.0%,"6,581",8.5%,"-2,238",-15.5%,,
